match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,captain,stat_keyPass,stat_accurateCross,stat_wasFouled,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_hitWoodwork
14083509,home,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189,1563,M,1131909,EUR,962841600,G,1,1,False,21.0,18.0,6.0,4.0,0.0,15.0,16.0,3.0,5.0,6.0,1.0,5.0,5.0,2.0,2.0,90.0,29.0,6.9,3.0,0.00118962,22.871996744622,3.0,10.319566877999,0.0,0.4375,0,0.1947,0.07,0.0,-0.29,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083509,home,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,False,40.0,33.0,1.0,,0.0,10.0,14.0,23.0,26.0,5.0,,,,,,90.0,70.0,6.3,18.0,0.0423779,152.87063380924,18.0,34.058721691297,0.0,,1,,-0.04,0.08,-0.32,,7.0,4.0,4.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0201,-0.01,,,,,,,,,,,,,,,,,,,,,,
14083509,home,Mallorca,David López,,,david-lopez,D. López,D,27,195,118,M,1513896,EUR,1044230400,D,27,27,False,84.0,75.0,8.0,4.0,0.0,49.0,49.0,26.0,35.0,1.0,,,,,,90.0,101.0,7.5,9.0,0.0196277,286.2553010735,40.0,194.43574904993,1.0,,3,,0.25,0.22,0.26,,,2.0,3.0,4.0,,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,0.2953,-0.52,2.0,1.0,3.0,1.0,14.315401392721,15.625925124613,,,,,,,,,,,,,,,,
14083509,home,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187,758,M,300522,EUR,818640000,D,24,24,False,104.0,98.0,9.0,4.0,0.0,48.0,49.0,50.0,55.0,4.0,,,,,,90.0,109.0,6.7,6.0,0.0268907,452.74585612903,50.0,333.98972460995,5.0,,0,,0.26,0.28,-0.25,,,3.0,5.0,4.0,,,,,2.0,,1.0,,2.0,,,3.0,,,1.0,22.970605183738,102.15631786406,True,1.0,,,,,,,,,,,,,,
14083509,home,Mallorca,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3935,M,344847,EUR,714355200,D,22,22,False,64.0,57.0,5.0,2.0,0.0,24.0,25.0,33.0,39.0,8.0,,,,,,82.0,78.0,6.5,12.0,0.0374354,179.66229524737,20.0,74.512008320846,2.0,,0,,0.29,0.14,-0.35,,5.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,30.826083372485,49.052998211704,,,1.0,,,,,,,,,,,,,
14083509,home,Mallorca,Omar Mascarell,,,omar-mascarell,O. Mascarell,M,5,181,542,M,255999,EUR,728611200,M,5,5,False,42.0,37.0,7.0,6.0,0.0,19.0,19.0,18.0,23.0,6.0,,,,,,45.0,47.0,6.6,7.0,0.0209715,99.73219703771,14.0,62.330293900957,1.0,,0,,-0.03,0.06,-0.09,,,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,18.423981108076,19.917681215443,,,,,,,,,,,,,,,,
14083509,home,Mallorca,Samú Costa,,,samuel-costa,S. Costa,M,12,183,1434,M,988351,EUR,975283200,M,12,12,False,53.0,43.0,3.0,3.0,0.0,21.0,22.0,22.0,31.0,6.0,,,,,,78.0,65.0,6.4,13.0,0.0140165,76.569346263823,13.0,9.1194292915313,0.0,,0,,-0.14,0.05,-0.14,,2.0,3.0,6.0,7.0,,,,,1.0,,1.0,1.0,6.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,
14083509,home,Mallorca,Mateo Joseph,,,mateo-joseph,M. Joseph,F,18,180,1221,M,1170693,EUR,1066521600,M,18,18,False,9.0,5.0,,,0.0,,,5.0,9.0,1.0,,,,,,45.0,17.0,6.1,9.0,0.00183069,37.284991655496,5.0,-1.747854881566,0.0,,0,,-0.15,0.14,-0.13,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,4.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14083509,home,Mallorca,Sergi Darder,,,sergi-darder,S. Darder,M,10,180,982,M,110783,EUR,756518400,M,10,10,False,39.0,36.0,4.0,4.0,1.0,8.0,8.0,28.0,31.0,2.0,,,,,,78.0,66.0,7.7,14.0,0.356426,90.905612047139,16.0,29.912999699553,0.0,,3,,0.52,0.18,-0.08,,13.0,,2.0,3.0,,2.0,2.0,1.0,,1.0,,2.0,1.0,0.0935,-0.1,,,1.0,,,,,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0261,,,,,,,
14083509,home,Mallorca,Jan Virgili,Jan Virgili,,jan-virgili,J. Virgili,M,17,168,6450,M,1939173,EUR,1153872000,M,17,17,False,29.0,22.0,,,0.0,2.0,2.0,20.0,27.0,1.0,,,,,,90.0,60.0,6.5,25.0,0.0787332,204.42422902969,22.0,134.61645045675,4.0,,3,,-0.05,0.11,-0.14,,6.0,,5.0,6.0,1.0,8.0,4.0,1.0,,,1.0,4.0,,0.093,-0.23,,,,1.0,19.015613306925,70.249714787521,,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,
