match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_dribbleValueNormalized,player_sofascoreId,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_dispossessed,stat_interceptionWon,stat_penaltyConceded,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_punches,stat_outfielderBlock
14083351,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,False,19.0,18.0,3.0,2.0,0.0,18.0,18.0,1.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,90.0,27.0,7.6,1.0,0.00011346,0.6627,0,0.8622,0.02,-0.04,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083351,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,False,48.0,44.0,3.0,,0.0,25.0,27.0,21.0,1.0,2.0,,,,,,58.0,62.0,6.7,6.0,0.0670934,,1,,0.24,-0.2,,19.0,1.0,1.0,2.0,2.0,5.0,8.0,1.0,1.0,6.0,3.0,1.0,2.0,0.0221,0.3072,-0.04,-0.02,,,,,,,,,,,,,,,,,
14083351,home,Villarreal,Juan Foyth,,,juan-foyth,J. Foyth,D,8,187,6465,M,873189,EUR,884563200,D,8,8,False,74.0,68.0,4.0,2.0,0.0,43.0,44.0,30.0,2.0,5.0,,,,,,67.0,78.0,6.7,7.0,0.0380263,,0,,0.32,-0.16,,25.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,0.16,juanfoyth,True,1.0,1.0,,,,,,,,,,,,,
14083351,home,Villarreal,Rafa Marín,,,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,4,4,False,73.0,69.0,5.0,3.0,0.0,40.0,41.0,32.0,3.0,6.0,,,,,,90.0,83.0,6.9,4.0,0.0168928,,1,,0.22,-0.15,,29.0,,,3.0,3.0,4.0,6.0,,,2.0,2.0,,1.0,0.084,,-0.16,0.06,,,,,1.0,1.0,,,,,,,,,,,
14083351,home,Villarreal,Alfonso Pedraza,,,alfonso-pedraza,A. Pedraza,D,24,184,576,M,797290,EUR,829008000,D,24,24,False,43.0,36.0,1.0,,0.0,15.0,15.0,28.0,1.0,4.0,,,,,,90.0,69.0,7.3,16.0,0.619167,,0,,0.49,-0.1,,21.0,11.0,5.0,,,1.0,5.0,,,,,1.0,,,,,0.18,,,3.0,2.0,,3.0,2.0,3.0,,,,,,,,,
14083351,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,11,11,False,12.0,10.0,2.0,1.0,0.0,3.0,3.0,9.0,,1.0,,,,,,45.0,21.0,6.8,7.0,0.0355268,,2,,0.19,-0.05,,7.0,2.0,,1.0,,3.0,2.0,,2.0,2.0,2.0,2.0,1.0,0.3409,0.573,0.17,0.03,iliasakhomach,,1.0,,,,,1.0,1.0,,,,,,,,
14083351,home,Villarreal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,M,16,16,False,42.0,37.0,4.0,2.0,0.0,19.0,20.0,22.0,,3.0,,,,,,58.0,49.0,6.4,7.0,0.0478392,,1,,0.05,-0.16,,18.0,,,2.0,,4.0,2.0,1.0,,2.0,,1.0,1.0,0.0167,,-0.05,0.1,TPartey5,,,,1.0,,,,,1.0,1.0,1.0,,,,,
14083351,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,63.0,52.0,9.0,4.0,0.0,18.0,20.0,43.0,,5.0,,,,,,90.0,76.0,7.7,13.0,0.11495,,4,,0.5,-0.05,,34.0,,,4.0,4.0,8.0,7.0,,2.0,,,,2.0,0.1936,0.1826,0.27,0.31,p.gueye24,,2.0,,2.0,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,
14083351,home,Villarreal,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,20,20,False,16.0,15.0,,,0.0,2.0,2.0,14.0,,3.0,,,,,,67.0,27.0,6.4,8.0,0.16314,,1,,0.28,-0.1,,13.0,4.0,1.0,,,4.0,,1.0,,,,1.0,,0.0164,,-0.08,0.03,,,2.0,,1.0,,,1.0,,1.0,,,,,,,
14083351,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,False,40.0,33.0,,,0.0,6.0,7.0,33.0,,5.0,,,,,,90.0,76.0,7.6,25.0,0.480565,,5,,0.67,-0.03,,27.0,8.0,1.0,1.0,1.0,8.0,6.0,,,,,3.0,1.0,0.2971,,-0.54,0.55,nicolas_pepe19,,7.0,4.0,3.0,1.0,,4.0,,3.0,2.0,,,,2.0,,
