match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_aerialLost,stat_totalTackle,stat_ownGoals,player_lastName,stat_wonTackle,stat_errorLeadToAGoal,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_punches
10913477,home,Al Tai,Guy Mbenza,guy-mbenza,G. Mbenza,F,9,182.0,384,M,979125,EUR,954547200.0,F,9,9,False,10.0,9.0,2.0,2.0,5.0,5.0,6.0,,,,90.0,34.0,6.9,9.0,6,5.0,1.0,1.0,1.0,4.0,2.0,,,1.0,2.0,1.0,,1.0,5.0,1.0,,1.0,,2.0,,,,,,,2.0,3.0,1.0,,,1.0,,1.0,,
10913477,home,Al Tai,Dener,dener,Dener,M,8,185.0,74,M,243167,EUR,700444800.0,M,8,8,True,24.0,21.0,2.0,2.0,14.0,15.0,9.0,2.0,,,26.0,24.0,6.4,3.0,0,7.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10913477,home,Al Tai,Nawaf Al Qamiri,nawaf-al-qamiri,N. A. Qamiri,D,23,171.0,15,M,1398859,EUR,992131200.0,D,23,23,True,6.0,5.0,,,1.0,1.0,5.0,1.0,,,12.0,16.0,6.7,2.0,1,4.0,,,,1.0,2.0,,,,,,,1.0,,,,,Nawaf Al Qamiri,,2.0,,,2.0,,,1.0,1.0,,,,,,,,
10913477,home,Al Tai,Fahad Aljuhani,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200.0,F,32,32,True,1.0,1.0,,,,,1.0,1.0,,,12.0,3.0,6.7,,0,1.0,,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
10913477,home,Al Tai,Moataz Al-Baqaawi,moataz-al-baqaawi,M. Al-Baqaawi,G,33,180.0,23,M,892891,EUR,883872000.0,G,44,44,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913477,home,Al Tai,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600.0,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulaziz Al Harabi,,,,,,,,,,,,,,,,,
10913477,home,Al Tai,Abdulwahab Jafar,abdulwahab-jafar,A. Jafar,M,,175.0,6,M,817951,EUR,748051200.0,M,15,15,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulwahab,,,,Jafar,,,,,,,,,,,,,
10913477,home,Al Tai,Khalil Al-Absi,khalil-al-absi,K. Al-Absi,M,11,165.0,52,M,1019289,EUR,991008000.0,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913477,home,Al Tai,Abdullah Al-Jawaey,abdullah-al-jawaey,A. Al-Jawaey,M,11,173.0,18,M,868945,EUR,826329600.0,M,27,27,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913477,home,Al Tai,Jamal Bajandouh,jamal-bajandouh,J. Bajandouh,M,,180.0,21,M,540424,EUR,714441600.0,M,26,26,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913477,away,Damac FC,Moustapha Zeghba,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600.0,G,30,30,False,27.0,13.0,20.0,6.0,8.0,9.0,18.0,7.0,,2.0,90.0,36.0,6.7,14.0,0,5.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
10913477,away,Damac FC,Ibrahim Alnakhli,ibrahim-alnakhli,I. Alnakhli,D,88,176.0,35,M,847004,EUR,857865600.0,D,4,4,False,18.0,12.0,2.0,,5.0,8.0,11.0,2.0,,,70.0,33.0,6.7,10.0,0,7.0,1.0,,3.0,1.0,6.0,,,,,1.0,,,,1.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,
10913477,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200.0,D,15,15,False,28.0,18.0,9.0,2.0,13.0,15.0,13.0,6.0,,,90.0,41.0,7.1,10.0,0,5.0,,,1.0,,5.0,,,,,2.0,2.0,,,2.0,,,,,2.0,,,1.0,,,,,,,True,,,,,
10913477,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800.0,D,3,3,False,30.0,24.0,9.0,6.0,17.0,20.0,10.0,7.0,,,90.0,39.0,7.1,6.0,0,7.0,,,1.0,5.0,5.0,,1.0,,,3.0,1.0,1.0,,,2.0,,,3.0,3.0,,,1.0,,1.0,,,,,,,,,,
10913477,away,Damac FC,Abdullah Al-Amar,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000.0,D,13,13,False,40.0,28.0,3.0,,11.0,16.0,26.0,5.0,,,90.0,68.0,6.6,20.0,0,18.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,2.0,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,
10913477,away,Damac FC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000.0,M,11,11,False,20.0,13.0,,,6.0,6.0,15.0,4.0,,,78.0,37.0,6.4,13.0,0,7.0,1.0,,1.0,5.0,11.0,2.0,3.0,,,,,,1.0,4.0,,,,,3.0,,,2.0,,3.0,3.0,,,,,,,,,
10913477,away,Damac FC,Adam Maher,adam-maher,A. Maher,M,,174.0,90,M,111719,EUR,743126400.0,M,6,6,False,53.0,42.0,7.0,4.0,20.0,26.0,27.0,11.0,,,90.0,63.0,6.5,13.0,0,22.0,,,,5.0,4.0,2.0,1.0,,,,,,,,1.0,,,,3.0,,,3.0,,1.0,2.0,,,,,,,,,
10913477,away,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800.0,M,16,16,False,19.0,18.0,3.0,3.0,8.0,9.0,10.0,5.0,,,70.0,36.0,7.0,5.0,1,10.0,,,1.0,3.0,7.0,,1.0,,,1.0,1.0,1.0,4.0,,2.0,,Bader Munshi,1.0,5.0,,,2.0,,1.0,,1.0,,,,,,,,
10913477,away,Damac FC,Nono,nono,Nono,M,14,179.0,56,M,232434,EUR,733449600.0,M,10,10,False,29.0,20.0,,,8.0,11.0,19.0,4.0,,,90.0,48.0,6.7,16.0,0,12.0,1.0,,1.0,6.0,6.0,1.0,2.0,1.0,,1.0,,,3.0,3.0,2.0,2.0,,,1.0,,,,,1.0,2.0,,,1.0,,,,1.0,,
10913477,away,Damac FC,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,7,7,False,11.0,8.0,,,2.0,3.0,8.0,3.0,,,58.0,16.0,6.9,3.0,0,6.0,,,,2.0,5.0,,1.0,,,,,,,2.0,,,,2.0,2.0,,,2.0,,1.0,,,,2.0,,,,,,
10913477,away,Damac FC,Abdulaziz Al-Shahrani,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800.0,F,14,14,False,13.0,9.0,1.0,1.0,5.0,6.0,7.0,2.0,,,70.0,21.0,7.2,7.0,1,4.0,,,,4.0,1.0,,,,,,,1.0,2.0,1.0,,,,4.0,,,,,,,,,,,,1.0,1.0,,,
10913477,away,Damac FC,Abdulaziz Makin,abdulaziz-makeen,A. Making,M,12,169.0,12,M,1141407,EUR,993772800.0,D,12,12,True,11.0,9.0,2.0,1.0,,,11.0,3.0,,,32.0,24.0,7.2,8.0,1,9.0,,,,4.0,2.0,1.0,3.0,,,2.0,,2.0,3.0,,,,Abdulaziz Makin,,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,
10913477,away,Damac FC,Hassan Alshammrani,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,923016,EUR,679536000.0,D,40,40,True,4.0,3.0,,,1.0,1.0,3.0,,,,20.0,14.0,6.8,3.0,0,2.0,,,2.0,,2.0,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10913477,away,Damac FC,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400.0,M,38,38,True,8.0,7.0,,,2.0,2.0,7.0,1.0,,,20.0,13.0,6.6,3.0,1,6.0,1.0,1.0,,4.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,2.0,,,,,1.0,,,,
10913477,away,Damac FC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800.0,D,19,19,True,5.0,2.0,,,,1.0,4.0,1.0,,,20.0,9.0,6.4,5.0,0,2.0,,,,2.0,1.0,,,,,,,,,1.0,1.0,,Abdullah Al-Hawsawi,,,,,,,,1.0,,,,,,,,,
10913477,away,Damac FC,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000.0,M,8,8,True,6.0,6.0,,,2.0,2.0,4.0,3.0,,,12.0,9.0,6.5,1.0,0,4.0,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10913477,away,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400.0,G,22,22,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913477,away,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200.0,D,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Dhari Al-Enezi,,,,,,,,,,,,,,,,,
10913477,away,Damac FC,Rian Mansour,rian-mansour,R. Mansour,M,99,,1,M,1134303,EUR,,F,99,99,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Rian Mansour,,,,,,,,,,,,,,,,,
10913477,away,Damac FC,Waleed Hizam,waleed-hizam,W. Hizam,M,8,168.0,1,M,847475,EUR,761616000.0,M,24,24,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Waleed,,,,Hizam,,,,,,,,,,,,,
