match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_wasFouled,stat_aerialWon,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_aerialLost,stat_penaltyWon,stat_penaltyFaced,player_sofascoreId,stat_penaltyConceded
10438339,home,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,12,12,False,25.0,9.0,20.0,4.0,7.0,9.0,2.0,16.0,3.0,12.0,1.0,2.0,3.0,1.0,2.0,2.0,90.0,37.0,7.0,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438339,home,Boavista,Reggie Cannon,,,reggie-cannon,R. Cannon,D,4,180,224,M,864226,EUR,897523200,D,2,2,False,26.0,22.0,3.0,1.0,18.0,21.0,4.0,5.0,5.0,5.0,,,,,,,90.0,41.0,6.9,4.0,0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438339,home,Boavista,Vincent Sasso,,,vincent-sasso,V. Sasso,D,23,190,44,M,74071,EUR,666662400,D,23,23,False,19.0,17.0,4.0,2.0,17.0,17.0,,2.0,3.0,4.0,,,,,,,90.0,28.0,7.0,2.0,0,,4.0,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438339,home,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,20.0,11.0,6.0,2.0,10.0,11.0,1.0,9.0,4.0,2.0,,,,,,,68.0,36.0,6.6,11.0,0,6.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10438339,home,Boavista,Pedro Malheiro,,,pedro-malheiro,P. Malheiro,D,79,179,415,M,1131249,EUR,980035200,M,79,79,False,23.0,16.0,3.0,2.0,7.0,12.0,10.0,13.0,4.0,4.0,,,,,,,90.0,47.0,6.8,13.0,0,5.0,6.0,,,1.0,4.0,3.0,1.0,,,2.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,
10438339,home,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,32.0,26.0,2.0,1.0,17.0,19.0,9.0,13.0,1.0,4.0,,,,,,,89.0,40.0,6.6,7.0,0,2.0,2.0,1.0,,3.0,1.0,1.0,,1.0,1.0,,,,,True,1.0,,,,,,,,,,,,,,,,
10438339,home,Boavista,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,34.0,27.0,3.0,2.0,16.0,19.0,11.0,15.0,1.0,10.0,,,,,,,90.0,46.0,6.7,12.0,0,4.0,4.0,,,3.0,1.0,,1.0,2.0,2.0,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10438339,home,Boavista,Bruno Onyemaechi,,,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,M,70,70,False,18.0,11.0,2.0,,6.0,11.0,5.0,8.0,5.0,8.0,,,,,,,90.0,32.0,6.9,8.0,1,,3.0,,,2.0,1.0,1.0,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,
10438339,home,Boavista,Bruno Lourenço,,,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,F,8,8,False,21.0,15.0,5.0,3.0,9.0,10.0,6.0,11.0,,6.0,,,,,,,89.0,39.0,8.1,12.0,3,5.0,5.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,4.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,
10438339,home,Boavista,Kenji Gorré,,,kenji-gorre,K. Gorré,M,11,177,223,M,796142,EUR,780796800,F,7,7,False,11.0,7.0,,,2.0,4.0,7.0,12.0,1.0,,,,,,,,68.0,36.0,7.4,18.0,2,8.0,5.0,1.0,,,1.0,,2.0,4.0,1.0,5.0,2.0,8.0,4.0,,,,4.0,2.0,,,,,,,1.0,1.0,,,,,
