match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
12451024,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198.0,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,28.0,24.0,11.0,7.0,0.0,22.0,23.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,90.0,36.0,7.5,4.0,0.0005164,0,1.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451024,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183.0,1788,M,,985934,EUR,909446400,D,55,55,False,97.0,89.0,6.0,3.0,0.0,44.0,48.0,45.0,49.0,3.0,1.0,2.0,7.0,,,,,,90.0,110.0,7.2,9.0,0.0609556,0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12451024,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190.0,602,M,,1469180,EUR,954374400,D,64,64,False,75.0,72.0,5.0,4.0,0.0,46.0,48.0,26.0,27.0,1.0,1.0,4.0,2.0,,,,,,90.0,89.0,7.4,4.0,0.00639019,0,,4.0,,,,2.0,3.0,1.0,1.0,,,Moise Bombito,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12451024,home,Nice,Dante,dante,Dante,D,4,188.0,1257,M,,3577,EUR,435283200,D,4,4,False,78.0,70.0,6.0,4.0,0.0,44.0,46.0,26.0,32.0,2.0,2.0,,4.0,,,,,,89.0,84.0,7.2,8.0,0.0098925,1,,3.0,,,,1.0,,,2.0,,,,,1.0,,,,True,1.0,1.0,0.0204,,,,,,,,,,,,,
12451024,home,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,,821728,EUR,717379200,M,92,92,False,34.0,28.0,2.0,,0.0,10.0,10.0,19.0,30.0,5.0,3.0,3.0,2.0,,,,,,75.0,56.0,7.5,12.0,0.0494454,3,,4.0,,,,,2.0,,,1.0,1.0,,,,,1.0,,,2.0,,0.39,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.7902,,,,
12451024,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176.0,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,53.0,44.0,1.0,1.0,0.0,14.0,15.0,30.0,39.0,3.0,1.0,,8.0,,,,,,89.0,71.0,7.7,12.0,0.0558786,3,,9.0,1.0,1.0,1.0,,3.0,,5.0,,,,,1.0,,3.0,1.0,,,2.0,0.531,1.0,,1.0,,2.0,1.0,,,,1.0,,,
12451024,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183.0,473,M,,344751,EUR,794707200,M,28,28,False,67.0,59.0,3.0,2.0,0.0,29.0,31.0,30.0,36.0,,,1.0,5.0,,,,,,90.0,81.0,7.5,8.0,0.0357668,1,,8.0,,,,5.0,3.0,,3.0,,1.0,,,,,2.0,,,3.0,1.0,0.0808,,,,,1.0,,,,,,,,
12451024,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173.0,502,M,,906075,EUR,973468800,M,26,26,False,49.0,43.0,4.0,,0.0,14.0,15.0,31.0,39.0,1.0,,1.0,7.0,,,,,,90.0,76.0,7.7,15.0,0.280737,1,,4.0,,2.0,1.0,3.0,2.0,,,,3.0,,,,,2.0,3.0,,1.0,1.0,0.019,5.0,2.0,,1.0,,,,,,,,,
12451024,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185.0,5228,M,,930245,EUR,993945600,F,29,29,False,45.0,37.0,,,0.0,10.0,10.0,28.0,39.0,1.0,,1.0,6.0,,,,,,90.0,74.0,8.5,17.0,0.358907,2,,13.0,1.0,5.0,5.0,2.0,2.0,,5.0,,4.0,,,,,2.0,3.0,,1.0,,0.1746,4.0,1.0,,2.0,1.0,2.0,,,0.4001,,,,
12451024,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182.0,1757,M,,1063235,EUR,1074470400,F,25,25,False,29.0,23.0,,,1.0,6.0,6.0,17.0,23.0,6.0,,,2.0,,,,,,68.0,42.0,7.0,11.0,0.0963321,3,,3.0,1.0,3.0,2.0,,,,1.0,2.0,2.0,,,,,,3.0,,,1.0,0.2426,,,2.0,,1.0,2.0,,,0.1112,,,,
