match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_totalLongBalls,stat_accurateLongBalls,stat_aerialWon,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_hitWoodwork,stat_ownGoals
12117192,home,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,True,6.0,6.0,0.0,6.0,6.0,4.0,2.0,3.0,90.0,13.0,6.6,1.824e-05,0,0.5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,,39.0,35.0,0.0,3.0,4.0,2.0,,,90.0,65.0,6.5,0.157048,0,,,,34.0,43.0,8.0,2.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,18.0,3.0,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,,54.0,47.0,0.0,15.0,17.0,,,,72.0,68.0,6.6,0.0172006,1,,,,33.0,38.0,1.0,1.0,1.0,6.0,4.0,3.0,,1.0,3.0,1.0,1.0,1.0,,1.0,8.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0364,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,,45.0,42.0,0.0,20.0,22.0,2.0,,,90.0,55.0,6.6,0.0103115,2,,,,22.0,23.0,,,2.0,3.0,6.0,,,,1.0,1.0,2.0,2.0,,1.0,3.0,,4.0,3.0,4.0,1.0,,0.0429,1.0,,,,,,,,,,,,,,
12117192,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,,80.0,71.0,0.0,29.0,30.0,7.0,,,90.0,92.0,7.0,0.0842767,1,,,,42.0,53.0,3.0,,,2.0,5.0,1.0,,1.0,,1.0,3.0,1.0,,,14.0,2.0,10.0,8.0,2.0,,,0.031,1.0,,,,,,,,,,,,,,
12117192,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,False,,40.0,37.0,0.0,17.0,17.0,6.0,,,72.0,61.0,6.4,0.0356797,0,,Juan Pablo,,21.0,26.0,3.0,1.0,1.0,7.0,3.0,,1.0,2.0,2.0,,3.0,2.0,1.0,3.0,10.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,False,,45.0,34.0,0.0,6.0,7.0,5.0,,,59.0,57.0,6.9,0.0505948,0,,,,29.0,40.0,2.0,1.0,,3.0,5.0,2.0,1.0,1.0,,,1.0,,2.0,1.0,16.0,1.0,4.0,3.0,3.0,,,,,1.0,,,,,,,,,,,,,
12117192,home,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,False,,73.0,66.0,0.0,14.0,15.0,4.0,,,90.0,86.0,6.7,0.0532831,2,,,,52.0,58.0,,,4.0,10.0,5.0,2.0,,2.0,,2.0,3.0,1.0,,4.0,8.0,1.0,5.0,3.0,1.0,,,0.0674,2.0,1.0,,,,,,,,,,,,,
12117192,home,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200,M,10,10,False,,46.0,37.0,0.0,14.0,17.0,7.0,,,82.0,69.0,7.2,0.0664719,1,,Max,,24.0,32.0,3.0,1.0,2.0,2.0,7.0,,,3.0,,3.0,1.0,1.0,7.0,,18.0,,2.0,2.0,2.0,,1.0,0.0324,1.0,3.0,,,,,,,,,,,,,
12117192,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,F,97,97,False,,13.0,11.0,0.0,2.0,2.0,3.0,,,59.0,20.0,7.0,0.0259947,1,,,,9.0,11.0,,,1.0,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,4.0,,1.0,,,,2.0,0.0282,,1.0,1.0,2.0,0.0678,,,,,,,,,,
12117192,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,,25.0,18.0,0.0,8.0,9.0,2.0,,,90.0,40.0,6.9,0.0262582,3,,,,10.0,17.0,1.0,,1.0,4.0,5.0,,1.0,,2.0,,,,3.0,2.0,14.0,1.0,,,4.0,2.0,1.0,0.1262,1.0,,,1.0,,,,,,,,,,,
12117192,home,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,18,18,True,,23.0,20.0,0.0,3.0,3.0,,,,31.0,35.0,7.1,0.0870488,1,,,,18.0,23.0,3.0,1.0,,1.0,3.0,,1.0,,,,1.0,,,,6.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0129,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Derik Lacerda,derik-lacerda,D. Lacerda,F,18,190.0,839,M,994190,EUR,938390400,F,22,22,True,,11.0,9.0,0.0,3.0,3.0,1.0,,,31.0,16.0,6.9,0.00652766,2,,,,6.0,9.0,1.0,,2.0,2.0,3.0,,,1.0,1.0,,,,,,3.0,,,,2.0,1.0,,0.1021,,1.0,1.0,,0.1296,,,,,,,,,,
12117192,home,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,True,,11.0,8.0,0.0,,,2.0,,,18.0,20.0,6.5,0.00674574,1,,,,8.0,13.0,2.0,,,4.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,8.0,,,,,,,0.0273,,1.0,1.0,,0.013,,,,,,,,,,
12117192,home,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,M,21,21,True,,10.0,9.0,0.0,5.0,6.0,3.0,,,18.0,20.0,6.7,0.00196994,0,,,,4.0,5.0,1.0,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,,,,0.0,,,,,,8.0,1.0,6.4,,0,,Eliel,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,0,,Rhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185.0,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,F,7,7,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182.0,119,M,254561,EUR,745113600,M,5,5,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,0,,Guilherme Madruga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117192,home,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,True,,,,,,,,,,,,,,0,,Denilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
