match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
12437753,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,34.0,22.0,14.0,2.0,0.0,20.0,25.0,2.0,9.0,1.0,14.0,1.0,1.0,1.0,4.0,5.0,90.0,45.0,7.4,12.0,0.00038926,0,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437753,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,26.0,23.0,1.0,,0.0,6.0,6.0,18.0,23.0,4.0,6.0,,2.0,,,,90.0,53.0,7.0,11.0,0.0562514,0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437753,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,24.0,18.0,5.0,1.0,0.0,11.0,11.0,7.0,14.0,1.0,,,1.0,,,,90.0,38.0,6.4,9.0,0.00177964,0,,,,1.0,,5.0,2.0,,,8.0,,,,,,,,3.0,,,,,,,,,,,,,,,,
12437753,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,46.0,34.0,6.0,1.0,0.0,24.0,31.0,10.0,15.0,5.0,4.0,,2.0,,,,90.0,60.0,6.5,15.0,0.0108459,0,,,,,,5.0,1.0,2.0,2.0,5.0,,1.0,1.0,,2.0,,,2.0,1.0,2.0,,,,,,,,,,,,,,
12437753,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,False,,37.0,28.0,7.0,3.0,0.0,14.0,17.0,14.0,23.0,7.0,9.0,,2.0,,,,89.0,70.0,7.2,14.0,0.0139523,0,,,,3.0,,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,
12437753,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,22.0,13.0,6.0,2.0,0.0,3.0,5.0,10.0,17.0,6.0,3.0,,2.0,,,,90.0,35.0,6.6,12.0,0.00547018,0,,,,,,5.0,2.0,,,1.0,3.0,2.0,2.0,1.0,2.0,,,,3.0,1.0,,,,,,,,,,,,,,
12437753,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,False,,26.0,21.0,2.0,1.0,1.0,7.0,8.0,16.0,21.0,3.0,1.0,,,,,,64.0,38.0,7.1,10.0,0.135285,0,,,,3.0,2.0,5.0,,2.0,1.0,1.0,,,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12437753,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,24.0,18.0,3.0,3.0,0.0,7.0,10.0,13.0,20.0,4.0,4.0,,1.0,,,,89.0,42.0,7.0,13.0,0.19977,2,,,,6.0,2.0,4.0,2.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,0.055,,,,,,,,,,,
12437753,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,,34.0,27.0,3.0,2.0,0.0,10.0,11.0,17.0,23.0,3.0,7.0,,2.0,,,,90.0,41.0,7.5,9.0,0.0955426,1,,,,,,3.0,1.0,1.0,,,,2.0,,1.0,,,2.0,,,1.0,,,0.0426,1.0,1.0,0.3598,,,,,,,,
12437753,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,M,19,19,False,,10.0,7.0,,,0.0,1.0,2.0,6.0,10.0,3.0,1.0,,1.0,,,,64.0,21.0,6.9,8.0,0.0193352,3,,,,2.0,,5.0,1.0,3.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,3.0,,0.0967,,,,bryanzaragoza,1.0,,,,,,
