match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,player_height,captain,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
10352157,home,TSG Neustrelitz,Nicolas Delpino,Nicolas Delpino,,nicolas-delpino,N. Delpino,G,1,1,M,1391707,EUR,865987200.0,G,1,1,False,29.0,10.0,25.0,6.0,7.0,7.0,3.0,22.0,1.0,2.0,1.0,3.0,11.0,1.0,1.0,3.0,6.0,1.0,3.0,3.0,90.0,48.0,5.6,19.0,0,,,,,,,,,,,,,,,,,,,,,,,
10352157,home,TSG Neustrelitz,Piotr Delner,Piotr Delner,,piotr-delner,P. Delner,D,2,3,M,1391698,EUR,1021593600.0,D,2,2,False,17.0,10.0,4.0,1.0,5.0,7.0,5.0,10.0,3.0,,2.0,1.0,,,,,,,,,61.0,30.0,5.7,13.0,0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10352157,home,TSG Neustrelitz,Kevin Riechert,,,kevin-riechert,K. Riechert,D,,1,M,275599,EUR,614563200.0,D,5,5,False,31.0,17.0,8.0,2.0,12.0,16.0,5.0,15.0,6.0,4.0,1.0,3.0,12.0,,,,,,,,81.0,38.0,5.3,15.0,1,3.0,,,188.0,True,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10352157,home,TSG Neustrelitz,Justus Guth,,,justus-guth,J. Guth,M,8,0,M,826129,EUR,900979200.0,D,8,8,False,22.0,13.0,6.0,2.0,12.0,15.0,1.0,7.0,3.0,9.0,,7.0,7.0,4.0,2.0,,,,,,90.0,40.0,5.9,10.0,0,,1.0,1.0,,,3.0,,,2.0,3.0,,,,,,,,,,,,,
10352157,home,TSG Neustrelitz,Dennis Ladwig,Dennis Ladwig,,dennis-ladwig,D. Ladwig,D,27,0,M,1391668,EUR,933897600.0,D,27,27,False,18.0,9.0,6.0,3.0,2.0,7.0,7.0,14.0,7.0,2.0,1.0,2.0,3.0,2.0,1.0,,,,,,90.0,39.0,5.1,16.0,0,1.0,3.0,2.0,,,,1.0,,,3.0,,,3.0,1.0,,,,,,,,,
10352157,home,TSG Neustrelitz,Tino Schmunck,,,tino-schmunck,T. Schmunck,M,,1,M,273509,EUR,657331200.0,M,11,11,False,25.0,17.0,1.0,1.0,6.0,10.0,11.0,17.0,2.0,2.0,,,3.0,,,,,,,,90.0,34.0,5.9,15.0,0,,,2.0,178.0,,1.0,1.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,
10352157,home,TSG Neustrelitz,Nils Roth,Nils Roth,,nils-roth,N. Roth,D,4,0,M,1391691,EUR,870393600.0,M,4,4,False,20.0,8.0,2.0,1.0,3.0,5.0,5.0,15.0,5.0,8.0,1.0,1.0,4.0,3.0,1.0,,,,,,90.0,36.0,6.1,15.0,2,2.0,,1.0,,,3.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,
10352157,home,TSG Neustrelitz,Tobias Teetz,Tobias Teetz,,tobias-teetz,T. Teetz,M,21,0,M,1391678,EUR,,M,21,21,False,26.0,15.0,2.0,,8.0,10.0,7.0,17.0,,5.0,,1.0,3.0,2.0,1.0,,,,,,82.0,35.0,6.5,13.0,1,,,1.0,,,1.0,,1.0,2.0,,,2.0,1.0,,,,,,,,,,
10352157,home,TSG Neustrelitz,Marcus Niehoff,Marcus Niehoff,,marcus-niehoff,M. Niehoff,D,18,0,,1130553,EUR,,M,18,18,False,20.0,12.0,2.0,,4.0,8.0,8.0,17.0,4.0,6.0,,1.0,7.0,5.0,4.0,,,,,,90.0,46.0,6.3,20.0,3,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,5.0,2.0,,2.0,,,,,,,
10352157,home,TSG Neustrelitz,Oskar Fijałkowski,Oskar Fijalkowski,,oskar-fijalkowski,O. Fijałkowski,M,14,1,M,1391694,EUR,773884800.0,F,14,14,False,16.0,9.0,,,3.0,4.0,6.0,13.0,5.0,2.0,1.0,,1.0,,,,,,,,68.0,20.0,6.4,10.0,0,2.0,1.0,,194.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,
