match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_errorLeadToAGoal
11396365,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,13.0,6.0,,,1.0,1.0,5.0,12.0,3.0,1.0,3.0,,,,,,,,76.0,24.0,6.4,12.0,0.038612,2,,,,4.0,,1.0,,,,,,,3.0,3.0,,1.0,0.3131,,2.0,4.0,,,,,,,,,,,1.0,,,,,,,
11396365,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,True,5.0,5.0,,,,,5.0,7.0,1.0,,,,1.0,,,,,,23.0,12.0,7.0,4.0,0.0697272,0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,
11396365,home,FC Augsburg,Dion Drena Beljo,dion-drena-beljo,D. D. Beljo,F,9,195,3455,M,995773,EUR,1014940800,F,7,7,True,8.0,6.0,,,2.0,3.0,4.0,6.0,2.0,,1.0,,,,,,,,14.0,14.0,6.7,4.0,0.0893583,0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Arne Engels,engels-arne,A. Engels,M,27,185,1608,M,1001867,EUR,1062979200,M,27,27,True,3.0,2.0,,,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,13.0,5.0,6.5,1.0,4.824e-05,0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Sven Michel,sven-michel,S. Michel,F,11,178,166,M,246431,EUR,648000000,F,20,20,True,3.0,2.0,,,,,2.0,3.0,2.0,,,,,,,,,,13.0,9.0,6.7,4.0,0.0134256,0,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Tomáš Koubek,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Patric Pfeiffer,patric-pfeiffer,P. Pfeiffer,D,6,195,273,M,930135,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,home,FC Augsburg,Nathanaël Mbuku,nathanael-mbuku,N. Mbuku,F,7,170,6689,M,963399,EUR,1016236800,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,45.0,39.0,15.0,9.0,37.0,40.0,2.0,5.0,2.0,2.0,8.0,,1.0,2.0,1.0,2.0,,,90.0,56.0,7.5,6.0,0.0002821,0,0.3529,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,1.0,1.0,1.0,,
11396365,away,Eintracht Frankfurt,Aurélio Buta,aurelio-buta,A. Buta,D,17,169,495,M,357752,EUR,855532800,D,24,24,False,28.0,25.0,,,14.0,16.0,12.0,16.0,1.0,,2.0,,1.0,,,,,,45.0,40.0,6.4,9.0,0.0578393,0,,4.0,1.0,5.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,98.0,76.0,7.0,2.0,46.0,53.0,30.0,49.0,6.0,1.0,5.0,,,,,,,,90.0,128.0,6.7,29.0,0.0203941,1,,4.0,,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,,0.024,,1.0,1.0,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,90.0,77.0,9.0,3.0,51.0,61.0,26.0,29.0,4.0,3.0,6.0,,1.0,,,,,,90.0,96.0,6.5,13.0,0.0180673,0,,,,3.0,,,,,1.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25693,M,979480,EUR,1003190400,D,3,3,False,91.0,81.0,12.0,4.0,55.0,59.0,26.0,33.0,2.0,6.0,6.0,,,,,,,,90.0,107.0,6.3,13.0,0.0103971,0,,1.0,,5.0,,,,,2.0,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,pachowilliam,,,,,,,,,,1.0,
11396365,away,Eintracht Frankfurt,Philipp Max,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,False,57.0,47.0,3.0,1.0,22.0,27.0,27.0,33.0,3.0,,5.0,,1.0,,,,,,90.0,71.0,7.0,13.0,0.0912323,0,,3.0,2.0,1.0,,,1.0,,,2.0,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,30,30,False,17.0,15.0,1.0,,9.0,9.0,6.0,8.0,2.0,,2.0,,,,,,,,45.0,29.0,6.6,8.0,0.00242778,2,,,,6.0,,2.0,1.0,,,1.0,1.0,4.0,,,,,0.1269,1.0,,4.0,2.0,,0.2547,,Paxten Aaronson,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,49.0,46.0,4.0,3.0,33.0,36.0,13.0,13.0,,2.0,3.0,,,,,,,,81.0,56.0,5.9,5.0,0.0092618,0,,,,2.0,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,Hugo Larsson,,,,,,,,,,,,,1.0
11396365,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,45.0,36.0,2.0,1.0,18.0,22.0,18.0,23.0,6.0,,5.0,,1.0,,,,,,64.0,58.0,6.5,15.0,0.0137961,1,,,,6.0,,2.0,3.0,,,1.0,,2.0,,3.0,,,0.1449,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,18.0,12.0,1.0,,6.0,6.0,7.0,15.0,4.0,,2.0,,1.0,,,,,,64.0,34.0,6.7,12.0,0.0796259,0,,3.0,1.0,4.0,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196340,M,873554,EUR,918345600,F,7,7,False,26.0,18.0,,,6.0,7.0,12.0,19.0,7.0,,4.0,,1.0,,,,,,90.0,41.0,7.5,13.0,0.273675,6,,,,3.0,,2.0,2.0,,,,,,,5.0,1.0,1.0,0.3208,1.0,2.0,2.0,3.0,,0.3301,1.0,,,OMarmoush,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184,549,M,941179,EUR,973036800,D,29,29,True,16.0,11.0,1.0,,3.0,4.0,8.0,13.0,2.0,,3.0,,,,,,,,45.0,35.0,6.5,11.0,0.0180161,3,,1.0,,5.0,,1.0,4.0,,,,,,2.0,,1.0,,0.0919,2.0,1.0,2.0,1.0,,0.0249,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,True,16.0,12.0,,,1.0,2.0,12.0,18.0,2.0,1.0,,,,,,,,,45.0,30.0,6.8,10.0,0.070883,0,,4.0,1.0,2.0,,1.0,,,,2.0,1.0,,1.0,,,,,,,2.0,,,,1.0,,,fareschaibi28,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,35.0,32.0,2.0,2.0,10.0,11.0,22.0,24.0,4.0,,6.0,,1.0,,,,,,26.0,39.0,7.1,3.0,0.0470227,0,,,,2.0,,,1.0,,,2.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,MarioGotze,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,6,6,True,20.0,17.0,1.0,,6.0,8.0,11.0,12.0,1.0,1.0,2.0,,1.0,,,,,,26.0,26.0,6.6,4.0,0.020658,0,,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,906276,EUR,964051200,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,9.0,2.0,6.2,,0.00324112,1,,,,1.0,,,,,,,,1.0,,,,,0.3495,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,
11396365,away,Eintracht Frankfurt,Jens Grahl,jens-grahl,J. Grahl,G,33,193,154,M,27214,EUR,590889600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Makoto Hasebe,makoto-hasebe,M. Hasebe,D,,180,533,M,24397,EUR,443232000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396365,away,Eintracht Frankfurt,Nacho Ferri,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
