match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_accurateCross,stat_totalOffside,stat_goals,stat_punches
12946543,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,24.0,19.0,9.0,4.0,0.0,17.0,18.0,2.0,6.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,90.0,33.0,7.5,5.0,0.00022826,0,0.9454,,,,,,,,,,,,,,,,,,,,,,,,,,,
12946543,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,89.0,78.0,1.0,,0.0,29.0,31.0,49.0,67.0,1.0,2.0,2.0,2.0,4.0,,,,90.0,111.0,7.8,22.0,0.0555779,1,,9.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0967,1.0,,,,,,,,,,,,,,,,,
12946543,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,71.0,67.0,8.0,6.0,0.0,42.0,46.0,25.0,25.0,1.0,4.0,1.0,,4.0,,,,89.0,78.0,7.1,4.0,0.0160555,0,,,2.0,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12946543,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,81.0,71.0,11.0,6.0,0.0,39.0,41.0,32.0,40.0,5.0,7.0,5.0,,7.0,,,,90.0,92.0,7.4,11.0,0.0194048,1,,,3.0,,1.0,,,1.0,1.0,0.0788,,2.0,,,,2.0,,,,,,,,,,,,
12946543,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,66.0,61.0,1.0,,0.0,29.0,32.0,32.0,37.0,5.0,8.0,2.0,1.0,3.0,,,,90.0,83.0,7.7,8.0,0.256134,0,,3.0,1.0,,,1.0,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,
12946543,home,Fluminense,Facundo Bernal,,,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,False,57.0,51.0,5.0,2.0,0.0,15.0,16.0,36.0,41.0,,2.0,,,1.0,,,,57.0,62.0,6.5,7.0,0.0355491,1,,,6.0,,,2.0,,,1.0,0.0241,1.0,,4.0,,,,1.0,1.0,,,,,,,,,,
12946543,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,83.0,76.0,5.0,4.0,0.0,28.0,30.0,48.0,53.0,1.0,8.0,,,4.0,,,,90.0,96.0,7.6,11.0,0.032768,1,,,6.0,,,4.0,3.0,1.0,1.0,0.1889,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,0.1201,,,,,,,,
12946543,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,63.0,59.0,2.0,1.0,1.0,14.0,15.0,45.0,50.0,,7.0,,1.0,7.0,,,,90.0,92.0,7.3,16.0,0.12115,3,,2.0,12.0,1.0,1.0,,,4.0,3.0,0.5087,2.0,2.0,1.0,7.0,4.0,3.0,3.0,1.0,1.0,0.3084,jhonariasa,1.0,1.0,,,,,
12946543,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,97.0,94.0,1.0,1.0,0.0,21.0,21.0,74.0,78.0,,4.0,,,2.0,,,,88.0,111.0,7.6,10.0,0.221785,0,,2.0,3.0,,,1.0,1.0,3.0,,,3.0,,,1.0,1.0,2.0,3.0,,,,,,,True,1.0,,,
12946543,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,34.0,33.0,,,0.0,10.0,11.0,23.0,25.0,,,,,6.0,,,,70.0,45.0,6.7,7.0,0.0191884,2,,2.0,7.0,,1.0,,,2.0,,0.0623,,4.0,1.0,,,,2.0,,1.0,0.0765,,,,,,1.0,,
