match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,captain,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed
10408496,home,Villarreal,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13363,M,gerorulli,128383,EUR,706320000,G,13,13,False,29.0,25.0,9.0,5.0,22.0,22.0,3.0,7.0,2.0,9.0,4.0,2.0,3.0,1.0,2.0,2.0,90.0,43.0,7.2,4.0,0.0,0.0,0.00090121,0,0.0172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408496,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,False,29.0,25.0,,,13.0,14.0,12.0,16.0,,2.0,,,,,,,45.0,41.0,6.4,7.0,0.0,0.0,0.00947972,0,,,,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408496,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,61.0,53.0,9.0,5.0,35.0,36.0,18.0,25.0,8.0,6.0,,,,,,,90.0,74.0,7.0,9.0,0.0,0.0,0.0111324,0,,,,,2.0,2.0,3.0,1.0,,,2.0,,1.0,True,1.0,1.0,,,,,,,,,,,,,,
10408496,home,Villarreal,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,4,4,False,62.0,53.0,5.0,3.0,27.0,29.0,26.0,33.0,2.0,7.0,,,,,,,90.0,72.0,6.8,10.0,0.0,0.0,0.0744507,0,,,,,4.0,5.0,5.0,,,,,,,,1.0,1.0,4.0,1.0,1.0,3.0,,,,,,,,,,
10408496,home,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,,344847,EUR,714355200,D,12,12,False,31.0,28.0,2.0,2.0,10.0,12.0,19.0,28.0,1.0,6.0,,,,,,,90.0,57.0,6.8,17.0,0.036,0.1735,0.0206968,1,,,,9.0,1.0,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,4.0,,1.0,1.0,,,,,,,,
10408496,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,73.0,60.0,14.0,8.0,20.0,24.0,41.0,57.0,,10.0,,,,,,,90.0,90.0,8.3,23.0,0.0,0.0,0.301466,0,,,,8.0,,3.0,4.0,,2.0,,1.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,,2.0,1.0,1.0,,,,,
10408496,home,Villarreal,Francis Coquelin,francis-coquelin,F. Coquelin,M,13,178,472,M,,40672,EUR,674092800,M,19,19,False,42.0,35.0,4.0,3.0,15.0,17.0,20.0,25.0,,6.0,,,,,,,86.0,56.0,7.3,10.0,0.0,0.0,0.0299869,0,,,,,1.0,3.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,,4.0,3.0,1.0,,1.0,,,,,1.0,,,,,,
10408496,home,Villarreal,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,19,172,21963,M,chukwuezesamuel8,822470,EUR,927331200,M,11,11,False,13.0,9.0,,,3.0,3.0,6.0,11.0,,1.0,,,,,,,62.0,22.0,6.6,8.0,0.1235,0.0749,0.00499453,2,,,,1.0,1.0,3.0,3.0,2.0,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,
10408496,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,17.0,12.0,,,1.0,1.0,11.0,18.0,1.0,,,,,,,,56.0,34.0,6.6,11.0,0.2471,0.4284,0.0243205,4,,,,2.0,,2.0,4.0,,3.0,1.0,,2.0,,,1.0,1.0,,,2.0,1.0,,2.0,,1.0,,,2.0,1.0,1.0,
10408496,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,M,18,18,False,15.0,11.0,1.0,,1.0,2.0,12.0,15.0,1.0,1.0,,,,,,,45.0,25.0,6.7,6.0,0.0762,0.0,0.14881,1,,,,2.0,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,2.0,2.0,2.0,,,,,,1.0,,,
10408496,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,22,22,False,15.0,10.0,1.0,1.0,3.0,4.0,7.0,13.0,,1.0,,,,,,,86.0,28.0,6.6,10.0,0.0232,0.0,0.0264373,1,,,,2.0,1.0,3.0,2.0,,3.0,1.0,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,
10408496,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,2,2,True,23.0,19.0,,,12.0,13.0,7.0,12.0,2.0,3.0,,,,,,,45.0,40.0,7.1,8.0,0.0,0.0,0.00608831,0,,,,2.0,1.0,2.0,4.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,
10408496,home,Villarreal,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,True,15.0,13.0,1.0,1.0,1.0,3.0,12.0,14.0,,3.0,,,,,,,45.0,27.0,7.5,8.0,0.4551,0.9018,0.0864288,1,,Nicolas Jackson,,2.0,1.0,4.0,5.0,2.0,1.0,,,2.0,,,1.0,1.0,2.0,,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,
10408496,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,10.0,10.0,1.0,1.0,4.0,4.0,6.0,6.0,,,,,,,,,28.0,12.0,6.5,,0.0568,0.0,0.0256628,1,,,,,,2.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,
10408496,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,M,21,21,True,5.0,3.0,,,2.0,3.0,1.0,2.0,,,,,,,,,9.0,5.0,6.5,2.0,0.0,0.0,0.00112912,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
10408496,home,Villarreal,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,,827064,EUR,854668800,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,,10.0,1.0,6.5,,0.0,0.0,0.00055321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408496,home,Villarreal,Iker Álvarez,iker-alvarez,I. Álvarez,G,1,190,313,M,,1005638,EUR,996019200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
