match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_hitWoodwork,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_goals,captain,stat_punches,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine
10385513,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,False,24.0,20.0,7.0,3.0,18.0,18.0,2.0,6.0,1.0,7.0,3.0,3.0,1.0,1.0,90.0,31.0,6.4,4.0,0.0,0.0,0.000181,0,-1.2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385513,home,Leicester City,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1219,M,308526,EUR,787968000,D,18,18,False,47.0,42.0,2.0,1.0,20.0,23.0,22.0,24.0,,6.0,,,,,66.0,48.0,6.1,5.0,0.9581,0.0,0.0215357,1,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385513,home,Leicester City,Harry Souttar,harry-souttar,H. Souttar,D,15,198,591,M,808680,EUR,909014400,D,15,15,False,60.0,53.0,2.0,,35.0,35.0,18.0,25.0,4.0,5.0,,,,,90.0,70.0,6.8,7.0,0.397,0.0,0.00565143,1,,,,1.0,1.0,1.0,,8.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10385513,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,55.0,49.0,2.0,1.0,30.0,31.0,19.0,24.0,2.0,3.0,,,,,87.0,70.0,6.3,6.0,0.0873,0.0,0.00687917,1,,,,2.0,7.0,,,3.0,7.0,,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
10385513,home,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,M,21,21,False,47.0,39.0,3.0,1.0,18.0,22.0,22.0,30.0,1.0,7.0,,,,,90.0,73.0,6.9,12.0,0.0632,0.0,0.191951,1,,,,,3.0,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,5.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
10385513,home,Leicester City,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,46.0,38.0,6.0,3.0,15.0,15.0,23.0,31.0,,1.0,,,,,90.0,69.0,6.8,14.0,0.4261,0.9545,0.0392988,4,,,,,8.0,1.0,,1.0,11.0,2.0,,2.0,1.0,2.0,2.0,2.0,3.0,3.0,,,,7.0,5.0,1.0,kdh_8,3.0,1.0,,,,,,,,
10385513,home,Leicester City,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,24,24,False,52.0,51.0,1.0,1.0,24.0,24.0,27.0,28.0,,4.0,,,,,66.0,66.0,7.1,3.0,0.0,0.0,0.0306803,0,,,,,1.0,,,,4.0,,,2.0,,,2.0,2.0,,,,,,2.0,2.0,,papy.mendy,1.0,,,,,,,,,
10385513,home,Leicester City,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,M,27,27,False,54.0,41.0,2.0,2.0,14.0,19.0,27.0,36.0,,8.0,,,,,90.0,77.0,7.2,16.0,0.0433,0.0,0.0127984,1,,,,1.0,3.0,,1.0,1.0,5.0,,,3.0,1.0,,4.0,2.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,
10385513,home,Leicester City,Kelechi Iheanacho,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,False,26.0,22.0,,,6.0,8.0,16.0,18.0,1.0,1.0,,,,,76.0,44.0,6.7,14.0,0.0559,0.0258,0.0389529,1,,,,3.0,9.0,,,,5.0,1.0,,1.0,,,,,,,,,,6.0,4.0,2.0,kelechi72,4.0,,,4.0,,,,,,
10385513,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,False,18.0,14.0,1.0,1.0,7.0,8.0,7.0,10.0,,4.0,,,,,66.0,33.0,7.1,12.0,0.0211,0.1845,0.0197581,1,,,,2.0,8.0,,,,3.0,1.0,,,,,,,1.0,,,,,4.0,2.0,1.0,patsondaka,4.0,,,2.0,1.0,,,,,
