match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_ownGoals
11227333,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,AlexIsak,823941,EUR,937872000,F,14,14,False,14.0,9.0,,,1.0,2.0,8.0,12.0,,4.0,,,,,89.0,34.0,6.9,12.0,0.1374,0.1092,0.0218784,3,,,,,,1.0,4.0,7.0,7.0,1.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,3.0,,2.0,3.0,2.0,1.0,,,
11227333,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7705,M,,994546,EUR,1036540800,M,32,32,True,5.0,4.0,,,1.0,2.0,3.0,3.0,,1.0,,,,,29.0,7.0,6.4,2.0,0.0,0.0,0.00098137,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11227333,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,210,M,,210082,EUR,768096000,D,19,19,True,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,2.0,,1.0,0.0,0.0,6.2e-07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,home,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,816,M,,368134,EUR,811382400,D,13,13,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,0.0,0.0,0.00515643,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,AGordon,914902,EUR,982972800,F,8,8,True,,,,,,,,,,,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11227333,home,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12573,M,st_maximin,347010,EUR,858124800,F,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,3.0,,,0.0,0.0,0.0244616,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,
11227333,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,home,Newcastle United,Paul Dummett,,,paul-dummett,P. Dummett,D,,183,154,M,,185995,EUR,685843200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,home,Newcastle United,Jamal Lewis,,,jamal-lewis,J. Lewis,D,18,178,948,M,,891803,EUR,885686400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,home,Newcastle United,Lewis Miley,Lewis Miley,,lewis-miley,L. Miley,M,67,188,3304,M,,1400650,EUR,1146441600,M,81,81,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,away,Brighton & Hove Albion,Jason Steele,,,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,False,49.0,41.0,14.0,8.0,41.0,46.0,,3.0,1.0,13.0,1.0,5.0,1.0,1.0,90.0,65.0,6.7,9.0,0.0,0.0,0.00016339,0,-1.1554,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,4.0,,
11227333,away,Brighton & Hove Albion,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,D,25,25,False,58.0,46.0,6.0,2.0,26.0,34.0,21.0,25.0,1.0,5.0,,,,,90.0,86.0,5.8,18.0,0.0188,0.0,0.0644071,1,,,,1.0,1.0,2.0,1.0,8.0,7.0,3.0,,,1.0,,3.0,1.0,,,3.0,,1.0,,4.0,,,2.0,2.0,,,,
11227333,away,Brighton & Hove Albion,Jan Paul van Hecke,,,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,,962012,EUR,960422400,D,29,29,False,87.0,80.0,5.0,2.0,56.0,60.0,24.0,27.0,2.0,6.0,,,,,90.0,105.0,7.5,7.0,0.0,0.0,0.01198,0,,,,,,7.0,2.0,8.0,9.0,,,,3.0,3.0,4.0,,,,1.0,4.0,,,,,,,,,,1.0,
11227333,away,Brighton & Hove Albion,Lewis Dunk,,,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,68.0,62.0,5.0,1.0,56.0,59.0,6.0,9.0,3.0,13.0,,,,,90.0,79.0,6.7,7.0,0.0,0.0,0.00298539,0,,True,,,,,,1.0,3.0,1.0,,1.0,2.0,1.0,,,,,,3.0,,,1.0,,,1.0,1.0,,,,
11227333,away,Brighton & Hove Albion,Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,D,30,30,False,42.0,33.0,1.0,,15.0,19.0,19.0,26.0,1.0,7.0,,,,,90.0,67.0,6.5,18.0,0.0,0.0,0.0586845,0,,,,3.0,1.0,1.0,1.0,4.0,8.0,,,,3.0,3.0,2.0,2.0,,,2.0,,,,3.0,,,3.0,2.0,,,,
11227333,away,Brighton & Hove Albion,Pascal Groß,,,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,M,13,13,False,47.0,38.0,3.0,,31.0,33.0,7.0,14.0,3.0,4.0,,,,,69.0,56.0,6.6,10.0,0.0,0.0,0.00272961,0,,,,,,1.0,,4.0,3.0,1.0,,,2.0,2.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,,
11227333,away,Brighton & Hove Albion,Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,False,37.0,34.0,3.0,3.0,27.0,29.0,7.0,8.0,1.0,2.0,,,,,56.0,42.0,7.4,4.0,0.0,0.0,0.192171,0,,,1.0,,,,,,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,
11227333,away,Brighton & Hove Albion,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,facubuonanotte_,1117025,EUR,1103760000,M,40,40,False,15.0,11.0,1.0,,8.0,10.0,3.0,5.0,,2.0,,,,,56.0,17.0,6.0,5.0,0.0,0.0,0.0100516,0,,,,,,,,4.0,1.0,3.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,
11227333,away,Brighton & Hove Albion,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7434,M,denizundav,794298,EUR,837734400,M,21,21,False,20.0,12.0,,,8.0,10.0,4.0,10.0,,2.0,,,,,85.0,32.0,6.6,11.0,0.1692,0.187,0.00408668,2,,,,,,,,3.0,1.0,,,,,,1.0,,,1.0,3.0,,1.0,1.0,3.0,1.0,,,,,,,1.0
11227333,away,Brighton & Hove Albion,Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,False,15.0,11.0,,,5.0,6.0,6.0,9.0,,2.0,,,,,90.0,28.0,6.1,10.0,0.0529,0.0,0.0172847,1,,,,,,1.0,,7.0,4.0,1.0,,,,,1.0,1.0,,,2.0,,,,3.0,,,6.0,3.0,1.0,,,
11227333,away,Brighton & Hove Albion,Danny Welbeck,,,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,9.0,8.0,,,6.0,6.0,2.0,3.0,1.0,,,,,,56.0,18.0,6.5,4.0,0.032,0.0258,0.00061454,1,,,,,,1.0,,5.0,4.0,1.0,,,,,3.0,,,1.0,,,,,,,1.0,3.0,1.0,,,,
11227333,away,Brighton & Hove Albion,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,True,28.0,24.0,3.0,,10.0,11.0,14.0,17.0,2.0,2.0,,,,,34.0,34.0,6.4,6.0,0.0,0.0,0.0223415,0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,
11227333,away,Brighton & Hove Albion,Julio Enciso,,,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,9.0,7.0,1.0,1.0,1.0,1.0,6.0,9.0,,1.0,,,,,34.0,19.0,6.9,5.0,0.1757,0.0,0.019016,2,,,,1.0,,,,4.0,5.0,,,,1.0,,1.0,,,,2.0,,,,,,,5.0,3.0,2.0,,,
11227333,away,Brighton & Hove Albion,Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,188,8346,M,EvanFerguson9,999231,EUR,1098144000,F,28,28,True,10.0,9.0,,,7.0,8.0,2.0,2.0,,,,,,,34.0,15.0,6.5,2.0,0.0,0.0,0.0178073,0,,,,,,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,
11227333,away,Brighton & Hove Albion,Odeluga Offiah,Odeluga Offiah,,odeluga-offiah,O. Offiah,D,42,187,118,M,,1069627,EUR,1035590400,D,42,42,True,23.0,19.0,2.0,1.0,12.0,14.0,7.0,9.0,1.0,3.0,,,,,21.0,29.0,6.2,4.0,0.0,0.0,0.0043135,0,,,,,,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,
11227333,away,Brighton & Hove Albion,Cameron Peupion,,,cameron-peupion,C. Peupion,M,21,175,206,M,,1002331,EUR,1032739200,M,51,51,True,4.0,3.0,,,,,3.0,4.0,,,,,,,14.0,6.0,6.3,2.0,0.0603,0.0,0.00057274,1,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11227333,away,Brighton & Hove Albion,Tom McGill,,,tom-mcgill,T. McGill,G,38,185,456,M,,1007073,EUR,953942400,G,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,away,Brighton & Hove Albion,Imari Samuels,,,samuels-imari,I. Samuels,D,12,187,97,M,,1008114,EUR,1044403200,D,66,66,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,away,Brighton & Hove Albion,Andrew Moran,,,moran-andrew,A. Moran,M,23,177,504,M,,1005706,EUR,1066176000,M,49,49,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227333,away,Brighton & Hove Albion,Yasin Ayari,,,yasin-ayari,Y. Ayari,M,26,172,2693,M,,1036269,EUR,1065398400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
