match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_wonTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_punches,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId
11401963,home,Vitesse,Eloy Room,eloy-room,E. Room,G,188,180,M,40859,EUR,602726400,G,1,1,False,44.0,22.0,31.0,9.0,15.0,18.0,7.0,26.0,14.0,2.0,3.0,90.0,52.0,6.6,22.0,0.00773148,1.0,0,0.2928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401963,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,190,131,M,874936,EUR,972777600,D,6,6,False,7.0,5.0,2.0,1.0,4.0,5.0,1.0,2.0,2.0,,,45.0,13.0,6.1,3.0,0.00265029,,0,,,,5,1.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401963,home,Vitesse,Nicolas Isimat-Mirin,nicolas-isimat-mirin,N. Isimat-Mirin,D,189,76,M,781556,EUR,690076800,D,29,29,False,41.0,28.0,7.0,1.0,22.0,29.0,6.0,12.0,8.0,,,90.0,57.0,6.6,14.0,0.00330938,,0,,,,,4.0,6.0,,4.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11401963,home,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,189,435,M,916943,EUR,995414400,D,15,15,False,44.0,33.0,7.0,3.0,19.0,24.0,14.0,20.0,5.0,,,90.0,62.0,6.1,12.0,0.014657,,0,,,,3,3.0,6.0,1.0,3.0,,1.0,2.0,4.0,1.0,,,7.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11401963,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,178,40,M,1046725,EUR,1025308800,D,13,13,False,39.0,18.0,13.0,3.0,11.0,19.0,8.0,23.0,4.0,,,90.0,50.0,6.3,23.0,0.0591317,1.0,0,,,,6,,2.0,1.0,1.0,,1.0,3.0,5.0,,,,,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,
11401963,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,177,104,M,858226,EUR,904867200,M,22,22,False,24.0,16.0,5.0,2.0,10.0,11.0,6.0,13.0,5.0,,,89.0,37.0,6.2,14.0,0.00558685,,0,,,,,,5.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11401963,home,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,185,201,M,891795,EUR,931046400,M,20,20,False,35.0,23.0,7.0,3.0,13.0,13.0,11.0,24.0,7.0,,,90.0,53.0,6.8,15.0,0.163085,1.0,1,,,,21,,4.0,,4.0,,3.0,1.0,6.0,2.0,2.0,,1.0,1.0,2.0,,,,2.0,1.0,1.0,1.0,0.0401,,,,,,,,,,,,,
11401963,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,179,770,M,961677,EUR,1010016000,M,42,42,False,8.0,5.0,1.0,,2.0,3.0,3.0,5.0,1.0,,,77.0,20.0,6.3,10.0,0.00159361,,0,,,,42,1.0,3.0,,,4.0,,,1.0,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,
11401963,home,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,186,361,M,112794,EUR,723168000,M,8,8,False,16.0,8.0,1.0,1.0,4.0,7.0,4.0,9.0,,,,77.0,26.0,6.6,10.0,0.0127298,,0,,,,,6.0,9.0,,3.0,1.0,2.0,4.0,4.0,,,,2.0,,,,,,,,1.0,,,,True,,,,,,,,,,,
11401963,home,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,173,300,M,975307,EUR,972518400,M,7,7,False,23.0,17.0,1.0,,9.0,12.0,8.0,13.0,5.0,,,90.0,44.0,6.7,17.0,0.00497658,,1,,,,10,3.0,11.0,1.0,,2.0,2.0,,6.0,3.0,1.0,,,3.0,2.0,2.0,,,2.0,,3.0,,0.1458,1.0,,1.0,1.0,0.621,,,,,,,,
