match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalContest,stat_totalCross,stat_wonContest,stat_wasFouled,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_shotOffTarget,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_accurateCross,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches
12421103,home,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,11.0,8.0,2.0,1.0,1.0,3.0,4.0,5.0,8.0,1.0,,,81.0,26.0,8.3,11.0,0.0357672,3,,5.0,1.0,9.0,4.0,1.0,,,,1.0,,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,,0.7243,,1.0,2.0,1.0,2.0,1.0,1.0,1.0941,,,,,
12421103,home,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,18.0,14.0,2.0,,0.0,4.0,5.0,10.0,15.0,1.0,,,58.0,23.0,7.2,7.0,0.329123,1,,1.0,,3.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,2.0,,1.0,,0.5042,,,,,1.0,1.0,,0.9806,,,,,
12421103,home,KV Mechelen,Rafik Belghali,,,belghali-rafik,R. Belghali,M,7,177,6622,M,1103488,EUR,1023408000,D,17,17,True,14.0,12.0,,,0.0,4.0,6.0,8.0,8.0,,,,24.0,19.0,6.6,2.0,0.0151598,1,,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,0.0194,,1.0,,,,,,,,,,,
12421103,home,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,,,,9.0,4.0,6.7,1.0,0.00207619,0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12421103,home,KV Mechelen,Benito Raman,,,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,True,4.0,3.0,,,0.0,,,4.0,6.0,,,,9.0,6.0,6.6,2.0,0.266362,0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,,,,
12421103,home,KV Mechelen,Yannick Thoelen,,,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,home,KV Mechelen,Sandy Walsh,,,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,sandywalsh,,,,,,,,,,,,,,,,,,,
12421103,home,KV Mechelen,Jules Van Cleemput,,,jules-van-cleemput,J. Van Cleemput,D,2,182,37,M,799163,EUR,878601600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,home,KV Mechelen,Elton Yeboah,,,elton-yeboah,E. Yeboah,M,21,185,78,M,1893878,EUR,1111708800,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,home,KV Mechelen,Noah Makanza,Noah Makanza,,noah-makanza,N. Makanza,M,26,175,203,M,1972918,EUR,1105660800,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Patrik Sigurdur Gunnarsson,,,patrik-sigurdur-gunnarsson,P. S. Gunnarsson,G,31,188,108,M,879496,EUR,974246400,G,31,31,False,6.0,2.0,6.0,2.0,0.0,,1.0,2.0,5.0,2.0,,,23.0,7.0,6.9,4.0,0.00186772,0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,20,20,False,29.0,24.0,,,0.0,13.0,15.0,12.0,18.0,4.0,,,90.0,54.0,5.9,13.0,0.0680008,1,,3.0,3.0,9.0,3.0,3.0,2.0,,3.0,,,2.0,1.0,1.0,,2.0,4.0,,,,0.0452,,1.0,,,,,,,1.0,,,,
12421103,away,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186,241,M,929608,EUR,977788800,D,24,24,False,32.0,29.0,5.0,3.0,0.0,22.0,23.0,7.0,9.0,2.0,,,90.0,42.0,6.4,7.0,0.00303433,0,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187,281,M,1068519,EUR,916272000,D,44,44,False,31.0,28.0,3.0,2.0,0.0,23.0,24.0,5.0,7.0,3.0,,,90.0,39.0,6.4,4.0,0.00254475,0,,,1.0,1.0,5.0,1.0,,,2.0,2.0,2.0,1.0,,,,,,,2.0,,,True,,,,,,,,,,,,
12421103,away,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183,177,M,1126688,EUR,1074038400,D,26,26,False,27.0,21.0,5.0,2.0,0.0,7.0,8.0,14.0,19.0,2.0,,,90.0,39.0,6.4,8.0,0.00914306,0,,,2.0,1.0,2.0,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Takuro Kaneko,,,kaneko-takuro,T. Kaneko,M,77,178,740,M,980430,EUR,870220800,M,30,30,False,18.0,14.0,,,0.0,3.0,4.0,12.0,21.0,3.0,,,79.0,40.0,7.1,13.0,0.2433,2,,,,2.0,5.0,1.0,,,,,,1.0,1.0,1.0,,4.0,7.0,4.0,1.0,,0.0567,,2.0,,1.0,,,,,1.0,1.0,,,
12421103,away,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186,79,M,846330,EUR,896140800,M,27,27,False,27.0,22.0,2.0,2.0,0.0,9.0,9.0,13.0,18.0,2.0,,,61.0,31.0,6.3,8.0,0.0198074,0,,,,4.0,,,,,,,,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,
12421103,away,KV Kortrijk,Nayel Mehssatou,,,nayel-mehssatou,N. Mehssatou,M,8,172,534,M,1064174,EUR,1018569600,M,6,6,False,48.0,39.0,3.0,1.0,0.0,14.0,15.0,26.0,35.0,7.0,,,90.0,62.0,6.8,14.0,0.0275763,1,,,,3.0,4.0,1.0,,,,,,1.0,,1.0,,3.0,2.0,3.0,1.0,,0.3462,,1.0,2.0,,,,,,1.0,,1.0,,
12421103,away,KV Kortrijk,Brecht Dejaegere,,,brecht-dejaegere,B. Dejaegere,M,19,174,155,M,122859,EUR,675475200,M,16,16,False,25.0,16.0,2.0,1.0,0.0,2.0,3.0,15.0,25.0,3.0,,,79.0,44.0,7.1,13.0,0.0426712,0,,,1.0,1.0,4.0,1.0,2.0,1.0,3.0,,,2.0,,1.0,,2.0,3.0,2.0,1.0,,,,,,,,,,,1.0,,,,
12421103,away,KV Kortrijk,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192,459,M,1196903,EUR,1096934400,F,19,19,False,12.0,9.0,,,0.0,2.0,3.0,7.0,9.0,1.0,,,61.0,18.0,6.5,7.0,0.00641583,0,,1.0,3.0,3.0,3.0,,,,,,,3.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
12421103,away,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,False,25.0,21.0,1.0,1.0,0.0,2.0,2.0,19.0,24.0,1.0,,,90.0,44.0,6.6,12.0,0.160811,4,,2.0,2.0,7.0,4.0,,,,,,,1.0,1.0,2.0,,5.0,1.0,1.0,1.0,2.0,0.1748,,1.0,1.0,1.0,1.0,,1.0,0.4707,,,,,
12421103,away,KV Kortrijk,Lucas Pirard,,,lucas-pirard,L. Pirard,G,21,191,81,M,190379,EUR,794793600,G,95,95,True,14.0,10.0,9.0,5.0,0.0,6.0,7.0,4.0,7.0,9.0,1.0,4.0,67.0,27.0,7.2,4.0,0.00132659,0,0.1867,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0
12421103,away,KV Kortrijk,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,M,10,10,True,15.0,12.0,2.0,2.0,0.0,5.0,5.0,7.0,11.0,1.0,,,29.0,21.0,6.8,5.0,0.0159796,1,,1.0,,2.0,3.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,0.0395,,1.0,,,,,,,,,,,
12421103,away,KV Kortrijk,Tomoki Takamine,,,takamine-tomoki,T. Takamine,M,31,177,78,M,981064,EUR,883353600,M,23,23,True,15.0,14.0,2.0,2.0,0.0,7.0,7.0,7.0,8.0,,,,29.0,17.0,6.8,1.0,0.0108781,0,,,1.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,D,11,11,True,3.0,3.0,,,0.0,,,3.0,4.0,1.0,,,11.0,9.0,6.6,2.0,0.0182642,2,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,0.3598,,2.0,,,,,,,,,1.0,,
12421103,away,KV Kortrijk,Iver Fossum,,,iver-fossum,I. Fossum,M,8,180,83,M,280993,EUR,834796800,M,14,14,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,11.0,7.0,6.5,,0.00127671,0,,1.0,,3.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Kristiyan Malinov,,,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177,60,M,94298,EUR,748224000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Nathan Huygevelde,,,nathan-huygevelde,N. Huygevelde,M,35,185,46,M,1388593,EUR,1074816000,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421103,away,KV Kortrijk,Roko Šimić,,,roko-simic,R. Šimić,F,9,190,1482,M,1048950,EUR,1063152000,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
