match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_keyPass,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_goalAssist,captain,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded
10438019,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,10.0,10.0,1.0,1.0,9.0,9.0,1.0,1.0,8.0,1.0,2.0,4.0,90.0,23.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438019,home,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,54.0,39.0,12.0,4.0,26.0,31.0,13.0,28.0,8.0,,,,90.0,71.0,6.7,1.0,3,5.0,2.0,5.0,2.0,5.0,3.0,2.0,1.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,
10438019,home,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,54.0,49.0,6.0,4.0,32.0,33.0,17.0,21.0,5.0,,,,90.0,62.0,6.5,,1,,2.0,3.0,4.0,3.0,1.0,3.0,1.0,,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10438019,home,Famalicão,Otávio,,,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,13,13,False,46.0,42.0,3.0,3.0,32.0,35.0,10.0,11.0,4.0,,,,60.0,57.0,6.5,,0,,2.0,,4.0,5.0,,2.0,,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
10438019,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,36.0,31.0,1.0,,20.0,22.0,12.0,17.0,2.0,,,,90.0,65.0,6.7,2.0,0,3.0,2.0,2.0,5.0,3.0,,1.0,1.0,1.0,14.0,,,,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
10438019,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,51.0,50.0,5.0,5.0,20.0,20.0,37.0,41.0,4.0,,,,78.0,70.0,8.5,9.0,0,10.0,1.0,,5.0,5.0,,,1.0,,4.0,2.0,,2.0,1.0,1.0,3.0,2.0,1.0,7.0,,,,,,,,,,,,,
10438019,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,34.0,33.0,8.0,8.0,8.0,8.0,26.0,28.0,7.0,,,,87.0,49.0,6.9,,0,2.0,,2.0,3.0,7.0,,,,4.0,8.0,1.0,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10438019,home,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,M,23,23,False,14.0,11.0,,,3.0,3.0,9.0,14.0,1.0,,,,78.0,23.0,6.8,3.0,1,3.0,2.0,,3.0,,1.0,1.0,,3.0,8.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
10438019,home,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,7,7,False,53.0,43.0,11.0,8.0,12.0,13.0,32.0,45.0,13.0,,,,90.0,76.0,8.3,2.0,4,5.0,,,4.0,9.0,1.0,,,,15.0,,,3.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,,,True,3.0,1.0,,,,,,,
10438019,home,Famalicão,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,10,10,False,33.0,29.0,2.0,2.0,9.0,9.0,20.0,28.0,1.0,,,,90.0,65.0,8.4,5.0,5,4.0,,2.0,4.0,16.0,3.0,,,5.0,16.0,,,1.0,10.0,9.0,1.0,1.0,4.0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,
