match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded
14773728,home,Al-Nassr,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,24,24,False,20.0,19.0,4.0,3.0,0.0,18.0,18.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,25.0,6.9,2.0,0.00018354,43.001120871964,8.0,9.2365902437432,0.0,0.0056,0,0.0165,0.02,0.01,0.17,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773728,home,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,31.0,27.0,,,0.0,12.0,13.0,15.0,18.0,2.0,3.0,3.0,1.0,,,,89.0,63.0,6.9,15.0,0.0153442,120.82235116172,10.0,72.029637921375,2.0,,0,,0.11,-0.16,0.22,,True,2.0,2.0,1.0,1.0,6.0,1.0,20.274882133318,45.84864935977,,,,,,,,,,,,,,,,,,,,,,,
14773728,home,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5883,M,,945063,EUR,957312000,D,3,3,False,47.0,40.0,7.0,2.0,0.0,24.0,28.0,16.0,19.0,4.0,9.0,1.0,3.0,,,,90.0,63.0,7.2,8.0,0.0101897,202.82545929998,22.0,92.815388223171,0.0,,1,,0.16,0.08,-0.11,,,,6.0,3.0,,1.0,2.0,,,2.0,1.0,5.0,3.0,2.0,1.0,0.0492,2.0,0.02,,,,,,,,,,,,,,
14773728,home,Al-Nassr,Abdulelah Al-Amri,,,abdulelah-al-amri,A. Al-Amri,D,5,185,1135,M,,881831,EUR,853286400,D,5,5,False,46.0,40.0,9.0,6.0,0.0,28.0,31.0,12.0,15.0,2.0,4.0,5.0,8.0,,,,90.0,60.0,7.5,6.0,0.00580633,171.271426931,21.0,45.70126122576,0.0,,2,,0.12,0.17,0.37,,,,2.0,,,,,,,2.0,1.0,3.0,2.0,2.0,1.0,0.063,,-0.06,1.0,,,,,,,,,,,,,
14773728,home,Al-Nassr,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181,62014,M,IñigoMartínez,173883,EUR,674438400,D,26,26,False,24.0,21.0,2.0,,0.0,11.0,11.0,10.0,13.0,,,3.0,1.0,,,,90.0,37.0,6.5,5.0,0.00511039,68.870004425842,9.0,17.087740339874,0.0,,0,,0.06,0.02,0.0,,,,5.0,1.0,,1.0,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,
14773728,home,Al-Nassr,Kingsley Coman,,,kingsley-coman,K. Coman,M,21,178,32898,M,KingComan,280441,EUR,834624000,M,21,21,False,22.0,14.0,1.0,1.0,0.0,3.0,4.0,11.0,18.0,,6.0,,1.0,,,,89.0,39.0,7.1,13.0,0.202713,126.28080964864,15.0,71.733285861672,1.0,,1,,0.3,0.3,0.28,,,1.0,7.0,1.0,3.0,2.0,2.0,11.585186388903,16.651019908702,,1.0,1.0,2.0,2.0,3.0,0.0322,2.0,-0.15,,1.0,2.0,2.0,,,,,,,,,,
14773728,home,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,11,11,False,52.0,43.0,6.0,3.0,0.0,14.0,16.0,29.0,36.0,1.0,4.0,1.0,10.0,,,,90.0,62.0,7.0,12.0,0.0805385,164.36082205148,18.0,28.908755438459,1.0,,1,,0.31,0.2,-0.09,,,1.0,6.0,3.0,,2.0,,15.931069325993,16.570905105033,1.0,,,3.0,3.0,2.0,0.0432,2.0,-0.24,1.0,,,,,,,,,,,,,
14773728,home,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,False,26.0,24.0,2.0,2.0,0.0,11.0,11.0,13.0,15.0,1.0,3.0,,1.0,,,,76.0,33.0,6.8,4.0,0.0118296,117.46816334249,15.0,17.590928949359,0.0,,1,,-0.07,0.05,-0.02,,,,2.0,,3.0,1.0,,,,,1.0,1.0,,,1.0,0.0272,,-0.01,,,,2.0,,,,,,,,,,
14773728,home,Al-Nassr,Ângelo,Ângelo,,angelo,Ângelo,M,20,182,9961,M,angelogabriel,1086455,EUR,1103587200,M,20,20,False,32.0,20.0,1.0,,0.0,2.0,4.0,18.0,28.0,,,,4.0,,,,90.0,45.0,7.5,17.0,0.0843844,295.50164381976,19.0,147.95651842521,7.0,,1,,0.0,0.24,0.14,,,1.0,2.0,,,2.0,,44.728748283876,196.25699311759,1.0,,,,,,0.295,2.0,0.51,,,1.0,,1.0,1.0,1.0,0.3196,,,,,,
14773728,home,Al-Nassr,João Félix,,,joao-felix,J. Félix,F,79,181,126099,M,JFélix,851671,EUR,942192000,F,79,79,False,31.0,27.0,2.0,1.0,0.0,4.0,4.0,23.0,27.0,2.0,6.0,2.0,5.0,,,,90.0,56.0,7.6,15.0,0.263862,201.92445016295,21.0,89.018758797725,2.0,,3,,0.51,0.39,-0.01,,,9.0,8.0,1.0,3.0,1.0,2.0,35.05997614851,50.324346858164,2.0,1.0,1.0,2.0,1.0,2.0,0.0882,3.0,-0.22,,2.0,,,2.0,,,0.225,,,,,,
