match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_wonContest,stat_wasFouled,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
11401909,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,F,7,7,True,8.0,7.0,,,2.0,3.0,10.0,1.0,,,17.0,16.0,6.5,4.0,0.155265,2,,,,7.0,5.0,2.0,,2.0,,3.0,,,,,,,,,2.0,,1.0,0.2343,,,1.0,,,,,1.0,,1.0,,,,,,
11401909,home,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,7.0,7.0,,,6.0,6.0,1.0,1.0,,,1.0,9.0,,,0.00043447,2,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0887,,,1.0,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,29,29,True,1.0,1.0,,,,,1.0,,,,1.0,2.0,,,0.00046961,1,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,1.0,0.0168,,,,,,,,,,1.0,,,,,,
11401909,home,AZ Alkmaar,Sem Westerveld,sem-westerveld,S. Westerveld,G,1,190,103,M,1050825,EUR,1026950400,G,13,13,True,,,,,,,,,,,,,,,,0,,Sem Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,,,,,,,,,,,,,,,,0,,Maxim Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Đorđe Mihailović,dorde-mihailovic,Đ. Mihailović,M,10,178,760,M,869211,EUR,910656000,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,home,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,1,1,False,44.0,19.0,42.0,17.0,5.0,6.0,38.0,14.0,,,90.0,51.0,7.1,25.0,0.00540468,0,0.1805,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0
11401909,away,NEC Nijmegen,Sai Van Wermeskerken,wermeskerken-sai-van,S. V. Wermeskerken,D,,178,82,M,795221,EUR,772761600,D,15,15,False,21.0,18.0,2.0,,10.0,10.0,13.0,6.0,,,87.0,37.0,6.8,6.0,0.0297503,0,,,,9.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Mathias Ross,mathias-ross,M. Ross,D,2,190,376,M,918435,EUR,979516800,D,4,4,False,13.0,10.0,5.0,2.0,9.0,10.0,3.0,,,,90.0,35.0,7.0,3.0,0.00148534,0,,,,1.0,,,2.0,4.0,3.0,5.0,1.0,14.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,23.0,17.0,5.0,1.0,12.0,14.0,9.0,3.0,,,90.0,40.0,7.0,6.0,0.00147042,0,,,,5.0,,,,,,4.0,,9.0,1.0,,3.0,2.0,,,,,,,1.0,,,,,,1.0,,c.verdonk,,,,,,,
11401909,away,NEC Nijmegen,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,5,5,False,21.0,14.0,2.0,1.0,8.0,11.0,12.0,10.0,,,90.0,57.0,6.8,18.0,0.0136451,0,,,,6.0,2.0,,2.0,,11.0,8.0,4.0,3.0,1.0,1.0,8.0,4.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,28.0,18.0,6.0,1.0,10.0,14.0,17.0,6.0,,,90.0,45.0,6.9,14.0,0.00586848,0,,,,8.0,3.0,,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,19.0,18.0,1.0,1.0,8.0,9.0,10.0,2.0,,,90.0,32.0,7.1,3.0,0.014463,0,,,,10.0,,,1.0,2.0,6.0,5.0,3.0,2.0,3.0,2.0,3.0,,,,1.0,2.0,,,,,,,,True,,,,,,,1.0,,,
11401909,away,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,M,14,14,False,11.0,6.0,2.0,,4.0,6.0,6.0,1.0,,,63.0,16.0,6.3,6.0,0.00605424,1,,,,3.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,,,1.0,0.1915,,,,,,,,,,1.0,,,,,,
11401909,away,NEC Nijmegen,Magnus Mattsson,magnus-mattsson,M. Mattsson,M,8,174,794,M,896117,EUR,919900800,M,8,8,False,21.0,16.0,1.0,,5.0,9.0,12.0,5.0,,,90.0,41.0,7.0,13.0,0.0528464,1,,,,11.0,,,2.0,4.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,,4.0,,,2.0,,0.3809,2.0,1.0,,0.2268,,,,,,,,1.0,,,,
11401909,away,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,M,10,10,False,10.0,6.0,,,3.0,3.0,8.0,3.0,,,63.0,23.0,7.2,7.0,0.390698,0,,,,3.0,1.0,,1.0,1.0,2.0,7.0,,3.0,,,1.0,,,,1.0,,,,3.0,,,,1.0,,2.0,3.0,,,,,,,,
11401909,away,NEC Nijmegen,Bas Dost,bas-dost,B. Dost,F,,196,697,M,32260,EUR,612576000,F,12,12,False,31.0,15.0,1.0,,7.0,11.0,21.0,5.0,,,89.0,39.0,8.5,17.0,0.184499,1,,,,8.0,1.0,,4.0,12.0,4.0,14.0,,,,,1.0,,,,1.0,,,0.0137,,1.0,,0.2874,1.0,,,1.0,,,,1.0,1.0,,,
11401909,away,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,9.0,6.0,1.0,,4.0,4.0,6.0,2.0,,,26.0,14.0,6.5,4.0,0.00106693,1,,,,2.0,1.0,,1.0,,1.0,,,3.0,,,,,,,,,,0.0177,,,1.0,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,F,7,7,True,2.0,1.0,1.0,,,1.0,1.0,,,,27.0,9.0,6.5,5.0,0.00045956,0,,,,1.0,,,1.0,1.0,4.0,2.0,,1.0,,,1.0,1.0,3.0,2.0,,,,,1.0,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,D'Leanu Arts,dleanu-arts,D. Arts,D,,175,81,M,1171870,EUR,1053993600,D,21,21,True,,,,,,,,,,,2.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,1.0,,,,,1.0,,,,,1.0,3.0,,1.0,,0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,True,1.0,,,,,1.0,,,,,1.0,3.0,,1.0,,0,,,,,,,1.0,2.0,1.0,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,True,,,,,,,,,,,1.0,4.0,,1.0,,0,,Kodai Sano,,,,,2.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Luc Netten,netten-luc,L. Netten,D,17,191,19,M,1521208,EUR,1081728000,D,35,35,True,,,,,,,,,,,,,,,,0,,Luc Netten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401909,away,NEC Nijmegen,Koki Ogawa,koki-ogawa,K. Ogawa,F,18,186,1469,M,831860,EUR,870998400,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
