match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_totalOffside
11368612,home,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,13.0,6.0,10.0,3.0,4.0,5.0,2.0,8.0,6.0,1.0,90.0,18.0,6.4,7.0,0.0,0.0,0.00146055,0,-0.2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,37.0,29.0,3.0,,12.0,15.0,17.0,22.0,2.0,,90.0,56.0,7.0,10.0,0.0,0.0,0.034099,0,,True,1.0,3.0,7.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Luis Hernández,luis-hernandez,L. Hernández,D,,182,89,M,260097,EUR,608515200,D,23,23,False,51.0,40.0,8.0,5.0,17.0,20.0,23.0,31.0,4.0,,90.0,60.0,7.8,13.0,0.9533,0.9673,0.229993,1,,,,,3.0,,,3.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11368612,home,Cádiz,Fali,fali,Fali,D,,186,193,M,349794,EUR,745113600,D,3,3,False,42.0,33.0,11.0,7.0,21.0,22.0,12.0,20.0,9.0,,90.0,55.0,7.2,9.0,0.0,0.0,0.00539279,0,,,2.0,3.0,7.0,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
11368612,home,Cádiz,Javier Hernández,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,False,42.0,31.0,4.0,,12.0,13.0,21.0,34.0,9.0,,90.0,58.0,7.0,15.0,0.0391,0.0,0.40942,1,,,1.0,4.0,2.0,,,,,,,1.0,3.0,1.0,,,1.0,3.0,,5.0,2.0,1.0,,,,,,,,,,,
11368612,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,False,13.0,9.0,2.0,1.0,1.0,1.0,12.0,21.0,2.0,,85.0,34.0,6.6,12.0,0.0,0.0,0.191707,0,,,,7.0,7.0,2.0,1.0,,2.0,1.0,1.0,3.0,2.0,1.0,,,,,,9.0,4.0,,,,3.0,1.0,,,,,,,
11368612,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,49.0,46.0,7.0,6.0,18.0,19.0,28.0,32.0,8.0,,89.0,66.0,7.3,5.0,0.0194,0.0,0.0248671,1,,,2.0,5.0,7.0,,,1.0,1.0,,,5.0,2.0,1.0,,,,2.0,,2.0,,,,,1.0,,1.0,,,,,,
11368612,home,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,False,32.0,25.0,8.0,5.0,10.0,10.0,15.0,22.0,8.0,,90.0,40.0,7.3,8.0,0.0,0.0,0.801941,0,,,1.0,6.0,3.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,3.0,1.0,,1.0,1.0,,,,
11368612,home,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,M,18,18,False,15.0,12.0,1.0,1.0,2.0,4.0,14.0,24.0,5.0,,69.0,44.0,7.1,16.0,0.1195,0.0714,0.434416,4,,,1.0,7.0,7.0,4.0,3.0,1.0,,,1.0,3.0,1.0,1.0,1.0,,,1.0,,13.0,4.0,2.0,,,2.0,2.0,1.0,,,,,,
11368612,home,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,False,16.0,8.0,2.0,,3.0,4.0,5.0,12.0,1.0,,69.0,25.0,7.0,10.0,0.1543,0.0,0.00690412,2,,,4.0,7.0,8.0,,,1.0,,,,1.0,1.0,7.0,,,,,,,,1.0,,,,2.0,1.0,,,,,,
11368612,home,Cádiz,Roger Martí,roger-marti,R. Martí,F,9,178,227,M,212074,EUR,662860800,F,21,21,False,20.0,15.0,,,6.0,6.0,9.0,14.0,3.0,,89.0,32.0,7.0,11.0,0.2905,0.0964,0.0939505,2,,,3.0,7.0,2.0,,,,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,
11368612,home,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,F,7,7,True,6.0,6.0,,,1.0,1.0,6.0,6.0,1.0,,21.0,12.0,6.8,,0.0,0.0,0.0048013,0,,,,,2.0,,,1.0,2.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
11368612,home,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,True,5.0,2.0,,,2.0,4.0,,1.0,,,21.0,5.0,6.5,3.0,0.0,0.0,2.659e-05,0,,,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,1.0,1.0,,,,,1.0,1.0,,,17.0,4.0,6.0,2.0,0.0,0.0,0.00413691,0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
11368612,home,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,True,1.0,1.0,,,,,1.0,1.0,,,11.0,2.0,6.0,,0.0,0.0,0.00018101,0,,,,2.0,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,13.0,2.0,6.4,,0.0,0.0,0.00046734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,347450,EUR,709344000,D,2,2,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368612,home,Cádiz,Álvaro Bastida,alvaro-bastida,Á. Bastida,M,25,170,42,M,1114420,EUR,1084320000,M,28,28,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
