match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_outfielderBlock,captain,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
11453091,home,Al-Okhdood,Léandre Tawamba,,,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,9,9,False,21.0,17.0,2.0,1.0,4.0,4.0,13.0,17.0,5.0,9.0,1.0,,,,90.0,32.0,7.2,9.0,0,,,6.0,10.0,,2.0,1.0,1.0,,1.0,,,,2.0,3.0,2.0,,,,,,True,4.0,,,
11453091,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,True,12.0,8.0,1.0,1.0,3.0,3.0,6.0,12.0,,1.0,1.0,,,,36.0,22.0,7.0,8.0,1,3.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,2.0,,,
11453091,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,M,27,27,True,9.0,7.0,,,3.0,5.0,4.0,4.0,,,2.0,,,,30.0,10.0,6.5,2.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Abdulaziz Rahma,Abdulaziz Rahma,,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Abdulrahman Al-Rio,Abdulrahman,Al-Rio,abdulrahman-khalid-al-rio,A. K. Al Rio,D,26,185.0,5,M,828445,EUR,768960000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Musleh Al Shaikh,Musleh Al Shaikh,,musleh-al-shaikh,M. A. Shaikh,M,7,170.0,9,M,1521662,EUR,830390400,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800,M,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,home,Al-Okhdood,Mourad Khodari,,,murad-khadhari,M. Khodari,F,77,171.0,66,M,1517639,EUR,1047427200,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Paulo Victor,,,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,22.0,14.0,9.0,2.0,14.0,15.0,,7.0,1.0,1.0,5.0,3.0,,,90.0,30.0,6.5,8.0,0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,
11453091,away,Al-Ettifaq,Jack Hendry,,,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,73.0,70.0,13.0,10.0,28.0,29.0,42.0,44.0,3.0,6.0,6.0,,,,90.0,88.0,7.4,6.0,1,,,4.0,7.0,,,2.0,,1.0,5.0,,,,,3.0,1.0,,,,,1.0,,,,,
11453091,away,Al-Ettifaq,Marcel Tisserand,,,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,62.0,56.0,9.0,6.0,37.0,39.0,19.0,24.0,4.0,6.0,1.0,,,,90.0,70.0,7.3,7.0,2,1.0,,1.0,3.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,
11453091,away,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,69.0,63.0,6.0,5.0,38.0,40.0,25.0,29.0,5.0,7.0,8.0,,,,90.0,81.0,7.4,7.0,0,,,2.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,
11453091,away,Al-Ettifaq,Mohammed Abdulrahman,Mohammed Abdulrahman,,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,M,29,29,False,58.0,49.0,2.0,1.0,19.0,21.0,30.0,42.0,2.0,9.0,6.0,,,,90.0,86.0,7.4,16.0,1,5.0,,,5.0,2.0,,3.0,2.0,,4.0,1.0,3.0,2.0,,2.0,2.0,,1.0,,,,,,,,
11453091,away,Al-Ettifaq,Jordan Henderson,,,jordan-henderson,J. Henderson,M,6,183.0,6336,M,42694,EUR,645580800,M,10,10,False,60.0,47.0,9.0,4.0,18.0,19.0,32.0,52.0,1.0,3.0,4.0,,,,90.0,85.0,8.0,24.0,0,11.0,3.0,,1.0,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,True,7.0,,,jordanhenderson
11453091,away,Al-Ettifaq,Ali Hazazi,,,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,55.0,47.0,7.0,4.0,18.0,18.0,29.0,37.0,2.0,8.0,7.0,,,,83.0,67.0,7.3,10.0,0,,,2.0,3.0,,,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,,
11453091,away,Al-Ettifaq,Hamdan Al-Shamrani,,,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,M,13,13,False,21.0,17.0,1.0,,8.0,10.0,9.0,12.0,1.0,3.0,1.0,,,,45.0,33.0,6.4,8.0,0,1.0,,1.0,4.0,3.0,,2.0,2.0,,1.0,,,,3.0,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Georginio Wijnaldum,,,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,F,25,25,False,18.0,16.0,1.0,1.0,7.0,7.0,9.0,11.0,,2.0,4.0,,,,90.0,28.0,7.2,4.0,2,,,2.0,3.0,,,2.0,1.0,,2.0,,,,1.0,1.0,,,2.0,,,,,,,,gwijnaldum
11453091,away,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,10.0,6.0,,,2.0,2.0,4.0,8.0,2.0,5.0,1.0,,,,90.0,21.0,6.9,7.0,2,,,1.0,3.0,,,,,,,,,,3.0,3.0,2.0,2.0,,,2.0,,,,,,
11453091,away,Al-Ettifaq,Demarai Gray,,,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,28.0,23.0,4.0,2.0,8.0,9.0,15.0,20.0,,2.0,2.0,,,,90.0,39.0,6.7,11.0,0,1.0,,,4.0,,,2.0,,,,,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,
11453091,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,,,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,True,19.0,15.0,2.0,,5.0,5.0,10.0,16.0,,2.0,4.0,,,,45.0,29.0,6.5,11.0,0,2.0,,,4.0,1.0,1.0,3.0,2.0,,,,,,3.0,,1.0,,,,,,,,,,
11453091,away,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,2.0,2.0,,,,,2.0,2.0,,3.0,1.0,,,,13.0,5.0,7.0,,0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,
11453091,away,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Saad Al-Mousa,Saad Al-Mousa,,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453091,away,Al-Ettifaq,Muhannad Al Saad,,,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
