match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_challengeLost,stat_totalOffside,stat_savedShotsFromInsideTheBox,player_sofascoreId
11407406,home,Empoli,Etrit Berisha,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,False,30.0,21.0,16.0,7.0,17.0,18.0,4.0,12.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,90.0,44.0,7.3,10.0,0.0,0.0,0.00209883,0,0.3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407406,home,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,False,47.0,31.0,5.0,,17.0,21.0,15.0,31.0,2.0,6.0,,,,,,90.0,83.0,7.4,25.0,0.0792,0.0,0.205659,1,,,,5.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
11407406,home,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,47.0,44.0,5.0,4.0,37.0,37.0,7.0,10.0,4.0,6.0,,,,,,75.0,54.0,7.3,3.0,0.0,0.0,0.0518292,0,,,,,,,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
11407406,home,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,66.0,52.0,13.0,3.0,38.0,40.0,14.0,26.0,6.0,6.0,,,,,,90.0,78.0,7.1,15.0,0.0412,0.0,0.0123,1,,,,,,5.0,2.0,6.0,4.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,True,2.0,,,,,,,
11407406,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,False,45.0,35.0,7.0,2.0,18.0,21.0,18.0,25.0,2.0,4.0,,,,,,90.0,74.0,7.2,16.0,0.0,0.0,0.0940485,0,,,,1.0,1.0,1.0,,6.0,5.0,3.0,2.0,1.0,,,,,2.0,1.0,2.0,2.0,2.0,,1.0,2.0,,,,,,
11407406,home,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,37.0,31.0,3.0,1.0,15.0,15.0,16.0,23.0,1.0,4.0,,,,,,81.0,51.0,7.4,8.0,0.0687,0.4398,0.105429,2,,,,1.0,,,1.0,1.0,6.0,3.0,2.0,,,,,,3.0,1.0,,,1.0,,,,1.0,1.0,,,,
11407406,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,46.0,37.0,2.0,1.0,18.0,21.0,20.0,27.0,,5.0,,,,,,90.0,64.0,7.3,11.0,0.0492,0.2292,0.276123,2,,,,2.0,1.0,1.0,,3.0,6.0,1.0,1.0,,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,,,
11407406,home,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,35.0,27.0,7.0,1.0,12.0,13.0,15.0,24.0,1.0,4.0,,,,,,90.0,48.0,6.8,12.0,0.1163,0.0,0.0437319,2,,,,2.0,,2.0,3.0,5.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,,
11407406,home,Empoli,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,False,24.0,19.0,1.0,1.0,5.0,7.0,15.0,18.0,,2.0,,,,,,81.0,41.0,6.9,14.0,0.1635,0.0286,0.181805,2,,,,1.0,1.0,1.0,,4.0,1.0,,,,,1.0,,,,,4.0,,1.0,,1.0,3.0,,1.0,,,,
11407406,home,Empoli,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,M,20,20,False,14.0,9.0,,,4.0,4.0,5.0,13.0,2.0,2.0,,,,,,90.0,43.0,7.4,16.0,0.1333,0.0,0.0881072,2,,,,3.0,,4.0,4.0,9.0,14.0,3.0,3.0,,,,,,3.0,2.0,5.0,2.0,1.0,,4.0,3.0,2.0,,,,,
