match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_goals,stat_dispossessed,stat_shotOffTarget,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside,stat_errorLeadToAShot
11399505,home,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187.0,669,M,943212,EUR,953942400,G,31,31,False,28.0,20.0,11.0,4.0,18.0,21.0,2.0,7.0,1.0,1.0,5.0,1.0,1.0,2.0,90.0,35.0,6.8,9.0,0.00036286,0,-0.1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,D,12,12,False,37.0,32.0,7.0,5.0,13.0,13.0,22.0,29.0,,4.0,5.0,,,,90.0,56.0,8.9,10.0,0.43392,1,,True,2.0,5.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,0.0744,0.0469,4.0,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192.0,530,M,1130662,EUR,1053043200,D,3,3,False,46.0,31.0,9.0,1.0,20.0,23.0,11.0,23.0,2.0,3.0,3.0,,,,90.0,56.0,6.7,16.0,0.00563483,0,,,,,,,,,,,,6.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190.0,123,M,997344,EUR,952300800,D,2,2,False,51.0,46.0,4.0,3.0,37.0,39.0,9.0,12.0,2.0,4.0,4.0,,,,90.0,61.0,6.9,5.0,0.00331963,0,,,,,,5.0,,,,,,7.0,,,2.0,,,,,,,2.0,Siemen,Voet,5.0,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192.0,201,M,235400,EUR,729216000,D,35,35,False,50.0,41.0,9.0,5.0,26.0,27.0,15.0,23.0,1.0,4.0,6.0,,,,90.0,62.0,7.0,11.0,0.0205742,0,,,1.0,,,6.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168.0,71,M,548088,EUR,873590400,M,19,19,False,34.0,28.0,2.0,,14.0,15.0,15.0,20.0,,1.0,6.0,,,,77.0,42.0,6.8,10.0,0.146656,0,,,,1.0,1.0,3.0,,1.0,,,,,,,1.0,3.0,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177.0,217,M,921089,EUR,931046400,M,6,6,False,36.0,28.0,3.0,2.0,14.0,17.0,14.0,19.0,,4.0,7.0,,,,90.0,47.0,7.1,8.0,0.0127076,1,,,,,,2.0,,1.0,1.0,,1.0,3.0,,,2.0,,1.0,1.0,0.023,0.0544,,,,,2.0,1.0,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177.0,1224,M,1069244,EUR,931305600,M,77,77,False,15.0,7.0,1.0,,1.0,1.0,6.0,16.0,3.0,6.0,1.0,,,,77.0,28.0,7.5,13.0,0.0354272,2,,,,2.0,,6.0,,3.0,3.0,,2.0,,,,,3.0,,3.0,0.3499,0.7478,1.0,,,,3.0,,1.0,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169.0,1721,M,277331,EUR,835056000,M,10,10,False,61.0,54.0,10.0,8.0,26.0,26.0,30.0,37.0,,7.0,9.0,,,,88.0,78.0,7.4,9.0,0.129512,2,,,,2.0,2.0,5.0,1.0,3.0,2.0,,1.0,,,,4.0,,1.0,1.0,0.1325,0.1186,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
11399505,home,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178.0,215,M,605650,EUR,858211200,M,7,7,False,36.0,30.0,3.0,2.0,18.0,19.0,12.0,19.0,1.0,13.0,9.0,,,,88.0,63.0,8.2,10.0,0.0668979,1,,,,2.0,,5.0,2.0,1.0,1.0,,1.0,2.0,,,4.0,1.0,7.0,1.0,0.022,0.0478,1.0,3.0,,,1.0,4.0,,1.0,,1.0,,,,,,,,,
11399505,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180.0,498,M,855847,EUR,893635200,F,9,9,False,25.0,14.0,1.0,1.0,4.0,5.0,10.0,20.0,4.0,8.0,4.0,,,,86.0,45.0,8.7,16.0,0.0462004,7,,,,,,8.0,1.0,4.0,3.0,,5.0,1.0,,,,3.0,1.0,1.0,1.3302,2.0014,1.0,,,,4.0,,2.0,1.0,2.0,,1.0,1.0,,,,,,,
11399505,home,Fortuna Sittard,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172.0,94,M,1128428,EUR,1078358400,F,39,39,True,2.0,2.0,,,2.0,2.0,,,,3.0,,,,,13.0,8.0,6.5,1.0,5.923e-05,1,,,,,,3.0,1.0,1.0,,,,,,,3.0,,,1.0,0.0514,,,2.0,,,,,,,,,,,1.0,,,,,,
11399505,home,Fortuna Sittard,Iman Griffith,griffith-iman,I. Griffith,F,11,170.0,61,M,1002670,EUR,1007251200,F,17,17,True,1.0,1.0,,,,,1.0,1.0,,,2.0,,,,13.0,5.0,6.4,2.0,0.0017636,0,,,,,,3.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185.0,410,M,928920,EUR,915235200,F,20,20,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,9.0,2.0,6.5,,0.00132633,0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170.0,144,M,1035696,EUR,986083200,D,61,61,True,1.0,,,,,,,1.0,,1.0,,,,,2.0,3.0,,2.0,,0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11399505,home,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181.0,5722,M,899651,EUR,885340800,F,34,34,True,7.0,6.0,,,5.0,6.0,1.0,1.0,,1.0,1.0,,,,2.0,8.0,,1.0,0.00106078,0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0ratmangoen,,,,,
11399505,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191.0,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186.0,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182.0,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399505,home,Fortuna Sittard,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192.0,1043,M,997215,EUR,1074729600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
