match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_goodHighClaim
11067517,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,17,17,False,27.0,15.0,18.0,6.0,0.0,11.0,12.0,4.0,15.0,1.0,7.0,1.0,3.0,1.0,90.0,35.0,6.8,14.0,0.00077986,0,1.1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067517,home,Flamengo,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,34,34,False,35.0,32.0,4.0,3.0,0.0,14.0,14.0,18.0,24.0,1.0,5.0,,,,90.0,54.0,7.3,8.0,0.0125075,0,,3.0,1.0,1.0,2.0,8.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067517,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,37.0,35.0,5.0,3.0,0.0,23.0,24.0,12.0,13.0,6.0,,,,,90.0,45.0,6.9,2.0,0.00478556,0,,,,1.0,1.0,3.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11067517,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,42.0,33.0,7.0,2.0,0.0,18.0,19.0,15.0,23.0,2.0,7.0,,,,90.0,53.0,7.0,9.0,0.0626062,0,,,,4.0,1.0,8.0,,1.0,,,,4.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
11067517,home,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,,26029,EUR,492393600,D,16,16,False,25.0,23.0,3.0,3.0,0.0,8.0,10.0,15.0,16.0,,3.0,,,,74.0,41.0,7.1,6.0,0.040533,1,,1.0,,,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.0458,0.651,,,,,,,,,,,,,
11067517,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,46.0,43.0,2.0,1.0,1.0,20.0,22.0,23.0,24.0,1.0,5.0,,,,90.0,54.0,6.9,5.0,0.0257721,0,,,,1.0,4.0,2.0,2.0,,1.0,,,,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,
11067517,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,20,20,False,44.0,38.0,3.0,3.0,0.0,6.0,6.0,32.0,39.0,1.0,2.0,,,,90.0,58.0,7.5,8.0,0.0546452,3,,1.0,,,1.0,6.0,,1.0,2.0,2.0,1.0,3.0,1.0,2.0,,,2.0,,0.2816,0.9871,,,,True,1.0,1.0,1.0,1.0,,,,,
11067517,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,M,31,31,False,20.0,15.0,3.0,2.0,0.0,1.0,3.0,15.0,18.0,,5.0,,,,64.0,38.0,7.2,10.0,0.231925,2,,1.0,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,0.2318,0.3794,,,,,1.0,,,1.0,1.0,,,,
11067517,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,False,21.0,17.0,1.0,1.0,0.0,2.0,2.0,16.0,24.0,1.0,3.0,,,,73.0,35.0,7.3,8.0,0.0358043,2,,5.0,1.0,,2.0,4.0,,,,,,3.0,,1.0,,,1.0,,0.4489,0.9168,,,,,1.0,1.0,,1.0,1.0,1.0,,,
11067517,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,M,11,11,False,20.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,18.0,,2.0,,,,68.0,29.0,7.4,9.0,0.0743287,3,,1.0,2.0,1.0,3.0,4.0,1.0,,2.0,2.0,1.0,,2.0,,,,2.0,1.0,0.1899,0.2485,,Everton,,,1.0,1.0,,,,,1.0,1.0,
