match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_unsuccessfulTouch,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12530758,home,Bodrum FK,Diogo Sousa,diogo-sousa,D. Sousa,G,1,195,145,M,882110,EUR,905904000,G,1,1,False,32.0,18.0,27.0,13.0,0.0,7.0,11.0,11.0,21.0,8.0,1.0,90.0,38.0,7.0,14.0,0.00393034,0,0.0478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530758,home,Bodrum FK,Ondřej Čelůstka,ondrej-celustka,O. Čelůstka,D,,186,48,M,45764,EUR,614131200,D,33,33,False,35.0,21.0,14.0,4.0,0.0,9.0,14.0,12.0,23.0,3.0,,90.0,65.0,7.3,20.0,0.0109825,0,,,,True,2.0,2.0,4.0,4.0,6.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12530758,home,Bodrum FK,Arlind Ajeti,arlind-ajeti,A. Ajeti,D,15,184,457,M,111746,EUR,748915200,D,15,15,False,26.0,21.0,6.0,3.0,0.0,16.0,16.0,5.0,10.0,4.0,,90.0,52.0,7.8,7.0,0.00519832,0,,,,,,3.0,7.0,3.0,10.0,,21.0,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
12530758,home,Bodrum FK,Ali Aytemur,ali-aytemur,A. Aytemur,D,34,184,29,M,802650,EUR,828489600,D,34,34,False,24.0,21.0,3.0,,0.0,18.0,19.0,3.0,5.0,1.0,,90.0,50.0,7.9,3.0,0.00076294,1,,,,,,1.0,2.0,1.0,4.0,,18.0,1.0,2.0,1.0,,,,1.0,3.0,0.0136,,,,,,,,,,,,,,
12530758,home,Bodrum FK,Cenk Şen,cenk-sen,C. Şen,D,77,170,45,M,957359,EUR,970444800,D,77,77,False,34.0,26.0,4.0,,0.0,16.0,18.0,10.0,17.0,12.0,,90.0,62.0,7.2,16.0,0.0212447,0,,,,,1.0,1.0,,5.0,6.0,2.0,4.0,2.0,2.0,1.0,,2.0,,,,,1.0,4.0,3.0,1.0,1.0,,,,,,,,,
12530758,home,Bodrum FK,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180,286,M,190197,EUR,789523200,M,5,5,False,42.0,31.0,2.0,,0.0,22.0,25.0,9.0,17.0,5.0,,90.0,63.0,7.3,15.0,0.00646804,0,,,,,,5.0,3.0,8.0,11.0,,3.0,2.0,5.0,2.0,,1.0,3.0,,1.0,,2.0,2.0,1.0,2.0,,,,,,,,,,
12530758,home,Bodrum FK,Fredy,fredy,Fredy,M,16,169,1026,M,845281,EUR,638496000,M,16,16,False,35.0,22.0,5.0,2.0,0.0,10.0,15.0,13.0,22.0,4.0,,90.0,58.0,6.8,19.0,0.10361,0,,,,,2.0,3.0,2.0,8.0,6.0,1.0,2.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,3.0,2.0,1.0,1.0,,1.0,,,,,,,,
12530758,home,Bodrum FK,Taulant Seferi,taulant-seferi,T. Seferi,F,99,177,450,M,279487,EUR,848016000,M,99,99,False,25.0,18.0,3.0,1.0,0.0,9.0,11.0,9.0,16.0,10.0,,90.0,46.0,6.6,13.0,0.0162191,1,,,,,2.0,1.0,2.0,8.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,,0.0164,3.0,1.0,,4.0,,,1.0,,,,,,,
12530758,home,Bodrum FK,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,10,10,False,34.0,25.0,1.0,1.0,0.0,7.0,10.0,19.0,27.0,3.0,,82.0,54.0,7.0,19.0,0.120436,2,,,,,3.0,1.0,,4.0,6.0,2.0,,,,,,1.0,4.0,1.0,,0.0394,,4.0,3.0,3.0,,1.0,1.0,1.0,,,,,,
12530758,home,Bodrum FK,Jonathan Okita,jonathan-okita,J. Okita,M,14,180,279,M,809225,EUR,844387200,M,11,11,False,24.0,16.0,,,0.0,8.0,10.0,8.0,15.0,8.0,,82.0,39.0,7.2,14.0,0.00788181,2,,,,,1.0,2.0,1.0,2.0,4.0,,,2.0,1.0,1.0,,,4.0,1.0,,0.0641,,2.0,2.0,,,,,,1.0,0.1256,,,,
