match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_fouls,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_aerialLost,stat_wasFouled,captain,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_hitWoodwork,stat_errorLeadToAShot,stat_goals
12451026,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,9,9,False,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,2.0,,,70.0,20.0,6.4,8.0,0.00322329,1,,,,10.0,,,3.0,,,,,1.0,,,,,,2.0,0.1131,0.3129,,1.0,,,,6.0,,,,1.0,,,,
12451026,home,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,14.0,6.0,11.0,3.0,0.0,4.0,6.0,2.0,8.0,3.0,1.0,2.0,47.0,17.0,6.5,8.0,0.00064871,0,0.6842,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12451026,home,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,3,3,True,4.0,3.0,1.0,,0.0,3.0,3.0,,1.0,,,,20.0,4.0,6.5,1.0,9.728e-05,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12451026,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,True,4.0,2.0,1.0,,0.0,1.0,1.0,2.0,4.0,2.0,,,20.0,10.0,6.7,4.0,0.030696,1,,1.0,1.0,,2.0,,,,,,,,,,,2.0,,2.0,0.0503,,1.0,1.0,,,1.0,,,,,,,,,
12451026,home,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182,538,M,123388,EUR,712368000,D,19,19,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,1.0,,,11.0,6.0,6.6,1.0,0.00035897,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12451026,home,Toulouse,Noah Edjouma,Noah,Edjouma,noah-edjouma,N. Edjouma,F,20,182,400,M,1512354,EUR,1128384000,F,31,31,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,11.0,4.0,6.6,2.0,0.0002816,0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,home,Toulouse,Edhy Zuliani,,,edhy-zuliani,E. Zuliani,M,87,175,576,M,1444641,EUR,1092182400,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,home,Toulouse,Mathis Saka,Mathis Saka,,mathis-saka,M. Saka,M,28,173,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,home,Toulouse,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1164,M,139256,EUR,773020800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,away,Paris Saint-Germain,Matvey Safonov,,,matvey-safonov,M. Safonov,G,39,191,16026,M,800749,EUR,919900800,G,39,39,False,23.0,21.0,5.0,3.0,0.0,21.0,21.0,,2.0,9.0,2.0,4.0,90.0,36.0,8.1,2.0,0.00022054,0,0.4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSafonov,,2.0,,,
12451026,away,Paris Saint-Germain,Achraf Hakimi,,,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,False,84.0,80.0,,,0.0,29.0,30.0,52.0,55.0,5.0,,,90.0,103.0,7.7,7.0,0.0825419,1,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,1.0,1.0,,,2.0,0.1249,,1.0,,,,,,2.0,True,AHakimi,,,,,
12451026,away,Paris Saint-Germain,Lucas Beraldo,Lucas Beraldo,,lucas-beraldo,L. Beraldo,D,4,182,17502,M,1108441,EUR,1069632000,D,35,35,False,127.0,121.0,7.0,4.0,0.0,78.0,81.0,43.0,46.0,3.0,,,90.0,136.0,7.7,10.0,0.023667,1,,,,2.0,8.0,,,,,,,1.0,1.0,,1.0,,,3.0,0.0606,0.2289,1.0,,8.0,,,2.0,,,lberaldo,,,1.0,,
12451026,away,Paris Saint-Germain,Willian Pacho,,,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,64.0,64.0,1.0,1.0,0.0,49.0,49.0,15.0,15.0,2.0,,,63.0,68.0,7.1,,0.00748154,1,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,0.1099,0.5158,,,,,,,,,pachowilliam,,,1.0,,
12451026,away,Paris Saint-Germain,Lucas Hernández,,,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,False,97.0,90.0,6.0,3.0,0.0,49.0,51.0,41.0,46.0,5.0,,,90.0,118.0,7.4,8.0,0.0252244,1,,,,1.0,5.0,1.0,,,,,,,5.0,1.0,,3.0,2.0,1.0,0.0064,,,,2.0,,1.0,,,,lucashernandez21,,,,1.0,
12451026,away,Paris Saint-Germain,Désiré Doué,Désiré Doué,,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,14,14,False,67.0,59.0,4.0,1.0,0.0,15.0,15.0,45.0,54.0,9.0,,,90.0,90.0,7.5,16.0,0.447326,2,,2.0,1.0,8.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,7.0,4.0,3.0,0.2021,,2.0,2.0,,1.0,1.0,1.0,,,DD14,,,1.0,,
12451026,away,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,False,75.0,66.0,6.0,4.0,0.0,22.0,24.0,44.0,51.0,10.0,,,63.0,84.0,8.4,11.0,0.108747,3,,,,2.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.8986,0.992,3.0,1.0,,,1.0,,,,fabianruiz52,,,,,1.0
12451026,away,Paris Saint-Germain,Senny Mayulu,,,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,M,24,24,False,48.0,45.0,1.0,,0.0,10.0,11.0,35.0,39.0,5.0,,,89.0,70.0,7.0,12.0,0.0652167,1,,2.0,,8.0,7.0,,3.0,4.0,1.0,,,,,,1.0,3.0,2.0,1.0,0.0366,,1.0,1.0,,,1.0,1.0,3.0,,,,,,,
12451026,away,Paris Saint-Germain,Kang-in Lee,,,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,F,19,19,False,40.0,38.0,1.0,1.0,0.0,7.0,8.0,32.0,34.0,1.0,,,63.0,55.0,7.1,7.0,0.207228,3,,2.0,1.0,4.0,6.0,,1.0,5.0,2.0,,2.0,,,,,2.0,,,0.1151,,2.0,,1.0,,1.0,,1.0,,kanginlee,,,,,
12451026,away,Paris Saint-Germain,Khvicha Kvaratskhelia,,,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,7,7,False,32.0,25.0,1.0,,0.0,3.0,3.0,23.0,31.0,,,,90.0,43.0,7.0,12.0,0.155505,2,,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,,2.0,0.0838,0.2325,1.0,2.0,,,,,1.0,,Kvaradona,,,,,
12451026,away,Paris Saint-Germain,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,29,29,False,35.0,30.0,,,0.0,6.0,7.0,24.0,28.0,4.0,,,74.0,50.0,6.4,10.0,0.075988,5,,,,4.0,4.0,2.0,,3.0,1.0,,3.0,2.0,,,,2.0,1.0,2.0,0.8932,0.3665,2.0,,,3.0,,,1.0,,bradley_b,,,,,
12451026,away,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,True,49.0,47.0,2.0,1.0,0.0,29.0,30.0,18.0,19.0,,,,27.0,53.0,6.9,2.0,0.0102486,0,,,,1.0,1.0,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,1.0,,,marquinhosm5,,,,,
12451026,away,Paris Saint-Germain,Vitinha,,,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,True,47.0,44.0,3.0,2.0,0.0,18.0,19.0,26.0,28.0,1.0,,,27.0,50.0,6.9,3.0,0.0175757,0,,,,,2.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,vitinha,,,,,
12451026,away,Paris Saint-Germain,Ousmane Dembélé,,,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,10,10,True,22.0,17.0,1.0,1.0,0.0,4.0,5.0,13.0,17.0,,,,27.0,31.0,6.9,8.0,0.0169646,0,,,,2.0,3.0,1.0,,4.0,3.0,,,,1.0,,,,,2.0,,,,,,,,,,,ODembélé,,,,,
12451026,away,Paris Saint-Germain,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,16.0,7.0,6.5,3.0,0.00224916,0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,goncaloramos88,1.0,,,,
12451026,away,Paris Saint-Germain,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,,,,,0.0,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joao_neves,,,,,
12451026,away,Paris Saint-Germain,Arnau Tenas,,,arnau-tenas,A. Tenas,G,25,185,5097,M,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,away,Paris Saint-Germain,Louis Mouquet,,,mouquet-louis,L. Mouquet,G,1,187,267,M,1167159,EUR,1090368000,G,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451026,away,Paris Saint-Germain,Nuno Mendes,,,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nunomendes_5,,,,,
12451026,away,Paris Saint-Germain,Presnel Kimpembe,,,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,352916,EUR,808272000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kimpembe3,,,,,
