match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_errorLeadToAGoal
14572784,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,340,M,794013,EUR,868924800,D,2,2,False,True,42.0,34.0,1.0,,0.0,14.0,16.0,20.0,26.0,1.0,3.0,2.0,5.0,,,,,89.0,65.0,5.9,12.0,0.0433231,87.300875172795,15.0,6.72,8.505,,1,,-0.1,-0.11,-0.41,,,,2.0,3.0,,,,1.0,,1.0,1.0,0.0168,-0.14,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,
14572784,away,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,D,21,21,False,,72.0,63.0,10.0,5.0,0.0,28.0,33.0,35.0,39.0,2.0,4.0,3.0,3.0,,,,,90.0,87.0,6.2,15.0,0.0349854,333.9687649406,38.0,137.97,17.22,,0,,0.25,0.19,-0.55,,,,2.0,4.0,,,1.0,2.0,2.0,4.0,,,,,,,,,,2.0,,31.273578983707,2.0,,,,,,,,,1.0,
14572784,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,,83.0,74.0,9.0,5.0,0.0,41.0,44.0,33.0,39.0,7.0,8.0,5.0,7.0,,,,,90.0,95.0,6.7,12.0,0.102454,252.10524606098,30.0,106.785,23.835,,1,,0.25,0.05,-0.44,,,,2.0,2.0,,,,,,1.0,1.0,0.2255,-0.43,,,,3.0,1.0,,,,50.14734652014,2.0,,1.0,,,,,1.0,1.0,,
14572784,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6702,M,1046722,EUR,957052800,D,5,5,False,,27.0,26.0,2.0,2.0,0.0,8.0,8.0,18.0,19.0,,2.0,2.0,,,,,,78.0,50.0,5.7,11.0,0.182687,116.9146428247,16.0,45.045,16.485,,0,,0.31,0.02,-0.9,,,,,3.0,1.0,,,2.0,,3.0,,,,,,1.0,9.0,3.0,1.0,,,14.282590241269,1.0,2.0,,,,,,,,,1.0
14572784,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,122,M,932555,EUR,952041600,M,8,8,False,,30.0,26.0,2.0,1.0,0.0,6.0,8.0,20.0,22.0,,1.0,,4.0,,,,,56.0,38.0,6.5,6.0,0.0263457,106.93276856128,15.0,40.005,14.805,,1,,-0.12,0.17,0.13,,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,0.0164,0.0,,1.0,,,,,,,,,1.0,,,,,,,,,
14572784,away,Go Ahead Eagles,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,94,M,1084944,EUR,1043884800,M,6,6,False,,40.0,36.0,1.0,1.0,0.0,18.0,19.0,18.0,21.0,2.0,4.0,3.0,4.0,,,,,56.0,48.0,7.2,5.0,0.301666,148.91824837679,21.0,-0.41999999999997,10.395,,0,,0.35,0.05,0.3,,Calvin Twigt,,1.0,2.0,,,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
14572784,away,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,M,11,11,False,,24.0,18.0,1.0,1.0,0.0,5.0,7.0,13.0,17.0,,6.0,,2.0,,,,,78.0,49.0,6.2,20.0,0.0742347,180.40758978761,26.0,56.175,15.855,,2,,-0.18,0.21,-0.18,,,,,6.0,,,,3.0,2.0,2.0,1.0,0.3683,-0.56,,,1.0,6.0,,1.0,6.0,,11.096702257878,1.0,,1.0,1.0,,0.0167,2.0,1.0,,,
14572784,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,869,M,1029724,EUR,1069027200,M,7,7,False,,65.0,56.0,7.0,5.0,1.0,19.0,21.0,37.0,44.0,,2.0,1.0,4.0,,,,,90.0,79.0,7.5,13.0,0.816799,264.57165754246,36.0,112.56,12.6,,1,,0.52,0.4,-0.16,,,,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,,0.0175,-0.1,,1.0,1.0,5.0,2.0,,,1.0,21.807236240598,2.0,5.0,,,,,,,,,
14572784,away,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,False,,39.0,28.0,,,0.0,4.0,5.0,24.0,34.0,,4.0,,5.0,,,,,90.0,56.0,5.9,15.0,0.0693651,108.68402328877,18.0,-52.92,6.405,,2,,-0.37,0.11,-0.23,,,,2.0,8.0,1.0,1.0,,1.0,,,2.0,0.037,0.0,,,1.0,,,2.0,3.0,,,,1.0,,1.0,,0.0121,1.0,,,,
14572784,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185.0,434,M,841420,EUR,821577600,F,16,16,False,,23.0,19.0,,,0.0,5.0,5.0,14.0,18.0,,,,1.0,,,,,90.0,35.0,5.8,8.0,0.273573,31.744283544502,7.0,-20.055,2.73,,6,,-0.22,-0.19,-0.01,,,,3.0,5.0,,1.0,,,,1.0,,0.7143,-0.56,,,,1.0,1.0,2.0,,,,,2.0,3.0,2.0,,0.2937,,2.0,,,
14572784,away,Go Ahead Eagles,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185.0,62,M,1119473,EUR,1073001600,D,25,25,True,,30.0,27.0,2.0,1.0,0.0,15.0,17.0,12.0,13.0,2.0,3.0,1.0,1.0,,,,,34.0,38.0,6.5,4.0,0.00530169,73.52302522129,12.0,51.135,9.975,,0,,0.04,0.06,-0.07,,Giovanni van Zwam,,,1.0,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,69,M,360006,EUR,829785600,F,27,27,True,,12.0,6.0,,,0.0,2.0,3.0,4.0,9.0,3.0,3.0,,1.0,,,,,34.0,16.0,7.1,7.0,0.0245355,26.226701742827,3.0,23.1,10.92,,3,,-0.42,0.03,-0.03,,,,3.0,4.0,,,,,,1.0,,0.4825,0.45,,,1.0,,,,,,,,,2.0,1.0,1.0,0.2915,,,,,
14572784,away,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,109,M,1133233,EUR,1068422400,D,29,29,True,,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,,,,1.0,,,,,12.0,15.0,6.9,3.0,0.0294018,20.479819907417,4.0,-4.095,5.67,,0,,0.12,-0.13,0.27,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,
14572784,away,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,392,M,973716,EUR,968284800,F,18,18,True,,1.0,1.0,,,0.0,,,1.0,1.0,,3.0,,,,,,,12.0,5.0,6.7,1.0,0.00060424,9.5515609217569,2.0,5.985,3.57,,0,,-0.01,0.08,-0.01,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,
14572784,away,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,26,26,True,,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,0.001539,7.3072791790105,1.0,7.245,7.245,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,85,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192.0,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189.0,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,133,M,2180363,EUR,1150156800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yassir Rahmouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572784,away,Go Ahead Eagles,Ofosu Boakye,ofosu-boakye,O. Boakye,F,32,181.0,62,M,2056009,EUR,1184025600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Ofosu Boakye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
