match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAShot,stat_challengeLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_totalOffside,stat_errorLeadToAGoal
13981548,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184.0,4342,M,894863,EUR,933552000,F,11,11,False,16.0,13.0,,,0.0,4.0,4.0,9.0,12.0,1.0,4.0,1.0,1.0,,,,,,,90.0,25.0,8.2,4.0,0.018401,64.724309154438,8.0,26.145,10.71,,2,,0.07,0.21,0.16,,,6.0,,,,5.0,,1.0,1.0,,,,,,,,2.0,,1.0,0.2373,0.9951,0.73,,,,,,,,3.0,,,
13981548,home,Como,Stefan Posch,stefan-posch,S. Posch,D,4,188.0,1364,M,355486,EUR,863568000,D,27,27,True,12.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,8.0,1.0,3.0,2.0,,,,,,,,31.0,22.0,6.8,6.0,0.00412184,69.314469685192,9.0,53.655,27.3,,0,,-0.06,-0.52,0.13,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,
13981548,home,Como,Martin Baturina,martin-baturina,M. Baturina,M,20,172.0,10490,M,1090019,EUR,1045353600,M,20,20,True,12.0,10.0,,,0.0,4.0,4.0,6.0,8.0,1.0,3.0,,,,,,,,,31.0,20.0,6.6,6.0,0.00856431,81.633357310145,8.0,27.51,25.62,,0,,-0.17,0.0,-0.02,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,martinbaturina,,,,,2.0,1.0,,,,
13981548,home,Como,Lucas Da Cunha,lucas-da-cunha,L. Da Cunha,M,33,174.0,1933,M,911848,EUR,992044800,M,33,33,True,27.0,24.0,,,0.0,14.0,15.0,10.0,12.0,1.0,5.0,,2.0,,,,,,,31.0,35.0,7.2,5.0,0.00918901,65.937736996724,10.0,25.515,6.3,,1,,0.05,0.12,0.15,,,,2.0,,,,,,,,,2.0,,2.0,,,1.0,,,0.0441,0.1432,0.0,,,,,,2.0,,,,,
13981548,home,Como,Nicolas-Gerrit Kühn,nicolas-gerrit-kuhn,N. Kühn,F,19,174.0,2326,M,877835,EUR,946684800,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,,8.0,4.0,6.5,,0.00119138,30.465491313519,2.0,21.735,25.305,,1,,-0.05,0.26,0.16,,,,,,,,,,,,,,,,,,1.0,,,0.0542,0.0275,-0.44,,,,,,,,,,,
13981548,home,Como,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186.0,853,M,226974,EUR,791251200,D,2,2,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,0.00013249,,,,,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,home,Como,Nikola Čavlina,nikola-cavlina,N. Čavlina,G,44,191.0,1045,M,1063336,EUR,1022976000,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,home,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186.0,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,home,Como,Álex Valle,valle-alex,Á. Valle,D,3,178.0,6518,M,1142238,EUR,1082851200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexxv_5,,,,,,,,,,
13981548,home,Como,Ignace Van der Brempt,ignace-van-der-brempt,I. V. d. Brempt,D,77,187.0,738,M,989186,EUR,1017619200,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,home,Como,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189.0,28279,M,125407,EUR,719798400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÁMorata,,,,,,,,,,
13981548,home,Como,Alberto Cerri,alberto-cerri,A. Cerri,F,7,196.0,335,M,187121,EUR,829612800,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Arijanet Murić,arijanet-muric,A. Murić,G,49,198.0,1886,M,888971,EUR,910396800,G,49,49,False,19.0,16.0,6.0,4.0,0.0,14.0,15.0,2.0,4.0,1.0,1.0,2.0,10.0,,8.0,11.0,2.0,,,90.0,36.0,8.2,3.0,0.00134206,20.135417106071,2.0,-14.49,-5.88,1.4324,0,0.1677,0.1,0.0,-0.43,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
13981548,away,Sassuolo,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188.0,2252,M,886243,EUR,954892800,D,6,6,False,34.0,28.0,5.0,2.0,0.0,17.0,22.0,11.0,12.0,1.0,3.0,3.0,7.0,,,,,,,90.0,55.0,6.4,11.0,0.00566399,82.171263243371,9.0,-45.885,7.875,,0,,0.01,0.12,-0.23,,,3.0,,5.0,,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,2.0,1.0,,,,
13981548,away,Sassuolo,Jay Idzes,jay-idzes,J. Idzes,D,21,190.0,19111,M,933641,EUR,959904000,D,21,21,False,31.0,27.0,1.0,1.0,0.0,19.0,19.0,8.0,12.0,3.0,5.0,4.0,3.0,,,,,,,90.0,40.0,6.4,4.0,0.00425419,118.37530955971,8.0,-67.2,11.55,,0,,0.06,0.08,-0.28,,,4.0,,3.0,,1.0,,,3.0,,,,,,,,,,,,,,jayidzes,,,,,,,2.0,,,
13981548,away,Sassuolo,Tarik Muharemović,tarik-muharemovic,T. Muharemović,D,80,193.0,3504,M,1118177,EUR,1046390400,D,80,80,False,46.0,39.0,7.0,4.0,0.0,29.0,30.0,10.0,16.0,1.0,1.0,8.0,6.0,,,,,,,90.0,62.0,6.4,8.0,0.00528241,124.66378588959,13.0,-65.1,5.355,,2,,0.01,0.06,-0.17,,,,,3.0,,,,,,Tarik Muharemovic,,,,,1.0,1.0,,1.0,,0.1167,,-0.23,,,,,,,,,,,
13981548,away,Sassuolo,Josh Doig,josh-doig,J. Doig,D,3,189.0,836,M,989276,EUR,1021680000,D,3,3,False,28.0,21.0,6.0,2.0,0.0,10.0,14.0,11.0,14.0,,1.0,,2.0,,,,,,,82.0,43.0,6.4,12.0,0.0712929,166.17107267405,11.0,-128.205,6.195,,0,,0.19,0.06,-0.33,,,1.0,,3.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,
13981548,away,Sassuolo,Ismael Koné,ismael-kone,I. Koné,M,90,188.0,2687,M,1134351,EUR,1023321600,M,90,90,False,29.0,25.0,,,0.0,14.0,15.0,11.0,14.0,,1.0,1.0,3.0,,,,,,,82.0,36.0,6.1,6.0,0.0120146,172.32751497796,11.0,-26.04,31.71,,0,,-0.22,0.12,-0.21,,,3.0,,,,,,1.0,,Ismael Koné,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,
13981548,away,Sassuolo,Nemanja Matić,nemanja-matic,N. Matić,M,18,194.0,3565,M,44241,EUR,586396800,M,18,18,False,44.0,43.0,3.0,2.0,0.0,19.0,19.0,24.0,25.0,,3.0,,4.0,,,,,,,90.0,59.0,7.0,6.0,0.0441814,80.285832184276,11.0,-32.13,4.515,,2,,0.3,0.07,-0.05,,,2.0,1.0,,1.0,,1.0,2.0,,,,3.0,1.0,1.0,,,2.0,,,0.124,0.2265,-0.42,Mati,,,1.0,,1.0,1.0,1.0,1.0,,
13981548,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187.0,1387,M,924973,EUR,921283200,M,42,42,False,36.0,27.0,,,0.0,15.0,15.0,12.0,21.0,1.0,8.0,,5.0,,,,,,,90.0,49.0,6.5,12.0,0.0169293,108.09382268627,16.0,-30.555,5.565,,0,,-0.32,0.21,-0.21,,,4.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,3.0,,4.0,1.0,,
13981548,away,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185.0,5071,M,253367,EUR,775699200,F,10,10,False,15.0,11.0,2.0,2.0,0.0,2.0,4.0,9.0,11.0,1.0,3.0,,3.0,,,,,,,51.0,30.0,7.2,9.0,0.0936908,112.53981352424,8.0,-83.895,6.195,,1,,0.36,0.28,-0.03,,True,1.0,,3.0,2.0,,,4.0,1.0,,,2.0,1.0,,,,1.0,,,0.0258,0.0373,-0.15,berardi25,,,,,1.0,,1.0,,,
13981548,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,99,99,False,14.0,11.0,,,0.0,8.0,9.0,3.0,5.0,1.0,1.0,,3.0,,,,,,,69.0,20.0,6.5,6.0,0.00324665,40.44165823936,3.0,-38.325,-4.62,,2,,-0.08,0.29,-0.01,,,2.0,,,1.0,2.0,,3.0,,,,,,,,,1.0,1.0,,0.0724,0.2763,-0.25,,,,,,,,,,1.0,
13981548,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,932643,EUR,912729600,F,45,45,False,22.0,19.0,,,0.0,8.0,9.0,11.0,13.0,,,,1.0,,,,,,,69.0,28.0,6.1,6.0,0.0176085,18.695495230373,2.0,-8.4,3.675,,3,,-0.12,0.08,-0.06,,,3.0,1.0,,2.0,,,1.0,,,,,,,,,1.0,2.0,,0.1153,0.0146,-0.47,,,,1.0,,,,,1.0,1.0,
13981548,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187.0,875,M,1155625,EUR,1068854400,M,7,7,True,18.0,16.0,1.0,1.0,0.0,7.0,7.0,9.0,11.0,,1.0,,3.0,,,,,,,39.0,32.0,6.4,9.0,0.0712173,79.945664711777,8.0,-23.625,7.035,,1,,0.13,0.3,-0.1,,,5.0,1.0,,1.0,1.0,,1.0,,,,4.0,2.0,,1.0,1.0,,,,0.1497,,-0.41,,1.0,,1.0,,1.0,,,2.0,,
13981548,away,Sassuolo,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1183,M,1031548,EUR,1004745600,F,20,20,True,7.0,6.0,1.0,,0.0,3.0,3.0,3.0,4.0,,,,2.0,,,,,,,21.0,14.0,6.4,5.0,0.00196954,31.995771716589,4.0,-13.65,1.47,,0,,-0.05,0.05,0.0,,,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
13981548,away,Sassuolo,Luca Moro,luca-moro,L. Moro,F,24,189.0,353,M,949780,EUR,980380800,F,24,24,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,1.0,,,,,,,,21.0,6.0,6.3,,0.00128765,21.105438185454,1.0,-21.105,-21.105,,1,,0.0,0.02,0.14,,,2.0,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,0.1779,,-0.42,,1.0,,,,,,,,1.0,
13981548,away,Sassuolo,Fali Candé,fali-cande,F. Candé,D,5,184.0,402,M,892430,EUR,885600000,D,5,5,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,,,1.0,,,,,,,8.0,6.0,6.7,,0.00027886,3.2684528450017,1.0,-2.94,-2.94,,0,,-0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Edoardo Iannoni,edoardo-iannoni,E. Iannoni,M,44,185.0,147,M,1013239,EUR,986947200,M,44,44,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,,,,,,,,8.0,12.0,6.4,3.0,0.00286665,14.908613574518,2.0,-11.76,-2.52,,0,,-0.02,0.03,-0.01,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
13981548,away,Sassuolo,Giacomo Satalino,giacomo-satalino,G. Satalino,G,12,188.0,82,M,832375,EUR,927158400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Gioele Zacchi,gioele-zacchi,G. Zacchi,G,16,183.0,105,M,1012165,EUR,1057795200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,25,188.0,2728,M,989894,EUR,927158400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Cas Odenthal,cas-odenthal,C. Odenthal,D,26,190.0,146,M,991677,EUR,969926400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Tommaso Macchioni,tommaso-macchioni,T. Macchioni,D,31,,31,M,1910444,EUR,1144108800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Tommaso Macchioni,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Christian Frangella,christian-frangella,C. Frangella,M,33,,31,M,1838644,EUR,1164412800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Nicholas Pierini,pierini-nicholas,N. Pierini,F,77,176.0,186,M,829581,EUR,902361600,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981548,away,Sassuolo,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,walo_98,,,,,,,,,,
