match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_fouls,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,player_sofascoreId,stat_clearanceOffLine,stat_wasFouled,stat_penaltyWon,stat_totalCross,stat_challengeLost,captain,stat_dispossessed,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_penaltyMiss,stat_shotValueNormalized,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_keyPass,stat_goals,stat_bigChanceCreated
14065125,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,38.0,19.0,34.0,15.0,0.0,5.0,8.0,14.0,30.0,1.0,1.0,12.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,90.0,49.0,8.4,19.0,0.00319309,0.9922,0,0.999,0.05,-0.06,0.47,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Jens Castrop,jens-castrop,J. Castrop,M,17,177,962,M,1019312,EUR,1059436800,D,17,17,False,4.0,1.0,3.0,,0.0,,1.0,1.0,3.0,2.0,1.0,,,1.0,1.0,,,,,19.0,8.0,3.6,3.0,0.00030059,,0,,-0.02,0.03,0.15,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,D,16,16,False,17.0,10.0,7.0,3.0,0.0,8.0,10.0,2.0,7.0,2.0,8.0,2.0,,2.0,2.0,,,,,90.0,35.0,6.2,11.0,0.00070539,,0,,-0.04,0.06,-0.39,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,11.0,8.0,2.0,1.0,0.0,8.0,9.0,,2.0,3.0,15.0,2.0,,1.0,1.0,,,,,90.0,31.0,6.8,3.0,0.00025272,,0,,0.0,0.0,0.25,,,,2.0,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186,14792,M,583806,EUR,844560000,D,4,4,False,16.0,16.0,2.0,2.0,0.0,14.0,14.0,2.0,2.0,3.0,8.0,4.0,,2.0,2.0,,,,,90.0,32.0,7.7,,0.0180573,,0,,0.08,0.1,0.15,,,,1.0,,,1.0,1.0,,,,3.0,KevinDiks_,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,False,10.0,5.0,2.0,,0.0,5.0,8.0,,2.0,1.0,7.0,1.0,,1.0,1.0,,,,,75.0,26.0,6.2,6.0,0.00018558,,0,,-0.01,0.0,-0.22,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,2.0,2.0,,,1.0,,,,,,76.0,14.0,6.6,3.0,0.00058992,,0,,-0.07,0.02,-0.01,,,,1.0,,,,1.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,11.0,7.0,1.0,,0.0,2.0,3.0,5.0,8.0,9.0,4.0,2.0,,3.0,3.0,,,,,84.0,31.0,7.2,5.0,0.00195821,,0,,0.01,0.01,0.37,,,,3.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,4.0,,,,True,,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,False,22.0,16.0,2.0,1.0,0.0,12.0,15.0,4.0,7.0,3.0,1.0,2.0,,3.0,3.0,,,,,90.0,37.0,7.2,12.0,0.00233866,,0,,-0.02,0.04,0.78,,,,3.0,1.0,,,1.0,4.0,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14065125,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,19.0,14.0,2.0,1.0,0.0,8.0,9.0,6.0,10.0,3.0,1.0,3.0,,2.0,2.0,,,,,84.0,32.0,5.9,8.0,0.0483719,,1,,0.21,0.06,-0.2,,,,6.0,1.0,,3.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.7884,1.0,-1.0,,,,,,,,,,,
