match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,description,reason,playerName,rescinded,confirmed
14065125,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065125,,,,,90,0.0,,1,,,injuryTime,7.0,,,,,,,,,,,
14065125,,,,,84,,,7,,,substitution,,124987577.0,False,True,regular,,,,,,,
14065125,,,,,84,,,7,,,substitution,,124987550.0,False,True,regular,,,,,,,
14065125,,,,,81,,,10,,,substitution,,124987520.0,False,False,regular,,,,,,,
14065125,,0.0,3.0,,80,,,11,,,goal,,325618778.0,,False,regular,1861975.0,Lennart Karl,,,,,
14065125,,,,,76,,,15,,,substitution,,124987356.0,False,False,regular,,,,,,,
14065125,,,,,76,,,15,,,substitution,,124987381.0,False,True,regular,,,,,,,
14065125,,,,,75,,,16,,,substitution,,124987355.0,False,True,regular,,,,,,,
14065125,,,,,75,,,16,,,inGamePenalty,,118575067.0,,True,missed,95381.0,Kevin Stöger,Woodwork,woodwork,,,
14065125,,,,,73,,,18,,,card,,124231490.0,,False,yellow,1129935.0,Tom Bischof,,Foul,Tom Bischof,False,
14065125,,,,,73,,,18,,,varDecision,,89866.0,,True,penaltyNotAwarded,583806.0,Kevin Diks,,,,,False
14065125,,0.0,2.0,,69,,,22,,,goal,,325616471.0,,False,regular,246999.0,Raphaël Guerreiro,,,,,
14065125,,0.0,1.0,,64,,,27,,,goal,,325615161.0,,False,regular,259117.0,Joshua Kimmich,,,,,
14065125,,,,,63,,,28,,,substitution,,124986931.0,False,True,regular,,,,,,,
14065125,,,,,59,,,32,,,substitution,,124986837.0,False,False,regular,,,,,,,
14065125,,,,,46,,,45,,,substitution,,124986393.0,False,False,regular,,,,,,,
14065125,,,,,46,,,45,,,substitution,,124986392.0,False,False,regular,,,,,,,
14065125,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14065125,,,,,45,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
14065125,,,,,38,,,8,,,card,,124230364.0,,False,yellow,883537.0,Luis Díaz,,Foul,Luis Díaz,False,
14065125,,,,,28,,,18,,,card,,124230120.0,,False,yellow,798583.0,Dayot Upamecano,,Handball,Dayot Upamecano,False,
14065125,,,,,19,,,27,,,card,,124229996.0,,True,red,1019312.0,Jens Castrop,,Foul,Jens Castrop,False,
14065125,,,,,18,,,28,,,varDecision,,89856.0,,True,cardUpgrade,1019312.0,Jens Castrop,,,,,False
14065125,,,,,-5,,,6,,,card,,124241663.0,,True,yellow,,,,Argument,Eugen Polanski,False,
