match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_clearanceOffLine,stat_errorLeadToAShot,stat_goals
14061760,home,RC Lens,Rayan Fofana,Rayan Fofana,rayan-fofana,R. Fofana,F,38,180,522,M,1545376,EUR,1139702400,F,38,38,False,12.0,10.0,,,0.0,6.0,6.0,4.0,6.0,2.0,,,,,57.0,26.0,7.1,5.0,0.0125974,,2,,0.02,0.22,0.16,,,1.0,1.0,2.0,6.0,,1.0,1.0,,,,1.0,,4.0,0.0681,-0.53,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,
14061760,home,RC Lens,Florian Thauvin,,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,10,10,True,21.0,18.0,1.0,1.0,0.0,3.0,4.0,15.0,17.0,2.0,,,,,33.0,39.0,6.9,13.0,0.129812,,0,,0.03,0.31,0.0,,,,,4.0,4.0,,,,1.0,1.0,,,,1.0,,,6.0,1.0,5.0,,1.0,2.0,,,,1.0,,,,,,,,
14061760,home,RC Lens,Anthony Bermont,Anthony Bermont,anthony-bermont,A. Bermont,M,26,187,215,M,1545297,EUR,1107993600,M,35,35,True,14.0,12.0,,,0.0,2.0,2.0,10.0,12.0,1.0,,,,,14.0,17.0,6.8,3.0,0.046152,,0,,0.01,0.28,-0.01,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14061760,home,RC Lens,Saud Abdulhamid,,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,23,23,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,10.0,10.0,6.8,2.0,0.00427525,,0,,0.05,-0.01,0.0,,,,,1.0,2.0,,,,,,,,,1.0,,,1.0,,2.0,,,1.0,,,,,,,,,s.abdulhamed66,,,
14061760,home,RC Lens,Florian Sotoca,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,10.0,4.0,6.4,1.0,0.00037412,,0,,-0.06,0.01,-0.04,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
14061760,home,RC Lens,Régis Gurtner,,regis-gurtner,R. Gurtner,G,16,183,113,M,14841,EUR,534384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,home,RC Lens,Ismaelo Ganiou,,ganiou-pierre,I. Ganiou,D,25,185,4755,M,1408080,EUR,1110758400,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,home,RC Lens,Hamzat Ojediran,,hamzat-ojediran,H. Ojediran,M,15,177,292,M,1002447,EUR,1068768000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,home,RC Lens,Fode Sylla,,sylla-fode,F. Sylla,M,18,189,523,M,1426222,EUR,1145145600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,home,RC Lens,Andrija Bulatovic,,andrija-bulatovic,A. Bulatović,M,5,180,569,M,1423504,EUR,1167177600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Rémy Descamps,,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,40,40,False,37.0,23.0,17.0,5.0,0.0,21.0,24.0,2.0,13.0,6.0,2.0,4.0,2.0,1.0,90.0,46.0,8.7,16.0,0.00068773,1.4375,0,1.6432,0.05,0.0,0.13,0.96,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Saël Kumbedi,,sael-kumbedi,S. Kumbedi,D,26,175,827,M,1155226,EUR,1111795200,D,20,20,False,13.0,7.0,1.0,,0.0,4.0,8.0,3.0,5.0,,,,,,66.0,28.0,6.4,11.0,0.00309179,,1,,0.01,0.04,-0.07,,,,1.0,7.0,4.0,1.0,2.0,1.0,1.0,,4.0,1.0,,2.0,0.0125,-0.06,1.0,,1.0,,,,,,,1.0,,,,,,,,
14061760,away,Olympique Lyonnais,Clinton Mata,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,43.0,39.0,4.0,1.0,0.0,33.0,33.0,6.0,10.0,2.0,,,,,90.0,58.0,8.1,4.0,0.00328345,,0,,0.02,0.0,0.59,,,,,,3.0,,7.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,
14061760,away,Olympique Lyonnais,Moussa Niakhaté,,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,41.0,38.0,4.0,1.0,0.0,29.0,30.0,9.0,11.0,3.0,,,,,90.0,59.0,7.7,4.0,0.00248127,,0,,0.2,0.04,0.83,,,1.0,1.0,2.0,6.0,,6.0,1.0,3.0,3.0,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,niakhate,,1.0,
14061760,away,Olympique Lyonnais,Abner Vinícius,,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,16,16,False,37.0,34.0,4.0,3.0,0.0,14.0,15.0,20.0,22.0,2.0,,,,,90.0,56.0,6.9,4.0,0.0383905,,1,,0.31,0.01,-0.01,,,1.0,1.0,5.0,3.0,1.0,4.0,,2.0,1.0,2.0,1.0,,,0.0723,-0.52,,,1.0,,1.0,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Tyler Morton,,tyler-morton,T. Morton,M,23,185,6667,M,979118,EUR,1036022400,M,23,23,False,42.0,32.0,5.0,1.0,0.0,23.0,25.0,9.0,17.0,4.0,,,,,90.0,65.0,7.4,17.0,0.344145,,0,,0.38,0.09,0.22,,,,,5.0,5.0,2.0,4.0,,3.0,3.0,2.0,,,,,,8.0,3.0,2.0,,1.0,2.0,,,,1.0,,,,,,,,
14061760,away,Olympique Lyonnais,Tanner Tessmann,,tanner-tessmann,T. Tessmann,M,6,187,1230,M,1022084,EUR,1001289600,M,6,6,False,39.0,30.0,2.0,1.0,0.0,18.0,18.0,12.0,21.0,7.0,,,,,90.0,63.0,7.3,11.0,0.203708,,1,,0.09,0.14,0.6,,,2.0,1.0,5.0,5.0,1.0,6.0,1.0,3.0,2.0,,1.0,3.0,1.0,0.0195,0.01,,,1.0,,1.0,,,,,1.0,,,,,,,,
14061760,away,Olympique Lyonnais,Ainsley Maitland-Niles,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,98,98,False,23.0,13.0,1.0,1.0,0.0,9.0,13.0,4.0,10.0,4.0,,,,,90.0,38.0,6.7,13.0,0.0646495,,0,,-0.04,0.04,0.17,,,,2.0,4.0,5.0,,2.0,2.0,1.0,1.0,3.0,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,
14061760,away,Olympique Lyonnais,Corentin Tolisso,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,43.0,41.0,,,0.0,15.0,16.0,26.0,27.0,4.0,,,,,90.0,55.0,6.5,4.0,0.111055,,2,,0.14,0.19,0.16,,,3.0,1.0,9.0,4.0,2.0,2.0,1.0,1.0,,5.0,1.0,,2.0,0.2467,-0.3,1.0,,,1.0,4.0,,1.0,,True,,1.0,,0.1901,,,,,
14061760,away,Olympique Lyonnais,Malick Fofana,Malick Fofana,malick-fofana,M. Fofana,F,11,169,6170,M,1195784,EUR,1112227200,M,11,11,False,26.0,18.0,4.0,3.0,1.0,3.0,5.0,15.0,21.0,2.0,,,,,89.0,41.0,7.0,15.0,0.0189228,,1,,0.21,0.27,0.15,,,1.0,,4.0,3.0,1.0,,,1.0,1.0,,,,1.0,0.471,0.17,4.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,0.575,1.0,,,,
14061760,away,Olympique Lyonnais,Georges Mikautadze,,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,69,69,False,15.0,12.0,,,0.0,6.0,7.0,6.0,8.0,4.0,,,,,89.0,29.0,7.7,7.0,0.0554592,,5,,-0.06,0.59,-0.02,,,2.0,,5.0,3.0,1.0,,,,,,3.0,,1.0,0.588,0.43,,,3.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,0.8741,,georgesmkd,,,1.0
14061760,away,Olympique Lyonnais,Khalis Merah,Khalis,khalis-merah,K. Merah,M,44,178,3633,,2127096,EUR,1172188800,M,44,44,True,12.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,6.0,1.0,,,,,24.0,18.0,6.5,4.0,0.00511502,,0,,-0.05,0.06,-0.03,,Merah,,,4.0,2.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,
14061760,away,Olympique Lyonnais,Pavel Šulc,,pavel-sulc,P. Šulc,M,10,177,3149,M,957604,EUR,978048000,M,10,10,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Adam Karabec,,adam-karabec,A. Karabec,M,7,186,1393,M,1000175,EUR,1057104000,M,7,7,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Lassine Diarra,Lassine Diarra,lassine-diarra,L. Diarra,G,20,195,505,M,1481174,EUR,1036972800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Ruben Kluivert,,ruben-kluivert,R. Kluivert,D,21,187,1724,M,1014540,EUR,990403200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Nicolás Tagliafico,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tagliafico3,,,
14061760,away,Olympique Lyonnais,Mathys de Carvalho,Mathys,mathys-de-carvalho,M. d. Carvalho,M,39,183,447,,1545023,EUR,1114905600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,de Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Afonso Moreira,,afonso-moreira,A. Moreira,F,17,175,2494,M,1215906,EUR,1111190400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14061760,away,Olympique Lyonnais,Alejandro Gomes Rodriguez,Alejandro,alejandro-gomes-rodriguez,A. G. Rodriguez,F,11,176,1721,M,1614474,EUR,1205193600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Gomes Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
