match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_totalContest,stat_wonContest,stat_dispossessed,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10437955,home,FC Arouca,Oday Dabbagh,oday-dabbagh,O. Dabbagh,F,27,182,6559,M,920458,EUR,912643200,F,15,15,False,19.0,16.0,,,2.0,4.0,14.0,15.0,1.0,2.0,1.0,1.0,,,,,78.0,33.0,8.5,10.0,4,,,6.0,,,,,,3.0,,4.0,1.0,3.0,3.0,,,,,,1.0,2.0,,,1.0,2.0,,2.0,2.0,,,
10437955,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,25,25,True,9.0,6.0,1.0,1.0,1.0,2.0,5.0,7.0,,1.0,,2.0,,,,,19.0,13.0,6.6,3.0,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,3.0,1.0,,,,1.0,1.0,2.0,,2.0,,1.0,,,,,12.0,10.0,6.8,4.0,1,,,1.0,,,,,1.0,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,
10437955,home,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,,,,,,,,,,,,,,,,,8.0,,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,8.0,4.0,6.8,1.0,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,home,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,away,Estoril Praia,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,23.0,13.0,19.0,9.0,7.0,8.0,6.0,15.0,,,1.0,7.0,,2.0,5.0,1.0,90.0,31.0,6.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
10437955,away,Estoril Praia,Tiago Santos,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,62,62,False,14.0,9.0,2.0,1.0,3.0,5.0,7.0,12.0,,2.0,1.0,2.0,,,,,45.0,30.0,6.6,8.0,1,3.0,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,
10437955,away,Estoril Praia,Edson Mexer,edson-mexer,E. Mexer,D,23,188,625,M,581328,EUR,589680000,D,34,34,False,40.0,22.0,17.0,4.0,12.0,19.0,10.0,21.0,1.0,1.0,4.0,10.0,,,,,90.0,53.0,6.7,20.0,3,,,1.0,,2.0,,,,1.0,,2.0,,1.0,,,,Edson,Mexer,,,2.0,,,,1.0,,,,,,
10437955,away,Estoril Praia,Bernardo Vital,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,30.0,24.0,4.0,1.0,16.0,19.0,8.0,11.0,,2.0,9.0,5.0,,,,,90.0,41.0,6.4,6.0,0,,,4.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
10437955,away,Estoril Praia,Joãozinho,joaozinho,Joãozinho,D,31,185,30,M,156319,EUR,615340800,D,31,31,False,31.0,25.0,4.0,1.0,13.0,16.0,12.0,18.0,1.0,1.0,1.0,7.0,,,,,90.0,46.0,6.5,10.0,0,3.0,,2.0,1.0,2.0,,,,1.0,True,,,1.0,1.0,,,,,,,,,,,,,,,,,
10437955,away,Estoril Praia,Mor Ndiaye,mor-ndiaye,M. Ndiaye,M,19,185,163,M,979225,EUR,974764800,M,25,25,False,42.0,33.0,2.0,1.0,17.0,21.0,16.0,21.0,2.0,4.0,3.0,5.0,,,,,81.0,52.0,6.7,11.0,0,,,3.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
10437955,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,M,20,20,False,37.0,30.0,5.0,3.0,12.0,15.0,18.0,22.0,1.0,7.0,,6.0,,,,,61.0,50.0,7.4,9.0,1,,,2.0,1.0,,5.0,3.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,
10437955,away,Estoril Praia,Tiago Gouveia,tiago-gouveia,T. Gouveia,F,47,176,1493,M,976410,EUR,992822400,M,21,21,False,6.0,3.0,2.0,1.0,,,3.0,7.0,,9.0,,2.0,,,,,80.0,21.0,6.6,8.0,0,1.0,,6.0,,,4.0,1.0,2.0,1.0,,2.0,3.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,
10437955,away,Estoril Praia,James Léa Siliki,james-lea-siliki,J. L. Siliki,M,,183,88,,857179,EUR,834537600,M,95,95,False,24.0,13.0,3.0,2.0,4.0,6.0,10.0,25.0,1.0,11.0,1.0,7.0,,,,,90.0,49.0,7.1,19.0,1,7.0,1.0,7.0,,3.0,4.0,4.0,6.0,,,1.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
10437955,away,Estoril Praia,Rodrigo Martins,rodrigo-martins,R. Martins,F,7,177,39,M,945059,EUR,905817600,M,7,7,False,34.0,16.0,6.0,,5.0,12.0,11.0,24.0,1.0,6.0,1.0,14.0,,,,,90.0,66.0,6.1,33.0,3,2.0,,5.0,,1.0,1.0,1.0,,,,4.0,4.0,1.0,1.0,,2.0,,,1.0,,1.0,2.0,,,,,,,,,
10437955,away,Estoril Praia,Benchimol,gilson-tavares,Benchimol,F,11,175,319,M,1111215,EUR,1009497600,F,29,29,False,17.0,10.0,,,6.0,7.0,4.0,10.0,3.0,8.0,,6.0,,,,,90.0,34.0,6.5,13.0,1,,,11.0,,,2.0,2.0,4.0,,,1.0,2.0,3.0,3.0,1.0,2.0,,,,,1.0,,,,,,,,,,
10437955,away,Estoril Praia,João Carlos,joao-carlos,J. Carlos,F,,187,69,M,880129,EUR,794016000,F,50,50,True,11.0,6.0,,,3.0,4.0,3.0,7.0,2.0,2.0,1.0,5.0,,,,,45.0,22.0,6.2,13.0,2,,,7.0,,,,,1.0,,,4.0,,2.0,,,4.0,,,,,,1.0,,,1.0,,,,,,
10437955,away,Estoril Praia,Yusuf Bamidele,yusuf-bamidele,B. I. Yusuf,F,11,180,481,M,1020116,EUR,982800000,M,90,90,True,8.0,5.0,1.0,,3.0,3.0,2.0,6.0,,,,4.0,,,,,29.0,17.0,5.9,10.0,1,1.0,,6.0,,,,,3.0,,,2.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,
10437955,away,Estoril Praia,Tiago Araújo,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,True,2.0,2.0,,,2.0,2.0,1.0,3.0,,,,,,,,,10.0,8.0,6.6,4.0,1,3.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
10437955,away,Estoril Praia,João Gamboa,joao-gamboa,J. Gamboa,M,5,187,92,M,794318,EUR,841449600,M,5,5,True,9.0,6.0,,,5.0,6.0,1.0,3.0,1.0,1.0,,2.0,,,,,9.0,14.0,6.4,3.0,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10437955,away,Estoril Praia,Pedro Silva,silva-pedro,P. Silva,G,33,189,23,M,357724,EUR,855792000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,away,Estoril Praia,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,away,Estoril Praia,Mabrouk Rouai,rouai-mabrouk,M. Rouai,M,8,185,112,M,1008852,EUR,973036800,M,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437955,away,Estoril Praia,Serginho,serginho,Serginho,F,19,183,656,M,1394016,EUR,980726400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Serginho,,,,,,,,,,,,,,
