match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_goalAssist,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceCreated
10407354,home,KAA Gent,Paul Nardi,,,paul-nardi,P. Nardi,G,16,187,112,M,155717,EUR,769219200,G,1,1,False,19.0,13.0,10.0,4.0,13.0,16.0,3.0,1.0,1.0,7.0,2.0,2.0,90.0,26.0,5.9,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Joseph Okumu,,,joseph-okumu,J. Okumu,D,2,193,662,M,985933,EUR,864604800,D,2,2,False,61.0,55.0,15.0,11.0,37.0,38.0,23.0,4.0,,11.0,,,90.0,73.0,7.2,6.0,0,18.0,4.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Michael Ngadeu,,,michael-ngadeu,M. Ngadeu,D,5,190,812,M,245705,EUR,659318400,D,5,5,False,56.0,41.0,14.0,8.0,26.0,29.0,27.0,3.0,,9.0,,,90.0,67.0,7.1,15.0,1,15.0,2.0,10.0,4.0,,,4.0,3.0,,1.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,33.0,23.0,5.0,1.0,16.0,23.0,12.0,4.0,,10.0,,,90.0,53.0,6.9,14.0,0,8.0,,8.0,1.0,,4.0,5.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10407354,home,KAA Gent,Kamil Piątkowski,,,kamil-piatkowski,K. Piątkowski,D,91,191,2382,M,942335,EUR,961545600,M,4,4,False,45.0,36.0,3.0,1.0,14.0,14.0,34.0,3.0,,7.0,,,90.0,78.0,7.9,13.0,6,22.0,3.0,10.0,1.0,1.0,2.0,5.0,4.0,1.0,2.0,4.0,,,3.0,,3.0,,,1.0,1.0,2.0,,,,,,,,,,,
10407354,home,KAA Gent,Julien De Sart,,,julien-de-sart,J. De Sart,M,4,187,181,M,149795,EUR,788140800,M,13,13,False,36.0,24.0,8.0,4.0,5.0,7.0,31.0,8.0,,10.0,,,90.0,57.0,7.4,15.0,2,19.0,3.0,8.0,3.0,,4.0,4.0,3.0,,2.0,3.0,1.0,1.0,2.0,4.0,2.0,,1.0,,,,,,,,,,,,,,
10407354,home,KAA Gent,Sven Kums,,,sven-kums,S. Kums,M,,176,162,M,45990,EUR,572832000,M,24,24,False,48.0,38.0,5.0,1.0,20.0,21.0,27.0,4.0,1.0,5.0,,,79.0,55.0,6.6,12.0,0,18.0,1.0,5.0,1.0,,1.0,3.0,1.0,,1.0,2.0,,,,1.0,,,1.0,1.0,,,True,,,,,,,,,,
10407354,home,KAA Gent,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,7,7,False,36.0,28.0,,,4.0,6.0,36.0,2.0,,2.0,,,90.0,57.0,7.6,15.0,2,26.0,,8.0,,,,1.0,1.0,5.0,1.0,,3.0,2.0,1.0,,6.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,
10407354,home,KAA Gent,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,14,14,False,29.0,23.0,5.0,3.0,10.0,12.0,21.0,3.0,,7.0,,,79.0,55.0,7.1,13.0,2,15.0,,5.0,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,,3.0,,1.0,,,,,,,,,,,
10407354,home,KAA Gent,Malick Fofana,Malick Fofana,,malick-fofana,M. Fofana,F,11,169,6184,M,1195784,EUR,1112227200,F,19,19,False,18.0,15.0,,,4.0,4.0,16.0,4.0,,,,,68.0,35.0,6.8,12.0,1,11.0,1.0,5.0,,,,1.0,,1.0,1.0,1.0,3.0,2.0,,,2.0,,2.0,4.0,1.0,,,,1.0,,,,,,,,
10407354,home,KAA Gent,Hugo Cuypers,,,hugo-cuypers,H. Cuypers,F,9,185,1408,M,836289,EUR,855273600,F,11,11,False,18.0,14.0,,,4.0,4.0,15.0,9.0,2.0,1.0,,,90.0,31.0,6.8,9.0,2,10.0,4.0,2.0,1.0,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,,,,,,,
10407354,home,KAA Gent,Laurent Depoitre,,,laurent-depoitre,L. Depoitre,F,29,191,125,M,171235,EUR,597456000,F,29,29,True,6.0,4.0,,,3.0,3.0,4.0,,,,,,22.0,12.0,7.4,5.0,2,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,
10407354,home,KAA Gent,Darko Lemajić,,,darko-lemajic,D. Lemajić,F,22,198,367,M,794596,EUR,745804800,F,9,9,True,3.0,1.0,,,,,3.0,,,1.0,,,11.0,3.0,6.5,2.0,0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Jens Petter Hauge,,,jens-petter-hauge,J. P. Hauge,F,10,184,3970,M,838805,EUR,939686400,F,10,10,True,3.0,2.0,1.0,,1.0,1.0,5.0,,,1.0,,,11.0,11.0,6.4,5.0,2,1.0,,,,,,,,,,,,,,,3.0,,,1.0,,2.0,,,,,,,,,,,
10407354,home,KAA Gent,Louis Fortin,Louis Fortin,,louis-fortin,L. Fortin,G,1,188,70,M,1082353,EUR,1010793600,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407354,home,KAA Gent,Sulayman Marreh,,,sulayman-marreh,S. Marreh,M,,184,166,,238410,EUR,821664000,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407354,away,KRC Genk,Maarten Vandevoordt,,,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,35.0,23.0,20.0,9.0,17.0,22.0,13.0,,,8.0,3.0,4.0,90.0,46.0,6.4,12.0,0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,
10407354,away,KRC Genk,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,False,59.0,43.0,7.0,1.0,22.0,28.0,31.0,6.0,1.0,8.0,,,90.0,87.0,6.9,20.0,2,21.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,,,1.0,2.0,2.0,,,,,,,,,,,daniel.chitiva,
10407354,away,KRC Genk,Carlos Cuesta,,,carlos-cuesta,C. Cuesta,D,46,179,4440,M,839095,EUR,920937600,D,46,46,False,35.0,30.0,2.0,1.0,26.0,30.0,5.0,1.0,,3.0,,,90.0,44.0,6.6,6.0,0,4.0,1.0,2.0,5.0,,2.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
10407354,away,KRC Genk,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,655,M,922759,EUR,919900800,D,2,2,False,29.0,22.0,,,17.0,21.0,8.0,4.0,1.0,10.0,,,90.0,42.0,6.6,9.0,0,5.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,,
10407354,away,KRC Genk,Gerardo Arteaga,,,gerardo-arteaga,G. Arteaga,D,3,173,772,M,856129,EUR,905126400,D,5,5,False,38.0,27.0,2.0,2.0,20.0,25.0,13.0,5.0,1.0,5.0,,,90.0,56.0,6.3,13.0,0,7.0,3.0,5.0,4.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
10407354,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,33.0,25.0,1.0,1.0,6.0,9.0,24.0,6.0,,3.0,,,90.0,52.0,6.6,14.0,0,19.0,3.0,7.0,4.0,2.0,,2.0,2.0,1.0,,5.0,1.0,,,,,,2.0,2.0,,,True,,,,,,,,,,
10407354,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,False,47.0,35.0,4.0,1.0,23.0,27.0,21.0,4.0,1.0,13.0,,,90.0,55.0,7.1,14.0,0,12.0,,5.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0
10407354,away,KRC Genk,Joseph Paintsil,,,joseph-paintsil,J. Paintsil,F,28,167,2698,M,901285,EUR,886291200,M,28,28,False,25.0,17.0,1.0,1.0,9.0,11.0,17.0,3.0,,9.0,,,84.0,46.0,7.6,17.0,2,9.0,1.0,6.0,1.0,,,2.0,2.0,2.0,1.0,,4.0,2.0,1.0,,3.0,1.0,,5.0,1.0,,,1.0,,,,,,,,,
10407354,away,KRC Genk,Bilal El Khannouss,Bilal,El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25244,M,1126569,EUR,1084147200,M,34,34,False,38.0,30.0,5.0,3.0,12.0,13.0,26.0,12.0,,5.0,,,64.0,53.0,6.1,17.0,1,18.0,4.0,4.0,,,,,,2.0,,1.0,5.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,,,,,,,,,,bilalekns_34,
10407354,away,KRC Genk,Mike Trésor,,,mike-tresor,M. Trésor,M,31,175,1089,M,826183,EUR,927849600,M,11,11,False,33.0,20.0,3.0,2.0,6.0,9.0,28.0,8.0,2.0,5.0,,,84.0,52.0,6.5,23.0,1,16.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,4.0,2.0,4.0,2.0,,,,,,1.0,,,,,,,
