match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_errorLeadToAShot,player_sofascoreId,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_accurateCross,stat_goals,player_firstName,stat_bigChanceCreated,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436590,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,31.0,24.0,12.0,6.0,0.0,22.0,26.0,2.0,5.0,1.0,5.0,1.0,2.0,3.0,90.0,38.0,6.7,7.0,0.00090308,0,-0.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188.0,2191,M,959628,EUR,942710400,D,27,27,False,31.0,26.0,2.0,2.0,0.0,11.0,12.0,15.0,22.0,1.0,3.0,,,,90.0,58.0,7.3,11.0,0.0187566,0,,3.0,2.0,2.0,3.0,10.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,29,29,False,54.0,51.0,7.0,5.0,0.0,28.0,29.0,23.0,25.0,2.0,2.0,,,,90.0,63.0,7.3,3.0,0.0138199,0,,,1.0,3.0,3.0,6.0,,2.0,1.0,3.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191.0,505,M,216308,EUR,789177600,D,4,4,False,67.0,65.0,7.0,7.0,0.0,40.0,41.0,25.0,27.0,6.0,5.0,,,,90.0,82.0,6.7,5.0,0.0212011,0,,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175.0,14887,M,805465,EUR,885340800,D,30,30,False,52.0,43.0,2.0,1.0,0.0,15.0,19.0,28.0,36.0,2.0,7.0,,,,90.0,86.0,8.2,15.0,0.191038,5,,3.0,,1.0,3.0,10.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,,pervisestupinan,3.0,3.0,3.0,2.0,0.1078,0.4861,,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179.0,25912,M,1199043,EUR,1073088000,M,20,20,False,39.0,33.0,1.0,,0.0,17.0,18.0,16.0,21.0,2.0,3.0,,,,90.0,55.0,6.5,9.0,0.0207626,0,,,,,5.0,4.0,1.0,1.0,1.0,3.0,1.0,,1.0,,1.0,,carlos_baleba,1.0,,,,,,2.0,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172.0,2693,M,1036269,EUR,1065398400,M,26,26,False,34.0,29.0,,,0.0,14.0,16.0,17.0,20.0,,3.0,,,,74.0,46.0,7.5,8.0,0.0791122,1,,2.0,,,2.0,4.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,0.1655,0.6095,,2.0,1.0,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180.0,7051,M,1400106,EUR,1090454400,M,17,17,False,19.0,15.0,1.0,,0.0,4.0,5.0,11.0,20.0,,3.0,,,,84.0,34.0,6.6,15.0,0.0464842,1,,6.0,,1.0,4.0,3.0,,,,1.0,1.0,2.0,,,1.0,,minteh01,3.0,1.0,1.0,,0.0175,,1.0,,,,,,,,,,,,
12436590,home,Brighton & Hove Albion,Brajan Gruda,gruda-brajan,B. Gruda,M,10,178.0,2810,M,1198075,EUR,1085961600,M,8,8,False,23.0,19.0,1.0,1.0,1.0,6.0,8.0,14.0,18.0,,4.0,,,,73.0,37.0,8.3,8.0,0.527862,4,,3.0,,,1.0,4.0,,,,,,1.0,1.0,5.0,,,,4.0,3.0,2.0,2.0,0.141,0.1793,,1.0,,Brajan Gruda,1.0,,,,,,,,
12436590,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175.0,53010,M,1110842,EUR,1009843200,M,11,11,False,20.0,18.0,,,0.0,5.0,5.0,14.0,17.0,,3.0,,,,65.0,27.0,6.9,4.0,0.402333,4,,2.0,,,3.0,,2.0,,,,,1.0,,2.0,1.0,,simon.adingra,,,,1.0,0.119,0.0258,,1.0,,,,,3.0,1.0,,,,,
12436590,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185.0,4510,M,33902,EUR,659577600,F,18,18,False,22.0,19.0,2.0,2.0,0.0,6.0,7.0,13.0,15.0,,3.0,,,,84.0,37.0,7.7,5.0,0.0820686,6,,,1.0,1.0,2.0,5.0,,1.0,,2.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,2.0,3.0,0.6566,1.0193,1.0,,,,,,1.0,,True,1.0,,,
