match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_challengeLost,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox
12117218,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,30.0,24.0,9.0,3.0,0.0,23.0,23.0,1.0,7.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,90.0,40.0,7.1,6.0,0.00011309,0,0.0712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117218,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,False,26.0,23.0,,,0.0,12.0,12.0,13.0,19.0,,2.0,,,,,,65.0,46.0,7.2,10.0,0.0722151,1,,5.0,2.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0097,2.0,,,,,,,,,,,,,,,,,
12117218,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,64.0,61.0,4.0,3.0,0.0,35.0,38.0,26.0,26.0,1.0,5.0,,,,,,90.0,68.0,6.8,3.0,0.0143845,0,,,,1.0,4.0,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
12117218,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,66.0,59.0,6.0,4.0,1.0,38.0,40.0,21.0,28.0,8.0,12.0,,,,,,90.0,85.0,8.1,10.0,0.0215232,1,,2.0,,2.0,3.0,4.0,1.0,,,,2.0,1.0,,,,0.0537,2.0,1.0,1.0,,,2.0,1.0,0.0357,,,,,,,,,,
12117218,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,False,1.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,,,,,,6.0,3.0,,1.0,1.08e-06,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,Cuiabano,,,,,,,,,
12117218,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,82.0,76.0,12.0,11.0,1.0,35.0,37.0,41.0,45.0,2.0,2.0,,,,,,90.0,93.0,8.0,8.0,0.243982,2,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,0.0879,1.0,1.0,,,2.0,,,,,,True,1.0,1.0,,,,,
12117218,home,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,False,85.0,79.0,8.0,6.0,0.0,47.0,49.0,32.0,37.0,2.0,4.0,,,,,,72.0,100.0,7.5,8.0,0.0181734,2,,1.0,,3.0,6.0,9.0,,2.0,1.0,,4.0,3.0,,,,0.0893,,,1.0,,2.0,4.0,1.0,0.3739,,,,,1.0,,,,,
12117218,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,27.0,19.0,1.0,,0.0,2.0,2.0,17.0,25.0,1.0,1.0,,,,,,72.0,64.0,7.0,25.0,0.0833758,2,,,,,13.0,12.0,3.0,14.0,8.0,1.0,1.0,,7.0,3.0,,0.1403,1.0,,,,2.0,,1.0,0.0459,Luiz Henrique,,,,,luizhenrique_07,2.0,,,
12117218,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,30.0,26.0,1.0,1.0,0.0,6.0,7.0,23.0,28.0,,1.0,,,,,,72.0,43.0,7.2,9.0,0.338417,4,,5.0,3.0,1.0,6.0,2.0,3.0,,,2.0,,,,1.0,,0.3025,3.0,,,,1.0,1.0,,,,,,1.0,2.0,savarino10,1.0,,,
12117218,home,Botafogo,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,23,23,False,63.0,54.0,5.0,4.0,0.0,17.0,17.0,39.0,50.0,,6.0,,,,,,90.0,81.0,7.4,17.0,0.286526,3,,4.0,2.0,,3.0,3.0,1.0,3.0,2.0,,,,3.0,1.0,,0.1664,2.0,,,,,,,,,,,,3.0,thiago_almada23,1.0,,,
