match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_dispossessed,player_sofascoreId,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_goalAssist,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot
10411562,home,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,False,19.0,17.0,4.0,2.0,16.0,16.0,1.0,3.0,4.0,1.0,2.0,88.0,25.0,6.3,2.0,0.0,0.0,0.00025236,0,-0.1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411562,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,False,50.0,45.0,7.0,4.0,26.0,28.0,20.0,23.0,7.0,,,90.0,62.0,6.3,7.0,0.0,0.0,0.0355061,0,,True,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411562,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,33.0,31.0,2.0,2.0,24.0,24.0,7.0,9.0,6.0,,,90.0,40.0,6.4,3.0,0.0,0.0,0.0132224,0,,,,,2.0,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10411562,home,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,31.0,28.0,2.0,1.0,20.0,20.0,8.0,11.0,3.0,,,60.0,37.0,6.6,4.0,0.4653,0.0,0.00329276,1,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10411562,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,33.0,31.0,2.0,1.0,18.0,20.0,14.0,15.0,7.0,,,90.0,54.0,6.2,9.0,0.0502,0.0,0.034883,1,,,2.0,1.0,,5.0,,,,,,,1.0,1.0,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,
10411562,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,60.0,48.0,8.0,3.0,33.0,36.0,15.0,24.0,3.0,,,90.0,66.0,6.6,12.0,0.0,0.0,0.0359711,0,,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
10411562,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,37.0,30.0,7.0,4.0,14.0,17.0,16.0,20.0,5.0,,,88.0,53.0,6.2,11.0,0.0581,0.0372,0.0122214,1,,,,,1.0,9.0,3.0,4.0,1.0,,,1.0,1.0,,,3.0,2.0,,,,2.0,ederson99,2.0,1.0,1.0,,,,,,,,,,
10411562,home,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,842364,EUR,864086400,M,3,3,False,36.0,32.0,2.0,2.0,14.0,15.0,19.0,23.0,3.0,,,90.0,51.0,7.9,8.0,0.0309,0.0,0.264946,1,,,2.0,1.0,1.0,2.0,3.0,,,2.0,1.0,1.0,,4.0,,1.0,1.0,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,
10411562,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,88,88,False,26.0,20.0,,,9.0,11.0,11.0,15.0,4.0,,,60.0,31.0,6.4,8.0,0.0257,0.0,0.066603,1,,,,,2.0,6.0,1.0,3.0,,,,1.0,,1.0,,2.0,,,,,,pasalicmario,1.0,,,,,1.0,,,,,,,
10411562,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,F,7,7,False,36.0,28.0,5.0,2.0,10.0,11.0,20.0,33.0,7.0,,,90.0,55.0,10.0,16.0,1.3917,1.4595,1.24604,6,,,8.0,2.0,,3.0,5.0,,,1.0,,,1.0,5.0,2.0,2.0,,,,2.0,1.0,teunkoopmeiners,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,,
