match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_wonTackle,stat_fouls,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_bigChanceMissed,player_sofascoreId
14053742,home,FC Utrecht,Dani de Wit,,,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,F,20,20,False,20.0,12.0,2.0,2.0,0.0,5.0,8.0,7.0,12.0,1.0,,,,90.0,35.0,7.2,10.0,0.0188878,8.1456071596904,1.0,-6.51,-6.51,,3,,0.08,-0.11,0.22,,,,3.0,5.0,10.0,,,1.0,,,2.0,,4.0,,2.0,1.0,0.4495,,-0.64,5.0,1.0,,,,,1.0,0.19,,2.0,1.0,3.0,,,,
14053742,home,FC Utrecht,Matisse Didden,,,matisse-didden,M. Didden,D,40,198,170,M,996992,EUR,1002499200,D,40,40,True,8.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,5.0,,,,,14.0,9.0,6.7,2.0,0.0011231,5.0741423905917,1.0,3.885,3.885,,0,,0.03,0.0,0.13,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Michael Brouwer,,,michael-brouwer,M. Brouwer,G,25,187,75,M,252027,EUR,727574400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Kevin Gadellaa,,,kevin-gadellaa,K. Gadellaa,G,1,210,175,M,1169107,EUR,1049760000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Mike Eerdhuijzen,,,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Derry Murkin,,,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Kolbeinn Finnsson,,,kolbeinn-finnsson,K. Finnsson,D,5,181,95,M,797522,EUR,935539200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Niklas Vesterlund,,,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Can Bozdoğan,,,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Miliano Jonathans,,,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Emirhan Demircan,Emirhan Demircan,,emirhan-demircan,E. Demircan,F,11,181,423,M,1402994,EUR,1106179200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,home,FC Utrecht,Adrian Blake,Adrian Blake,,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,32,32,False,34.0,25.0,15.0,6.0,0.0,22.0,26.0,3.0,8.0,12.0,1.0,2.0,2.0,90.0,45.0,7.1,9.0,0.00044425,42.811538175807,7.0,-34.44,-1.155,0.4028,0,0.1805,0.06,0.01,0.29,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,40.0,35.0,1.0,,1.0,13.0,15.0,22.0,25.0,,,,,90.0,69.0,7.0,13.0,0.464766,145.39337300447,12.0,-76.125,4.83,,1,,0.2,0.29,-0.07,,2.0,,3.0,6.0,8.0,,,2.0,,1.0,1.0,,2.0,1.0,4.0,3.0,0.0419,3.0,-0.07,2.0,,,,,,,,,1.0,1.0,2.0,50.898062698432,2.0,,sergino
14053742,away,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,D,22,22,False,72.0,65.0,5.0,3.0,0.0,32.0,32.0,33.0,40.0,3.0,,,,88.0,84.0,6.4,8.0,0.0729959,199.21641047463,26.0,-128.31,3.15,,1,,0.35,0.22,0.14,,,,2.0,6.0,2.0,,,,,,1.0,,6.0,1.0,1.0,1.0,0.0499,1.0,-0.3,1.0,,,,1.0,,,,True,1.0,4.0,,34.38325954274,2.0,,
14053742,away,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1663,M,1184317,EUR,1105488000,D,3,3,False,68.0,62.0,2.0,1.0,0.0,40.0,41.0,22.0,27.0,3.0,,,,90.0,83.0,7.1,8.0,0.0174754,241.39303541699,26.0,-130.305,5.88,,0,,0.15,0.08,-0.01,,,,,,4.0,,,,,,,,7.0,3.0,,,,,,4.0,,,,1.0,,,,,,,,67.058609077848,2.0,,
14053742,away,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,64.0,56.0,2.0,1.0,0.0,22.0,24.0,34.0,40.0,5.0,,,,90.0,82.0,6.5,12.0,0.04595,131.55317106667,11.0,-81.375,9.975,,0,,-0.22,0.16,0.14,,1.0,,1.0,6.0,4.0,1.0,1.0,2.0,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,,2.0,,,,,1.0,2.0,,62.392193794581,2.0,,
14053742,away,PSV Eindhoven,Paul Wanner,,,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,False,40.0,35.0,1.0,,0.0,11.0,12.0,24.0,28.0,3.0,,,,90.0,56.0,7.0,8.0,0.0447419,111.04462652965,15.0,-64.785,1.68,,2,,0.05,0.15,0.16,,,,,5.0,8.0,1.0,2.0,2.0,2.0,,1.0,,2.0,,5.0,1.0,0.06,,-0.06,,1.0,,,,,,0.0322,,5.0,2.0,1.0,,,,
14053742,away,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,63.0,54.0,9.0,6.0,1.0,10.0,11.0,44.0,52.0,3.0,,,,86.0,90.0,7.8,22.0,0.244051,195.44255359147,26.0,-58.275,7.56,,0,,0.28,0.18,-0.03,,14.0,3.0,,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,3.0,,1.0,,,,,,,,,1.0,1.0,,17.798679613949,1.0,,
14053742,away,PSV Eindhoven,Dennis Man,,,dennis-man,D. Man,M,27,182,10450,M,812145,EUR,904089600,M,27,27,False,22.0,17.0,1.0,,0.0,5.0,5.0,12.0,17.0,4.0,,,,45.0,31.0,6.2,8.0,0.0799738,212.87791270312,16.0,-40.005,19.425,,2,,-0.11,0.17,-0.05,,2.0,2.0,2.0,5.0,1.0,,1.0,2.0,,,,,,,,,0.1921,1.0,0.02,1.0,,2.0,,,,,,,,,,24.263353107104,1.0,,dennisman
14053742,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,26.0,24.0,,,0.0,6.0,6.0,18.0,20.0,5.0,,,,90.0,44.0,6.7,7.0,0.345233,123.4622574632,15.0,-62.16,4.305,,3,,-0.18,0.44,-0.05,,1.0,,,4.0,4.0,1.0,1.0,1.0,,,,,2.0,,2.0,2.0,0.1428,,-0.39,,3.0,,,,,,0.8926,,,1.0,2.0,22.287515188249,2.0,,
14053742,away,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,M,5,5,False,33.0,20.0,1.0,1.0,0.0,4.0,6.0,16.0,27.0,4.0,,,,85.0,54.0,6.9,20.0,0.0409703,97.305908189489,11.0,-39.9,5.67,,3,,-0.46,0.06,-0.09,,6.0,1.0,1.0,2.0,3.0,1.0,,,,,,,2.0,4.0,1.0,2.0,0.2277,,0.49,2.0,2.0,1.0,1.0,,,,0.7904,,1.0,,,32.972297139984,2.0,,ivanperisic444
14053742,away,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,9,9,False,18.0,13.0,,,0.0,6.0,9.0,7.0,9.0,3.0,,,,89.0,29.0,6.6,9.0,0.0529536,37.980345219526,6.0,-15.645,2.73,,1,,-0.75,0.1,-0.1,,,,1.0,6.0,,,1.0,2.0,,,,,2.0,,,1.0,0.5487,,0.51,,1.0,,1.0,1.0,1.0,1.0,0.9684,,,2.0,,12.667732275352,1.0,,
14053742,away,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,13.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,10.0,3.0,,,,45.0,23.0,6.8,5.0,0.0167487,27.665882895536,5.0,-9.555,3.99,,1,,-0.13,0.14,-0.01,,,,,2.0,4.0,1.0,,,,,,,,,1.0,1.0,0.123,1.0,0.03,1.0,1.0,,,,,,0.1199,,1.0,1.0,2.0,6.6285745073884,1.0,,
14053742,away,PSV Eindhoven,Noah Fernandez,Noah Fernandez,,noah-fernandez,N. Fernandez,M,6,170,797,M,1886213,EUR,1199836800,M,31,31,True,1.0,,,,0.0,,1.0,,,2.0,,,,12.0,3.0,6.6,2.0,,15.589442267792,2.0,-15.435,-4.095,,0,,-0.02,0.01,-0.01,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,11.0,4.0,6.9,,7.48e-05,6.9743862812437,1.0,-6.3,-6.3,,0,,0.03,0.01,0.16,,,,,,2.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,True,,,,,0.0,,,,,,,,,8.0,2.0,6.8,,,,,,,,0,,,,0.15,,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Tijn Smolenaars,,,tijn-smolenaars,T. Smolenaars,G,1,197,64,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Nicolas Verkooijen,,,nicolas-verkooijen,N. Verkooijen,M,8,180,164,M,1465822,EUR,1165276800,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Tai Abed,,,tay-abed-kassus,T. A. Kassus,M,55,177,584,M,1160250,EUR,1091491200,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053742,away,PSV Eindhoven,Joel Van Den Berg,,,joel-van-den-berg,J. v. d. Berg,M,8,187,290,M,1540010,EUR,1171152000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
