match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goalAssist,stat_totalOffside,stat_goals,player_sofascoreId
10411592,home,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,18.0,10.0,15.0,7.0,4.0,4.0,6.0,14.0,1.0,2.0,6.0,1.0,1.0,2.0,7.0,1.0,1.0,90.0,31.0,7.9,8.0,0.0,0.0,0.00289702,0,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411592,home,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,35.0,23.0,6.0,2.0,17.0,21.0,6.0,17.0,8.0,3.0,3.0,1.0,,,,,,90.0,55.0,6.8,20.0,0.042,0.0,0.0174877,1,,3.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411592,home,Hellas Verona,Koray Günter,koray-gunter,K. Günter,D,22,185,217,M,138165,EUR,776995200,D,21,21,False,19.0,17.0,2.0,,16.0,16.0,1.0,3.0,2.0,6.0,6.0,1.0,,,,,,45.0,33.0,7.1,2.0,0.0,0.0,0.00034354,0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,,
10411592,home,Hellas Verona,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,17,17,False,32.0,20.0,8.0,3.0,11.0,15.0,9.0,17.0,4.0,1.0,5.0,2.0,,,,,,90.0,46.0,6.4,12.0,0.4333,0.0,0.00590296,1,,,1.0,1.0,4.0,,,1.0,1.0,1.0,,3.0,,3.0,1.0,,,,,,,,,,,,,,
10411592,home,Hellas Verona,Fabio Depaoli,fabio-depaoli,F. Depaoli,M,23,178,224,M,830288,EUR,861840000,M,29,29,False,21.0,15.0,5.0,5.0,6.0,6.0,10.0,17.0,5.0,1.0,9.0,2.0,,,,,,80.0,51.0,7.1,15.0,0.0573,0.0,0.172974,1,,2.0,5.0,2.0,9.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
10411592,home,Hellas Verona,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,139235,EUR,760320000,M,61,61,False,25.0,15.0,2.0,,4.0,8.0,11.0,17.0,4.0,1.0,7.0,3.0,,,,,,90.0,33.0,6.3,11.0,0.1035,0.0,0.0905064,1,,,,1.0,3.0,,,,,,1.0,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,,,,
10411592,home,Hellas Verona,Miguel Veloso,miguel-veloso,M. Veloso,M,,180,198,M,6557,EUR,516153600,M,4,4,False,39.0,26.0,14.0,7.0,11.0,14.0,18.0,32.0,3.0,2.0,9.0,1.0,,,,,,90.0,58.0,7.7,17.0,0.0618,0.3822,0.553836,3,,7.0,3.0,,4.0,,,,2.0,,,1.0,,,,,,3.0,,,1.0,4.0,2.0,True,1.0,,,,
10411592,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,21.0,14.0,4.0,1.0,8.0,13.0,8.0,11.0,3.0,2.0,7.0,1.0,,,,,,70.0,41.0,6.6,14.0,0.0328,0.0,0.18486,1,,3.0,7.0,2.0,9.0,2.0,,1.0,,,2.0,,,1.0,,,,2.0,,,,2.0,,,,,,,
10411592,home,Hellas Verona,Kevin Lasagna,kevin-lasagna,K. Lasagna,F,15,181,317,M,587962,EUR,713404800,F,11,11,False,14.0,11.0,,,3.0,3.0,8.0,11.0,5.0,,4.0,1.0,,,,,,90.0,36.0,7.0,9.0,0.9405,0.0243,0.0380589,5,,,4.0,2.0,8.0,4.0,2.0,4.0,,,3.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,3.0,,
10411592,home,Hellas Verona,Simone Verdi,simone-verdi,S. Verdi,M,99,174,614,M,98058,EUR,710899200,F,7,7,False,19.0,12.0,3.0,1.0,6.0,6.0,6.0,14.0,6.0,,7.0,2.0,,,,,,70.0,40.0,7.5,14.0,0.3799,0.6114,0.0138284,4,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,,3.0,,,,,,,,,2.0,,,1.0,,2.0,,1.0,1.0,
