match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_aerialLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_dispossessed,stat_totalOffside
12513733,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,29.0,17.0,14.0,2.0,0.0,16.0,24.0,1.0,5.0,1.0,1.0,11.0,1.0,1.0,90.0,42.0,6.6,13.0,0.00022204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513733,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,31.0,22.0,6.0,3.0,0.0,19.0,22.0,3.0,9.0,4.0,3.0,2.0,,,90.0,40.0,7.0,9.0,0.00087711,0,,,3.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12513733,home,Casa Pia,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,52.0,50.0,1.0,,0.0,41.0,41.0,9.0,11.0,5.0,7.0,5.0,,,90.0,63.0,7.2,2.0,0.00307678,0,,,5.0,1.0,1.0,,,,True,1.0,,,,,,,,,,,,,,,,,,,,,
12513733,home,Casa Pia,Duplexe Tchamba,duplexe-tchamba,D. Tchamba,D,2,191,133,M,891792,EUR,900028800,D,2,2,False,65.0,52.0,18.0,8.0,0.0,36.0,37.0,17.0,29.0,4.0,8.0,7.0,,1.0,90.0,84.0,7.5,13.0,0.0299267,1,,,2.0,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.0149,,,,,,,,,,,,,,,,,
12513733,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,21.0,17.0,,,0.0,11.0,12.0,6.0,10.0,4.0,,6.0,3.0,1.0,90.0,41.0,6.7,13.0,0.00355729,1,,,1.0,5.0,,1.0,1.0,,,1.0,1.0,,,0.0467,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,
12513733,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,False,22.0,12.0,2.0,,0.0,6.0,7.0,6.0,15.0,5.0,1.0,4.0,2.0,,84.0,37.0,6.8,13.0,0.00477337,2,,,2.0,9.0,3.0,3.0,3.0,5.0,,2.0,,,,0.078,1.0,1.0,,2.0,,,,,,,,,,,,,
12513733,home,Casa Pia,Andrian Kraev,andrian-kraev,A. Kraev,M,6,191,280,M,857374,EUR,918950400,M,89,89,False,24.0,22.0,1.0,1.0,0.0,15.0,15.0,7.0,9.0,5.0,,2.0,,1.0,61.0,28.0,7.4,2.0,0.00413613,1,,,3.0,5.0,,1.0,1.0,3.0,,1.0,,,,0.1615,1.0,,,,,1.0,1.0,0.4796,,,,,,,,,
12513733,home,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,26.0,16.0,2.0,,0.0,3.0,6.0,14.0,22.0,1.0,7.0,4.0,,,90.0,49.0,7.2,13.0,0.0894644,0,,,,3.0,2.0,,,,,,2.0,1.0,,,1.0,3.0,1.0,,,,,,1.0,2.0,,,,,,,
12513733,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,14.0,8.0,3.0,,0.0,2.0,4.0,9.0,13.0,3.0,,1.0,,2.0,73.0,24.0,6.9,6.0,0.227312,0,,,,1.0,,,,,,,3.0,3.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
12513733,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,False,13.0,7.0,1.0,,0.0,1.0,2.0,7.0,13.0,1.0,,3.0,3.0,,62.0,24.0,6.5,10.0,0.0383776,3,,,1.0,3.0,,,,1.0,,,2.0,1.0,1.0,0.2426,2.0,,,2.0,,,,,,1.0,1.0,,,,,,
12513733,home,Casa Pia,Henrique Pereira,henrique-pereira,H. Pereira,F,18,181,177,M,1100647,EUR,1013731200,F,52,52,False,20.0,16.0,,,1.0,6.0,6.0,11.0,17.0,1.0,,2.0,1.0,,73.0,31.0,7.6,8.0,0.60444,0,,,,2.0,2.0,,,1.0,,,3.0,1.0,,,,2.0,1.0,,,,,,1.0,4.0,,,,,,,
12513733,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,M,80,80,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,2.0,,1.0,29.0,11.0,6.6,1.0,0.002776,1,,,,1.0,,,,,,,,,,0.069,,1.0,,1.0,1.0,,,,,,,,,,,,
12513733,home,Casa Pia,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,88,88,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,4.0,,,2.0,3.0,28.0,13.0,6.7,3.0,0.0137156,1,,,,3.0,1.0,,,,,,,,,0.1737,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
12513733,home,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,5.0,1.0,5.0,1.0,,17.0,18.0,7.1,4.0,0.0101554,0,,,1.0,2.0,2.0,2.0,2.0,,,1.0,,,,,,3.0,2.0,,,,,,,,,,,,,,
