match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceCreated
11407504,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,38162,EUR,670464000,F,91,91,False,24.0,19.0,2.0,1.0,3.0,4.0,16.0,26.0,4.0,8.0,,2.0,,,,,90.0,48.0,7.0,20.0,0.0836696,2,,1.0,8.0,1.0,3.0,,2.0,1.0,1.0,1.0,,2.0,1.0,0.1301,,,6.0,,,,2.0,2.0,,1.0,,2.0,0.028,,,duvanzapata91,
11407504,home,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,27,27,True,16.0,11.0,1.0,,5.0,8.0,6.0,10.0,,,,,,,,,31.0,26.0,6.3,9.0,0.00712367,0,,,2.0,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,
11407504,home,Torino,Nemanja Radonjić,nemanja-radonjic,N. Radonjić,F,49,185,4597,M,802665,EUR,824342400,M,10,10,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,1.0,,1.0,,,,,15.0,12.0,6.4,3.0,0.00458896,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,2.0,1.0,,,,,,,n.radonjic7,
11407504,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,True,,,,,,,,,,,,,,,,,8.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,Saba Sazonov,saba-sazonov,S. Sazonov,D,15,194,1128,M,1101751,EUR,1012521600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saba,Sazonov,,
11407504,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,David Zima,zima-david,D. Zima,D,4,190,298,M,963084,EUR,973641600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191,1446,M,1030829,EUR,1081987200,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,Demba Seck,demba-seck,D. Seck,M,19,190,1111,M,1012248,EUR,981763200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,home,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,24.0,12.0,14.0,2.0,11.0,13.0,1.0,11.0,,,,3.0,,2.0,3.0,,90.0,29.0,6.6,12.0,0.00018981,0,-0.3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,False,33.0,27.0,5.0,2.0,18.0,22.0,10.0,12.0,1.0,6.0,5.0,2.0,,,,,90.0,60.0,7.7,12.0,0.290168,1,,,3.0,,2.0,2.0,5.0,4.0,2.0,1.0,,1.0,,0.0324,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0
11407504,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,22.0,16.0,4.0,2.0,13.0,16.0,3.0,6.0,1.0,3.0,7.0,7.0,,,,,90.0,38.0,6.9,8.0,0.00052522,0,,4.0,5.0,,,1.0,2.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,30.0,27.0,3.0,1.0,21.0,21.0,6.0,9.0,1.0,4.0,3.0,,,,,,90.0,46.0,7.2,6.0,0.00532171,0,,5.0,5.0,,,3.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,Thomas Kristensen,,,
11407504,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,M,2,2,False,18.0,11.0,2.0,,8.0,10.0,4.0,11.0,2.0,3.0,1.0,5.0,,,,,78.0,30.0,6.8,13.0,0.186404,1,,1.0,3.0,1.0,,,,,2.0,,,3.0,,0.027,,,3.0,1.0,,,,2.0,1.0,1.0,,,0.0352,,,,
11407504,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,False,28.0,22.0,5.0,2.0,9.0,13.0,13.0,17.0,,5.0,,6.0,,,,,89.0,40.0,7.0,8.0,0.0255626,0,,3.0,7.0,2.0,,4.0,3.0,2.0,1.0,,,,3.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,
11407504,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,40.0,28.0,10.0,4.0,22.0,27.0,6.0,13.0,2.0,9.0,4.0,6.0,,,,,90.0,56.0,7.0,15.0,0.00682544,0,,,3.0,,2.0,,5.0,4.0,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,
11407504,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,20.0,12.0,1.0,,5.0,9.0,8.0,12.0,1.0,2.0,,2.0,,,,,71.0,29.0,6.7,11.0,0.112115,0,,,3.0,1.0,,,1.0,,2.0,,2.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,lakisamar10,
11407504,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,12,12,False,23.0,17.0,2.0,1.0,12.0,15.0,5.0,9.0,1.0,4.0,1.0,5.0,,,,,71.0,34.0,6.9,8.0,0.0105629,0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,3.0,3.0,,,,,,,,
11407504,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,F,37,37,False,29.0,20.0,3.0,1.0,8.0,12.0,12.0,17.0,,3.0,,4.0,,,,,90.0,40.0,6.7,15.0,0.00543768,2,,,3.0,,2.0,,1.0,,,1.0,,2.0,,0.1166,True,,,,,,1.0,2.0,1.0,1.0,,,0.1279,,,,
11407504,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,18.0,12.0,1.0,1.0,9.0,11.0,3.0,7.0,2.0,6.0,2.0,5.0,,,,,78.0,38.0,6.9,14.0,0.00406381,4,,1.0,5.0,,2.0,,,,,3.0,,5.0,2.0,0.3098,,,,,1.0,,3.0,2.0,1.0,,,1.0,,,,,
11407504,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,9.0,6.0,1.0,,1.0,2.0,5.0,7.0,,4.0,,1.0,,,,,19.0,14.0,7.0,3.0,0.0203507,1,,,,,,,2.0,1.0,,,,,,0.0296,,,,,,,1.0,1.0,1.0,1.0,,,0.0655,,,,
11407504,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,1.0,2.0,,,,,19.0,8.0,7.3,,0.00323071,1,,,,,,,,,1.0,,,,,0.3389,,,,,,,,,,1.0,1.0,,0.6538,,,,
11407504,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,3.0,,,,,,,12.0,11.0,6.6,2.0,0.0002315,0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,Isaac,Success,,
11407504,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,True,7.0,5.0,,,,,5.0,10.0,,,,,,,,,12.0,12.0,6.6,5.0,0.00236497,0,,,,,,1.0,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,
11407504,away,Udinese,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,259995,EUR,757468800,D,3,3,True,3.0,3.0,,,3.0,3.0,,,,1.0,,2.0,,,,,1.0,4.0,,,3.564e-05,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407504,away,Udinese,Etienne Camara,etienne-camara,E. Camara,M,5,190,287,M,1097542,EUR,1048982400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etienne Camara,,,
11407504,away,Udinese,Simone Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simone,Pafundi,,
11407504,away,Udinese,Domingos Quina,domingos-quina,D. Quina,M,8,173,417,M,842582,EUR,942883200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
