match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_duelLost,stat_fouls,stat_goalAssist,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_goals,stat_aerialWon,stat_blockedScoringAttempt,stat_totalOffside
10408318,home,Sevilla,Rafa Mir,,,rafa-mir,R. Mir,F,10,189,2029,M,,825754,EUR,866592000,F,12,12,False,19.0,15.0,,,10.0,10.0,10.0,5.0,,,,,,64.0,34.0,7.2,10.0,0.0461,0.3065,0.00526685,1,,,5.0,1.0,,3.0,1.0,,,1.0,1.0,,1.0,7.0,2.0,,1.0,,2.0,3.0,1.0,,,,2.0,,1.0,,,
10408318,home,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186,890,M,,1097719,EUR,1019433600,D,29,29,True,14.0,10.0,4.0,2.0,5.0,6.0,8.0,3.0,,,,,,45.0,18.0,6.6,4.0,0.0,0.0,0.00279749,0,,,5.0,,,1.0,,4.0,,,,,,3.0,,,3.0,,,,,,,,,,,1.0,,
10408318,home,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,,591750,EUR,773452800,M,8,8,True,19.0,14.0,2.0,,8.0,9.0,10.0,2.0,,,,,,45.0,21.0,6.4,6.0,0.0,0.0,0.00441244,0,,,6.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,
10408318,home,Sevilla,Thomas Delaney,,,thomas-delaney,T. Delaney,M,27,182,1298,M,,66477,EUR,683856000,M,18,18,True,9.0,8.0,,,4.0,5.0,4.0,1.0,,,,,,26.0,13.0,6.7,2.0,0.0,0.0,0.00235406,0,,,4.0,,,3.0,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,
10408318,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,ennesyri15,846470,EUR,865123200,F,15,15,True,3.0,,,,,1.0,2.0,,,,,,,26.0,6.0,6.9,3.0,0.0854,0.0,0.0,2,,,,,,3.0,,,1.0,,,,,1.0,,,1.0,,,,,,,2.0,,,,3.0,,
10408318,home,Sevilla,Adnan Januzaj,,,adnan-januzaj,A. Januzaj,M,24,186,1621,M,,328145,EUR,791942400,M,11,11,True,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,1.0,4.0,,2.0,0.0,0.0,0.00121287,0,,,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
10408318,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,,1015240,EUR,1012262400,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,home,Sevilla,Fernando,,,fernando-reges,Fernando,M,5,183,1112,M,,41837,EUR,554169600,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,,96370,EUR,753667200,M,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,home,Sevilla,Kasper Dolberg,,,kasper-dolberg,K. Dolberg,F,9,187,4186,M,KDolberg,795761,EUR,876096000,F,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Álex Remiro,,,alex-remiro,Á. Remiro,G,1,191,2805,M,,791773,EUR,796003200,G,1,1,False,23.0,14.0,11.0,3.0,12.0,15.0,8.0,6.0,,1.0,2.0,,,90.0,30.0,6.7,9.0,0.0,0.0,0.00054839,0,-0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Álex Sola,,,alex-sola,Á. Sola,M,7,178,195,M,,966836,EUR,928886400,D,2,2,False,49.0,44.0,2.0,2.0,6.0,9.0,41.0,4.0,,,,,,73.0,67.0,6.4,8.0,0.0495,0.0,0.0373676,2,,,38.0,1.0,,4.0,,2.0,,1.0,1.0,,,3.0,1.0,,,1.0,2.0,2.0,,,,2.0,,1.0,,1.0,,
10408318,away,Real Sociedad,Robin Le Normand,,,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,False,112.0,109.0,15.0,14.0,50.0,51.0,61.0,,,,,,,90.0,115.0,7.2,3.0,0.0,0.0,0.0357405,0,,,59.0,,,3.0,,1.0,,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,2.0,,
10408318,away,Real Sociedad,Jon Pacheco,,,jon-pacheco,J. Pacheco,D,5,184,537,M,,934383,EUR,978912000,D,20,20,False,100.0,93.0,4.0,1.0,47.0,52.0,48.0,7.0,,,,,,90.0,114.0,7.0,8.0,0.0,0.0,0.0219685,0,,,46.0,,,5.0,,6.0,,3.0,,1.0,,3.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,2.0,,
10408318,away,Real Sociedad,Diego Rico,,,diego-rico,D. Rico,D,16,181,662,M,,350560,EUR,730425600,D,15,15,False,67.0,58.0,3.0,1.0,19.0,24.0,43.0,3.0,,,,,,90.0,82.0,6.9,11.0,0.0,0.0,0.0378631,0,,,39.0,,,3.0,,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,
10408318,away,Real Sociedad,Brais Méndez,,,brais-mendez,B. Méndez,M,23,184,2013,M,,845385,EUR,852595200,M,23,23,False,63.0,57.0,7.0,6.0,18.0,21.0,43.0,5.0,,,,,,90.0,76.0,8.0,8.0,0.2286,0.7686,0.0593986,2,,,39.0,1.0,,6.0,1.0,1.0,,,,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,
10408318,away,Real Sociedad,Martín Zubimendi,,,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,martin_zubimendi,966837,EUR,917913600,M,3,3,False,30.0,26.0,2.0,1.0,15.0,17.0,13.0,4.0,,,,,,45.0,35.0,6.3,6.0,0.0166,0.0,0.00983195,0,,,11.0,,,1.0,,1.0,,,,,,3.0,1.0,,,,,,,,,,2.0,,,1.0,,
10408318,away,Real Sociedad,Mikel Merino,,,mikel-merino,M. Merino,M,23,188,29240,M,mikelmerino,592010,EUR,835401600,M,8,8,False,21.0,15.0,4.0,2.0,7.0,8.0,13.0,4.0,,,,,,45.0,42.0,8.2,11.0,0.0331,0.1048,0.0568107,1,,True,8.0,,,9.0,1.0,2.0,,2.0,3.0,,2.0,3.0,1.0,2.0,,1.0,2.0,5.0,2.0,2.0,,,1.0,2.0,,2.0,,
10408318,away,Real Sociedad,David Silva,,,david-silva,D. Silva,M,,170,2751,,,11781,EUR,505526400,M,21,21,False,50.0,47.0,4.0,4.0,9.0,10.0,42.0,3.0,,,,,,61.0,63.0,6.6,7.0,0.323,1.0143,0.0687607,3,,,38.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,,,1.0,,,,,,1.0,
10408318,away,Real Sociedad,Carlos Fernández,,,carlos-fernandez,C. Fernández,F,10,186,301,M,,782396,EUR,832723200,F,9,9,False,2.0,,,,,,2.0,,,,,,,10.0,3.0,6.6,2.0,0.0,0.0,0.0,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Alexander Sørloth,,,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,19,19,False,18.0,12.0,,,5.0,6.0,12.0,4.0,,,,,,90.0,27.0,7.7,11.0,0.3705,0.6903,0.0783809,2,,,7.0,,,1.0,2.0,2.0,,,3.0,,3.0,6.0,2.0,,2.0,,,,,1.0,,,2.0,,1.0,1.0,,
10408318,away,Real Sociedad,Takefusa Kubo,,,kubo-takefusa,T. Kubo,M,14,174,23791,M,KuboTake,880218,EUR,991612800,M,14,14,True,46.0,43.0,1.0,1.0,5.0,5.0,47.0,4.0,,,,,,80.0,60.0,7.1,10.0,0.2794,0.0582,0.193234,4,,,39.0,6.0,1.0,1.0,1.0,,,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,,,,2.0,,,,,1.0,4.0
10408318,away,Real Sociedad,Igor Zubeldia,,,igor-zubeldia,I. Zubeldia,D,5,180,881,M,,838159,EUR,859680000,M,5,5,True,54.0,50.0,2.0,,17.0,19.0,36.0,2.0,,,,,,45.0,67.0,6.6,6.0,0.0,0.0,0.0205118,0,,,34.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,,3.0,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,
10408318,away,Real Sociedad,Ander Guevara,,,ander-guevara,A. Guevara,M,6,180,265,M,,891931,EUR,868233600,M,16,16,True,70.0,66.0,2.0,1.0,11.0,11.0,59.0,3.0,,,,,,45.0,75.0,7.1,5.0,0.0,0.0,0.0880115,0,,,55.0,,,2.0,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,
10408318,away,Real Sociedad,Pablo Marín,Pablo Marín,,pablo-marin,P. Marín,M,15,178,481,M,,1139409,EUR,1057190400,M,42,42,True,22.0,19.0,,,3.0,3.0,19.0,,,,,,,29.0,25.0,6.5,4.0,0.2498,0.2862,0.0235897,1,,,16.0,,,,1.0,,,,,,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,
10408318,away,Real Sociedad,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,17,17,True,5.0,5.0,,,2.0,2.0,3.0,1.0,,,,,,17.0,10.0,6.5,2.0,0.1375,0.0304,0.00321514,2,,,3.0,,,1.0,1.0,,,,,,,3.0,1.0,,,,1.0,1.0,,,,,1.0,,,,1.0,
10408318,away,Real Sociedad,Andoni Zubiaurre,,,andoni-zubiaurre,A. Zubiaurre,G,58,189,110,M,,927768,EUR,849657600,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Andoni Gorosabel,,,andoni-gorosabel,A. Gorosabel,D,2,174,530,M,,866810,EUR,839116800,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Urko González,,,urko-gonzalez,U. González,M,4,189,462,M,,1064009,EUR,985046400,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Jon Magunazelaia,Jon Magunacelaya,,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,,1134396,EUR,994982400,M,34,34,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Beñat Turrientes,,,benat-turrientes,B. Turrientes,M,8,179,748,M,,980410,EUR,1012435200,M,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Asier Illarramendi,Asier,Illarramendi,asier-illarramendi,Illarramendi,M,5,179,350,M,,113593,EUR,636595200,M,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408318,away,Real Sociedad,Jon Karrikaburu,,,jon-karrikaburu,J. Karrikaburu,F,19,183,323,M,,1099175,EUR,1032393600,F,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
