match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,stat_challengeLost,stat_hitWoodwork,stat_blockedScoringAttempt,stat_penaltyWon,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_lastManTackle
11369446,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,23.0,19.0,,,7.0,7.0,12.0,16.0,5.0,6.0,2.0,2.0,,,,,,90.0,39.0,6.6,11.0,0.110818,2,,,,,5.0,13.0,4.0,1.0,,,,,,,1.0,3.0,,1.0,2.0,0.4801,1.0,,0.3352,,2.0,,,,,,1.0,1.0,,,,
11369446,home,Villarreal,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,37,37,True,31.0,19.0,7.0,3.0,8.0,12.0,11.0,23.0,2.0,9.0,3.0,5.0,,,,,,68.0,65.0,6.7,21.0,0.0127195,1,,Carlos Romero,,4.0,1.0,4.0,1.0,1.0,1.0,,,,5.0,3.0,2.0,,,,2.0,0.348,1.0,,0.3631,,,2.0,,,,,,1.0,,,,
11369446,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,True,9.0,7.0,2.0,,6.0,6.0,1.0,3.0,,1.0,3.0,1.0,,,,,,30.0,14.0,6.7,2.0,0.00021984,0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369446,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,15,15,True,6.0,5.0,,,2.0,3.0,3.0,4.0,,,,,,,,,,30.0,11.0,6.4,5.0,0.00187178,0,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,
11369446,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,1.0,,1.0,,,,,,18.0,6.0,6.3,2.0,0.00028429,0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11369446,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,20,20,True,7.0,5.0,1.0,,3.0,4.0,2.0,3.0,,2.0,,1.0,,,,,,17.0,13.0,6.7,3.0,0.00127866,0,,Ramón Terrats,,,,2.0,,2.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369446,home,Villarreal,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,,26937,EUR,399600000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,home,Villarreal,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,,32023,EUR,537235200,G,25,25,False,20.0,18.0,9.0,7.0,15.0,16.0,3.0,4.0,1.0,1.0,1.0,4.0,,5.0,5.0,,,90.0,28.0,7.5,2.0,0.00079443,0,0.7163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11369446,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,,795257,EUR,732844800,D,20,20,False,41.0,31.0,1.0,,14.0,18.0,17.0,24.0,2.0,2.0,1.0,2.0,,,,,,86.0,55.0,5.7,14.0,0.0134899,0,,,,1.0,1.0,3.0,,1.0,,,,,,,,1.0,True,,2.0,,,,,,,,,,,,,,,,1.0,
11369446,away,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,,360718,EUR,801964800,D,2,2,False,31.0,29.0,2.0,1.0,22.0,22.0,7.0,9.0,,3.0,1.0,2.0,,,,,,45.0,35.0,6.7,2.0,0.00467986,0,,,,,1.0,1.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0
11369446,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,,892521,EUR,854582400,D,4,4,False,72.0,66.0,12.0,8.0,41.0,44.0,25.0,28.0,2.0,3.0,1.0,9.0,,,,,,90.0,77.0,6.5,7.0,0.0106076,0,,,,,3.0,4.0,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,,363774,EUR,815097600,D,21,21,False,24.0,19.0,3.0,,12.0,12.0,9.0,16.0,,5.0,4.0,2.0,,,,,,45.0,47.0,6.8,9.0,0.0517029,0,,,,4.0,1.0,1.0,,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,,,,2.0,,,,,,,,,,,,
11369446,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,,846492,EUR,895881600,M,14,14,False,8.0,7.0,1.0,,3.0,4.0,4.0,4.0,,,,1.0,,,,,,45.0,15.0,6.1,7.0,0.00332376,0,,,,,,3.0,2.0,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,,997221,EUR,984614400,M,6,6,False,61.0,55.0,4.0,4.0,31.0,32.0,25.0,32.0,1.0,6.0,,9.0,,,,,,90.0,77.0,7.0,9.0,0.0419111,1,,,,3.0,,3.0,1.0,,,,,1.0,2.0,,3.0,1.0,,1.0,,0.0193,,,,1.0,,1.0,,,,,,,,,,
11369446,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,,352376,EUR,806889600,M,5,5,False,56.0,44.0,7.0,5.0,22.0,25.0,22.0,31.0,2.0,11.0,2.0,9.0,,,,,,90.0,84.0,7.4,16.0,0.0375487,4,,,,,2.0,9.0,1.0,4.0,2.0,,1.0,2.0,5.0,4.0,2.0,2.0,,2.0,1.0,0.1686,,,,,,2.0,,2.0,,,,,,,,
11369446,away,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165,1013,M,,557008,EUR,769910400,M,11,11,False,22.0,16.0,1.0,,5.0,7.0,11.0,16.0,1.0,13.0,,8.0,,,,,,82.0,57.0,7.4,15.0,0.0224505,3,,,,1.0,,4.0,1.0,2.0,,,,3.0,8.0,5.0,4.0,,,1.0,5.0,0.1421,1.0,,0.1199,,1.0,1.0,,1.0,,,,,,,,
11369446,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,,894863,EUR,933552000,F,12,12,False,18.0,14.0,,,4.0,4.0,10.0,14.0,,5.0,1.0,3.0,,,,,,90.0,33.0,7.5,11.0,0.0518375,2,,,,,1.0,6.0,2.0,4.0,3.0,,,,1.0,1.0,1.0,1.0,,,4.0,0.2649,1.0,1.0,0.8832,,1.0,1.0,,1.0,,,,,,,,
11369446,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,,876599,EUR,949795200,F,18,18,False,20.0,13.0,,,5.0,6.0,9.0,15.0,3.0,6.0,1.0,1.0,,,,,,90.0,39.0,7.0,13.0,0.0535475,2,,,,1.0,1.0,6.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,4.0,0.4642,2.0,1.0,0.9059,1.0,,1.0,,,,,,1.0,,,,
11369446,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,,1069703,EUR,981849600,D,28,28,True,31.0,29.0,3.0,2.0,18.0,19.0,11.0,13.0,2.0,3.0,1.0,3.0,,,,,,45.0,42.0,6.8,5.0,0.00334362,1,,,,1.0,3.0,4.0,,,,,,3.0,,,1.0,1.0,,1.0,2.0,0.085,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,,984789,EUR,966988800,D,23,23,True,26.0,24.0,1.0,,10.0,11.0,16.0,21.0,,3.0,,3.0,,,,,,45.0,42.0,7.0,8.0,0.399071,1,,,,6.0,,4.0,,1.0,,,,,3.0,1.0,,2.0,,,,0.1065,1.0,,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,
11369446,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,,859773,EUR,926553600,D,3,3,True,39.0,37.0,2.0,1.0,16.0,16.0,25.0,34.0,,1.0,,4.0,,,,,,45.0,55.0,7.6,10.0,0.479652,0,,,,11.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,4.0,3.0,,,,,1.0,,,,,,
11369446,away,Celta Vigo,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,,595576,EUR,827798400,F,17,17,True,14.0,12.0,2.0,1.0,2.0,2.0,10.0,13.0,,3.0,,1.0,,,,,,8.0,21.0,7.1,4.0,0.0468153,1,,,,1.0,2.0,2.0,,2.0,2.0,,,,,,1.0,,,,1.0,0.0256,,,,,1.0,,,1.0,,,,,,,,
11369446,away,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,,1014118,EUR,1051574400,F,29,29,True,7.0,6.0,,,1.0,2.0,5.0,6.0,,2.0,,1.0,,,,,,20.0,18.0,6.4,5.0,0.0125853,0,,,,1.0,1.0,4.0,,2.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
11369446,away,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188,1571,M,,47339,EUR,574473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Javi Domínguez,javi-dominguez,J. Domínguez,D,5,195,27,M,,1084772,EUR,985564800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,,794950,EUR,887587200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,Hugo Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369446,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
