match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
12501565,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,22.0,20.0,4.0,2.0,0.0,19.0,20.0,1.0,2.0,1.0,10.0,1.0,2.0,3.0,1.0,1.0,90.0,35.0,6.4,3.0,0.00018365,0,-0.8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,37.0,28.0,5.0,,0.0,21.0,25.0,7.0,12.0,1.0,3.0,,,,,,76.0,52.0,6.2,10.0,0.00311705,0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,59.0,56.0,8.0,5.0,0.0,37.0,37.0,19.0,22.0,6.0,3.0,,,,,,90.0,72.0,6.5,3.0,0.0215477,0,,2.0,3.0,4.0,,,1.0,,,,2.0,True,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
12501565,home,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,64.0,57.0,2.0,1.0,0.0,31.0,33.0,26.0,31.0,4.0,5.0,,,,,,90.0,85.0,7.0,10.0,0.0286167,1,,,3.0,6.0,1.0,1.0,,1.0,,2.0,2.0,,,,3.0,2.0,1.0,1.0,2.0,0.0172,0.0997,2.0,,,,,,,,,
12501565,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,27.0,25.0,1.0,1.0,0.0,11.0,11.0,14.0,17.0,4.0,2.0,,,,,,90.0,38.0,6.7,5.0,0.014106,1,,1.0,3.0,3.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0509,0.0735,1.0,1.0,,,,,,,,
12501565,home,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,8,8,False,24.0,19.0,1.0,,0.0,5.0,5.0,15.0,22.0,1.0,4.0,,,,,,65.0,37.0,7.0,9.0,0.0672415,2,,,3.0,3.0,1.0,1.0,,2.0,,1.0,3.0,,,,2.0,2.0,,,,0.0335,,1.0,3.0,1.0,1.0,1.0,,,,,
12501565,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,25,25,False,55.0,51.0,2.0,2.0,0.0,26.0,27.0,25.0,28.0,2.0,5.0,,,,,,90.0,63.0,7.1,4.0,0.0155194,1,,,1.0,3.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,0.0658,0.1276,2.0,,,,,,,,,
12501565,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,M,32,32,False,21.0,20.0,2.0,1.0,0.0,11.0,11.0,9.0,10.0,1.0,,,,,,,76.0,25.0,6.6,1.0,0.0192873,1,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,0.0996,,1.0,,,,1.0,,,,,
12501565,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,11,11,False,21.0,17.0,,,0.0,8.0,10.0,9.0,14.0,,3.0,,,,,,65.0,32.0,6.4,9.0,0.00721987,0,,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,,3.0,,,,,,,,
12501565,home,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,F,14,14,False,50.0,45.0,,,0.0,22.0,22.0,24.0,30.0,1.0,5.0,,,,,,90.0,68.0,6.8,13.0,0.0767758,2,,,4.0,1.0,3.0,,,1.0,,4.0,,,,1.0,,,,1.0,1.0,0.0935,0.0279,2.0,2.0,1.0,1.0,,,,,,
12501565,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,12.0,9.0,,,0.0,4.0,4.0,5.0,8.0,,,,,,,,83.0,22.0,6.8,6.0,0.0452329,3,,,1.0,,,,,,,2.0,,,,,,,1.0,,,0.3584,,1.0,,,3.0,,1.0,,,,
12501565,home,Udinese,Rui Modesto,,,rui-modesto,R. Modesto,M,18,181,693,M,1068286,EUR,939254400,M,77,77,True,16.0,13.0,1.0,,0.0,,,13.0,17.0,1.0,1.0,,,,,,25.0,23.0,7.0,4.0,0.029455,0,,1.0,,4.0,,,,1.0,,,,,,,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,
12501565,home,Udinese,Iker Bravo,,,iker-bravo,I. Bravo,F,49,184,2552,M,1155571,EUR,1105574400,F,21,21,True,14.0,12.0,,,0.0,1.0,1.0,11.0,14.0,,1.0,,,,,,25.0,20.0,6.5,5.0,0.0153854,1,,,1.0,,,,,,,1.0,,,,,,,1.0,,,0.0224,,,1.0,,,1.0,,,,,
12501565,home,Udinese,Simone Pafundi,Simone,Pafundi,simone-pafundi,S. Pafundi,M,20,164,2131,M,1133119,EUR,1142294400,M,20,20,True,10.0,10.0,,,0.0,3.0,3.0,7.0,8.0,,,,,,,,14.0,14.0,6.7,1.0,0.017862,1,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,0.0328,0.0117,,1.0,,,,,,,,
12501565,home,Udinese,Martín Payero,,,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,5,5,True,11.0,10.0,,,0.0,1.0,1.0,9.0,12.0,,2.0,,,,,,14.0,20.0,6.5,6.0,0.00305907,1,,,3.0,3.0,3.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,0.0124,,,2.0,,,1.0,,,,,
12501565,home,Udinese,Damián Pizarro,,,damian-pizarro,D. Pizarro,F,99,188,3296,M,1177565,EUR,1111968000,F,99,99,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,12.0,2.0,6.5,1.0,2.255e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Răzvan Sava,,,razvan-sava,R. Sava,G,90,195,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194,608,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Lautaro Giannetti,,,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,18.0,17.0,2.0,1.0,0.0,16.0,17.0,1.0,1.0,1.0,10.0,,2.0,2.0,2.0,2.0,55.0,28.0,7.2,1.0,0.163663,0,0.201,,,1.0,,,,,,,,True,,,,,,,1.0,,,,,,,,,MMaignan,,,
12501565,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,False,48.0,42.0,6.0,2.0,0.0,28.0,30.0,14.0,18.0,3.0,2.0,,,,,,90.0,59.0,6.9,6.0,0.0100822,0,,,1.0,2.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,fikayotomori,,,
12501565,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,False,53.0,48.0,6.0,2.0,0.0,42.0,43.0,6.0,10.0,1.0,2.0,,,,,,90.0,62.0,7.1,6.0,0.00242657,0,,,,2.0,,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
12501565,away,Milan,Strahinja Pavlović,,,strahinja-pavlovic,S. Pavlović,D,31,194,8727,M,965893,EUR,990662400,D,31,31,False,64.0,55.0,6.0,2.0,0.0,36.0,38.0,19.0,26.0,,3.0,,,,,,90.0,75.0,8.0,10.0,0.00815045,2,,2.0,1.0,6.0,1.0,1.0,,,,1.0,,,1.0,,3.0,1.0,,1.0,,0.4014,0.9356,,,,1.0,,,strahinjapavlovic,1.0,,
12501565,away,Milan,Álex Jiménez,Alejandro Jiménez,,alex-jimenez,A. Jiménez,D,20,177,3553,M,1184308,EUR,1115510400,M,20,20,False,21.0,18.0,2.0,2.0,0.0,11.0,12.0,7.0,10.0,,6.0,,,,,,73.0,33.0,7.3,5.0,0.0380886,1,,,2.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,,,2.0,0.0281,,1.0,1.0,,1.0,,,,,,
12501565,away,Milan,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,29,29,False,35.0,31.0,2.0,1.0,1.0,19.0,20.0,13.0,17.0,,9.0,,,,,,90.0,43.0,7.1,6.0,0.0742188,1,,,3.0,,,,2.0,,,,,,,2.0,,,1.0,,,0.0224,,2.0,2.0,1.0,,1.0,,YFofana19_,,,
12501565,away,Milan,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,14,14,False,28.0,24.0,4.0,1.0,0.0,6.0,7.0,18.0,21.0,,3.0,,,,,,90.0,41.0,7.2,9.0,0.0229777,3,,,3.0,3.0,3.0,1.0,,1.0,,1.0,,,,,,,1.0,2.0,2.0,0.6855,1.3979,,,,1.0,,,tijjanireijnders,1.0,1.0,
12501565,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184,26616,M,788027,EUR,876096000,M,19,19,False,37.0,32.0,2.0,1.0,0.0,16.0,18.0,17.0,21.0,1.0,3.0,,,,,,83.0,56.0,7.8,9.0,0.0274001,2,,1.0,4.0,5.0,2.0,2.0,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0837,0.1858,2.0,2.0,1.0,1.0,,,TheoHdez,1.0,,
12501565,away,Milan,Christian Pulišić,,,christian-pulisic,C. Pulišić,M,11,177,37774,M,817957,EUR,906076800,F,11,11,False,23.0,17.0,1.0,,1.0,7.0,8.0,11.0,19.0,,2.0,,,,,,90.0,42.0,7.2,16.0,0.507435,3,,,7.0,1.0,2.0,,,,,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,0.1966,,4.0,4.0,1.0,,3.0,,CMPulisic,,,1.0
12501565,away,Milan,Luka Jović,,,luka-jovic,L. Jović,F,9,181,15141,M,319129,EUR,882835200,F,9,9,False,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,,1.0,,,,,,73.0,17.0,6.7,3.0,0.0265228,0,,,1.0,2.0,1.0,,,,,2.0,,,,,,,,,2.0,,,1.0,,,,,,lukajovic,,,
12501565,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,F,10,10,False,28.0,18.0,1.0,1.0,1.0,4.0,6.0,14.0,22.0,1.0,1.0,,,,,,83.0,39.0,8.3,15.0,0.338875,2,,,5.0,1.0,,,,,,3.0,1.0,,2.0,1.0,,,2.0,2.0,1.0,0.1348,0.6052,1.0,,,,,,RLeão,1.0,,1.0
12501565,away,Milan,Marco Sportiello,,,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,True,17.0,10.0,6.0,,0.0,10.0,12.0,,5.0,,4.0,1.0,,3.0,,,35.0,23.0,6.8,7.0,1.962e-05,0,0.1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501565,away,Milan,Riccardo Sottil,,,riccardo-sottil,R. Sottil,M,23,180,1381,M,893640,EUR,928368000,F,99,99,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,1.0,,,,,,17.0,7.0,6.3,3.0,0.00253125,0,,,3.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12501565,away,Milan,Tammy Abraham,,,tammy-abraham,T. Abraham,F,18,195,19720,M,610766,EUR,875750400,F,90,90,True,5.0,4.0,1.0,1.0,1.0,,,4.0,5.0,1.0,,,,,,,17.0,7.0,7.0,1.0,0.00934834,0,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,1.0,tammy_abraham,,,
12501565,away,Milan,Davide Bartesaghi,,,davide-bartesaghi,D. Bartesaghi,D,33,193,5573,M,1390489,EUR,1135814400,D,33,33,True,,,,,0.0,,,,1.0,1.0,,,,,,,12.0,5.0,6.9,1.0,,1,,,,,,,,1.0,,,,,,,,,,1.0,,0.0117,0.0394,,1.0,,,,,,,,
