match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,captain,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_outfielderBlock,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12764419,home,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2356,M,37096,EUR,641952000,G,1,1,False,42.0,37.0,6.0,2.0,0.0,35.0,37.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,90.0,49.0,6.4,5.0,0.00124563,0,-1.5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764419,home,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2491,M,856739,EUR,963878400,D,3,3,False,30.0,23.0,,,0.0,13.0,15.0,11.0,16.0,1.0,2.0,2.0,5.0,,,,,87.0,44.0,6.4,10.0,0.0775673,0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764419,home,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3118,M,136924,EUR,720748800,D,4,4,False,50.0,43.0,6.0,3.0,0.0,26.0,30.0,17.0,21.0,3.0,5.0,3.0,3.0,,,,,90.0,60.0,6.5,8.0,0.00605834,4,,1.0,,3.0,1.0,,,,True,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.3548,0.5092,,,,,,,,,,,,,,,,
12764419,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2738,M,976421,EUR,1040083200,D,23,23,False,68.0,63.0,2.0,1.0,0.0,45.0,47.0,18.0,21.0,1.0,6.0,5.0,5.0,,,,,90.0,82.0,7.0,6.0,0.0203022,0,,,,2.0,,3.0,3.0,,,1.0,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,
12764419,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2194,M,856076,EUR,893203200,D,22,22,False,38.0,31.0,4.0,3.0,0.0,15.0,19.0,19.0,27.0,2.0,6.0,2.0,5.0,,,,,90.0,67.0,6.9,17.0,0.850782,1,,8.0,3.0,8.0,3.0,2.0,2.0,4.0,,1.0,,,,,,2.0,1.0,0.0503,,,,,1.0,3.0,1.0,1.0,,,,,,,,,
12764419,home,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2741,M,825956,EUR,933465600,M,14,14,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,1.0,4.0,,,,,,,45.0,20.0,6.3,8.0,0.00060068,0,,,,7.0,2.0,2.0,1.0,,,1.0,4.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,
12764419,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1522,M,976575,EUR,988934400,M,13,13,False,21.0,19.0,3.0,3.0,0.0,6.0,6.0,13.0,16.0,,2.0,,2.0,,,,,87.0,34.0,7.0,4.0,0.0302849,1,,1.0,,1.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,0.0225,,,,1.0,1.0,,,,2.0,,,,,,,,
12764419,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6611,M,822708,EUR,886204800,M,8,8,False,17.0,14.0,1.0,1.0,0.0,8.0,8.0,6.0,9.0,,2.0,2.0,2.0,,,,,75.0,25.0,6.9,4.0,0.0544973,1,,,,2.0,1.0,2.0,2.0,1.0,,,,,,1.0,,,,0.0219,,,,,,1.0,1.0,,1.0,amadou_haidara04,,,,,,,
12764419,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50727,M,997183,EUR,1050883200,M,10,10,False,36.0,32.0,4.0,4.0,0.0,7.0,9.0,27.0,34.0,3.0,12.0,1.0,5.0,,,,,90.0,70.0,8.1,16.0,0.262872,3,,7.0,2.0,8.0,1.0,4.0,3.0,3.0,,,9.0,4.0,,1.0,1.0,1.0,,0.242,0.0577,,,1.0,,2.0,2.0,1.0,,XaviSimons,,,,,,,
12764419,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15647,M,835480,EUR,950659200,F,11,11,False,15.0,12.0,1.0,1.0,1.0,1.0,1.0,12.0,15.0,,3.0,,1.0,,,,,89.0,35.0,7.2,9.0,0.461013,6,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5923,0.1149,,,,4.0,1.0,1.0,3.0,,l_openda,2.0,,,,,,
