match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_fouls,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
14035871,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,True,23.0,10.0,13.0,2.0,0.0,10.0,15.0,8.0,1.0,7.0,5.0,5.0,1.0,1.0,1.0,90.0,35.0,7.9,14.0,0.00013155,1.125,0,1.8648,-0.08,0.0,-0.09,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035871,home,KAA Gent,Hatim Essaouabi,,,hatim-essaouabi,H. Essaouabi,D,25,186,402,M,1461399,EUR,976665600,D,25,25,False,,37.0,34.0,4.0,2.0,0.0,23.0,23.0,14.0,7.0,4.0,,,,,,66.0,51.0,7.1,3.0,0.035789,,0,,0.2,0.03,0.35,,11.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14035871,home,KAA Gent,Maksim Paskotsi,,,maksim-paskotsi,M. Paskotsi,D,3,183,399,M,954621,EUR,1042934400,D,3,3,False,,46.0,40.0,1.0,1.0,0.0,31.0,35.0,11.0,6.0,7.0,,,,,,90.0,59.0,6.9,6.0,0.0178838,,0,,0.15,0.08,0.57,,9.0,3.0,4.0,2.0,,,1.0,4.0,7.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
14035871,home,KAA Gent,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,270,M,842164,EUR,896486400,D,44,44,False,,39.0,33.0,2.0,1.0,0.0,23.0,24.0,15.0,3.0,6.0,,,,,,78.0,47.0,6.3,9.0,0.0198002,,1,,0.03,0.08,-0.12,,10.0,2.0,3.0,,1.0,1.0,,2.0,5.0,,2.0,1.0,1.0,1.0,2.0,0.0486,-0.27,,,,,,,,,,,,,,
14035871,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,,47.0,39.0,4.0,1.0,0.0,19.0,21.0,26.0,3.0,5.0,,,,,,90.0,80.0,7.4,18.0,0.0709129,,0,,0.02,0.07,0.89,,20.0,1.0,9.0,,1.0,1.0,3.0,1.0,5.0,1.0,3.0,8.0,,,2.0,,,1.0,5.0,4.0,1.0,2.0,,,,,,,,,
14035871,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,,49.0,42.0,8.0,5.0,0.0,23.0,27.0,22.0,1.0,6.0,,,,,,80.0,61.0,7.2,14.0,0.0332048,,1,,0.19,0.36,0.33,,19.0,,1.0,,1.0,1.0,,,2.0,,,1.0,,,3.0,0.0146,-0.08,,,,,,2.0,1.0,0.0198,,,,,,
14035871,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,,47.0,40.0,4.0,2.0,0.0,22.0,27.0,20.0,,3.0,,,,,,90.0,60.0,6.9,11.0,0.169363,,1,,0.3,0.19,0.18,,18.0,,3.0,1.0,2.0,1.0,1.0,2.0,3.0,,,1.0,,,3.0,0.0301,-0.08,1.0,,,,2.0,1.0,,,1.0,,,,,
14035871,home,KAA Gent,Momodou Sonko,Momodou Sonko,,momodou-sonko,M. Sonko,M,11,176,575,M,1135616,EUR,1107129600,M,11,11,False,,40.0,35.0,,,0.0,19.0,21.0,19.0,2.0,4.0,,,,,,66.0,60.0,7.3,15.0,0.364562,,2,,0.43,0.62,0.32,,16.0,1.0,3.0,,2.0,1.0,,,3.0,,,6.0,,1.0,2.0,0.1606,-0.58,1.0,3.0,,,2.0,,,,1.0,,,,,
14035871,home,KAA Gent,Omri Gandelman,Omri Gandelman,,omri-gandelman,O. Gandelman,M,16,188,1075,M,1019125,EUR,958435200,F,6,6,False,,17.0,16.0,2.0,1.0,0.0,6.0,6.0,11.0,2.0,1.0,,,,,,90.0,25.0,6.6,1.0,0.00521638,,1,,0.0,0.03,0.23,,10.0,2.0,3.0,,,,,,1.0,,1.0,,,1.0,,0.0231,-0.28,,1.0,1.0,,,,,,,,,,,
14035871,home,KAA Gent,Abdelkahar Kadri,,,abdelkahar-kadri,A. Kadri,M,37,170,2010,M,1007528,EUR,961804800,F,37,37,False,,65.0,56.0,3.0,3.0,0.0,24.0,27.0,38.0,,6.0,,,,,,90.0,83.0,7.2,16.0,0.0982258,,2,,0.17,0.26,0.14,,32.0,,4.0,,2.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,,1.0,1.0,0.1193,0.0,,,,,2.0,5.0,,,1.0,,,,,
