match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_totalTackle,stat_challengeLost,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,player_sofascoreId,stat_bigChanceMissed
12501572,home,Empoli,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186.0,1182,M,907667,EUR,1006473600,M,8,8,True,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,1.0,,1.0,,1.0,,,,,,,13.0,14.0,7.2,3.0,0.00878105,2,,,,1.0,,2.0,,1.0,,1.0,,1.0,1.0,0.0408,,,,,,,,,,,1.0,0.4426,1.0,,
12501572,home,Empoli,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186.0,648,M,920744,EUR,905126400,F,17,17,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,,,,,,,13.0,8.0,6.6,,0.0056465,0,,,,,2.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12501572,home,Empoli,Federico Brancolini,federico-brancolini,F. Brancolini,G,12,192.0,112,M,848420,EUR,995068800,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Jacopo Seghetti,jacopo-seghetti,J. Seghetti,G,12,190.0,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191.0,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183.0,1055,M,137667,EUR,719539200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Lorenzo Tosto,lorenzo-tosto,L. Tosto,D,29,188.0,83,M,1466118,EUR,1138492800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Lorenzo Tosto,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182.0,749,M,287659,EUR,824256000,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Jacopo Bacci,jacopo-bacci,J. Bacci,M,21,173.0,91,M,1163081,EUR,1119139200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Ank Asmussen,ank-asmussen,A. Asmussen,M,41,188.0,45,M,1955539,EUR,1135900800,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187.0,619,M,814589,EUR,880761600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Thomas Campaniello,thomas-campaniello,T. Campaniello,F,89,185.0,378,M,1825909,EUR,1204243200,F,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,home,Empoli,Ismael Konate,ismael-konate,I. Konate,F,51,183.0,218,M,1397346,EUR,1143590400,F,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Ionuț Radu,ionut-radu,I. Radu,G,13,188.0,3683,M,815202,EUR,864777600,G,28,28,False,40.0,26.0,26.0,12.0,0.0,19.0,24.0,7.0,16.0,2.0,2.0,2.0,10.0,,,,1.0,2.0,1.0,,,90.0,51.0,6.8,14.0,0.0079475,0,-0.5121,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190.0,311,M,1068885,EUR,1035504000,D,16,16,False,35.0,25.0,7.0,3.0,0.0,19.0,22.0,6.0,13.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,62.0,43.0,6.7,12.0,0.00282177,0,,,,,2.0,4.0,,,,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,,
12501572,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190.0,19111,M,933641,EUR,959904000,D,4,4,False,42.0,38.0,3.0,2.0,0.0,27.0,28.0,11.0,14.0,1.0,2.0,3.0,2.0,,2.0,,,,,,,90.0,50.0,6.4,6.0,0.003341,1,,,,,2.0,3.0,,,,,,,,0.4654,,1.0,1.0,1.0,,,,,True,,1.0,0.4917,,jayidzes,1.0
12501572,away,Venezia,Fali Candé,fali-cande,F. Candé,D,5,184.0,402,M,892430,EUR,885600000,D,2,2,False,50.0,39.0,6.0,2.0,0.0,26.0,28.0,13.0,22.0,8.0,10.0,7.0,1.0,,,,,,,,,90.0,69.0,6.9,12.0,0.00964926,0,,,,,3.0,6.0,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,
12501572,away,Venezia,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182.0,1060,M,869888,EUR,920419200,M,24,24,False,24.0,19.0,3.0,1.0,0.0,10.0,11.0,9.0,19.0,1.0,6.0,3.0,4.0,,2.0,,,,,,,90.0,57.0,7.0,15.0,0.0392766,0,,,,6.0,,3.0,,1.0,,,1.0,3.0,2.0,,,2.0,,1.0,2.0,,,,,,,,,,
12501572,away,Venezia,Kike Pérez,kike-perez,K. Pérez,M,71,184.0,312,M,857178,EUR,855878400,M,71,71,False,31.0,20.0,2.0,1.0,0.0,6.0,7.0,16.0,29.0,,2.0,,4.0,,2.0,,,,,,,72.0,49.0,6.5,19.0,0.118873,0,,,,5.0,1.0,8.0,2.0,2.0,1.0,,1.0,1.0,3.0,,,,1.0,,1.0,2.0,,,,,,,,,
12501572,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184.0,1622,M,876259,EUR,961286400,M,14,14,False,38.0,29.0,5.0,4.0,0.0,13.0,17.0,17.0,23.0,1.0,7.0,1.0,4.0,,1.0,,,,,,,90.0,52.0,7.9,11.0,0.329347,3,,,,2.0,,1.0,,,,,,4.0,1.0,0.0804,,2.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,0.2237,,,
12501572,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185.0,313,M,1141754,EUR,1066262400,M,97,97,False,21.0,14.0,1.0,,0.0,4.0,5.0,10.0,17.0,1.0,4.0,,1.0,,,,,,,,,62.0,31.0,6.7,10.0,0.0158122,1,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,0.0719,,1.0,1.0,,,,,,,,1.0,0.3404,,,
12501572,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182.0,433,M,933203,EUR,1015804800,M,77,77,False,21.0,16.0,2.0,1.0,0.0,7.0,9.0,9.0,13.0,,6.0,1.0,3.0,,2.0,,,,,,,86.0,39.0,6.7,10.0,0.00803276,1,,,,1.0,1.0,4.0,,,,,,3.0,1.0,0.0187,,3.0,2.0,1.0,,,,1.0,,,,,,,
12501572,away,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170.0,907,M,896180,EUR,1022544000,F,6,6,False,20.0,11.0,,,0.0,3.0,5.0,8.0,15.0,3.0,5.0,1.0,3.0,,2.0,,,,,,,90.0,33.0,7.5,12.0,0.0249675,3,,,,,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,0.293,,1.0,,,1.0,,,1.0,,,1.0,0.8418,1.0,,
12501572,away,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185.0,437,M,78939,EUR,641952000,F,9,9,False,13.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,3.0,3.0,,,,1.0,,,,,,,86.0,16.0,6.6,5.0,0.0794986,1,,,,,6.0,6.0,,,,,,,,0.2514,,,,,2.0,,,,,1.0,1.0,0.2318,,,1.0
12501572,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188.0,258,M,1388438,EUR,1029283200,D,25,25,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,1.0,,,,,,,,,,28.0,10.0,6.4,,0.00023815,0,,Joel Schingtienne,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12501572,away,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170.0,3981,M,879802,EUR,961718400,M,10,10,True,7.0,4.0,,,0.0,1.0,2.0,3.0,6.0,,2.0,,1.0,,,,,,,,,28.0,19.0,7.3,8.0,0.213968,2,,,,1.0,,4.0,4.0,1.0,1.0,1.0,,1.0,,0.6562,,,,,1.0,,1.0,,,,1.0,0.9906,1.0,,
12501572,away,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178.0,572,M,232224,EUR,731721600,M,32,32,True,6.0,3.0,2.0,,0.0,1.0,1.0,2.0,5.0,,,,,,,,,,,,,18.0,11.0,6.2,5.0,0.00478788,1,,,,,,3.0,2.0,,,,,,1.0,0.0181,,,,,,,,1.0,,,,,,,
12501572,away,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175.0,339,M,250501,EUR,739843200,D,5,5,True,,,,,0.0,,,,,,,,,,1.0,,,,,,,4.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Mirko Marić,mirko-maric,M. Marić,F,9,188.0,399,M,190933,EUR,800582400,F,99,99,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,,,,,,,,4.0,6.0,,1.0,0.0543121,0,,,,,,2.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12501572,away,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197.0,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190.0,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186.0,248,M,822485,EUR,886550400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177.0,142,M,235656,EUR,749347200,D,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180.0,137,M,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Cheick Oumar Condé,conde-cheick-oumar,C. O. Condé,M,26,185.0,537,M,1019971,EUR,964569600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190.0,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Marco Ladisa,marco-ladisa,M. Ladisa,F,21,,13,M,2119474,EUR,1152230400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Marco Ladisa,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501572,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174.0,968,M,965009,EUR,1033171200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
