match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_bigChanceMissed,stat_hitWoodwork,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_goals,stat_aerialLost,stat_challengeLost,stat_totalContest,stat_wonContest,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_errorLeadToAShot
10382124,home,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,7.0,4.0,,,1.0,1.0,3.0,8.0,,1.0,,,,,19.0,12.0,6.8,5.0,0,2.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,alirezajb,,,,,
10382124,home,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,2.0,4.0,,1.0,0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10382124,home,Feyenoord,Ofir Marciano,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,home,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,home,Feyenoord,Jacob Rasmussen,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,home,Feyenoord,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mimeirhel Benita,,,,,,,,,,,,
10382124,home,Feyenoord,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,655,M,934409,EUR,963705600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,home,Feyenoord,Mohamed Taabouni,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,home,Feyenoord,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,away,SC Cambuur,João Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,930666,EUR,939513600,G,1,1,False,32.0,19.0,21.0,8.0,15.0,19.0,4.0,13.0,1.0,12.0,1.0,3.0,6.0,1.0,90.0,47.0,7.5,13.0,0,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,,,,
10382124,away,SC Cambuur,Sai Van Wermeskerken,wermeskerken-sai-van,S. V. Wermeskerken,D,,178,82,M,795221,EUR,772761600,D,24,24,False,42.0,33.0,4.0,1.0,25.0,31.0,8.0,13.0,2.0,8.0,,,,,90.0,64.0,6.9,13.0,0,2.0,,3.0,4.0,1.0,,,,3.0,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,1.0,
10382124,away,SC Cambuur,Calvin Mac-Intosh,calvin-mac-intosh,C. Mac-Intosh,D,3,180,21,M,73801,EUR,618624000,D,3,3,False,35.0,28.0,5.0,3.0,20.0,23.0,8.0,12.0,1.0,6.0,,,,,79.0,51.0,6.8,10.0,1,,,8.0,7.0,2.0,,,1.0,4.0,2.0,,2.0,1.0,1.0,,,,1.0,Calvin,Mac-Intosh,,3.0,1.0,1.0,,,,,,,
10382124,away,SC Cambuur,Marco Tol,marco-tol,M. Tol,D,3,188,40,M,860162,EUR,893462400,D,15,15,False,43.0,34.0,8.0,3.0,31.0,37.0,3.0,6.0,6.0,7.0,,,,,90.0,56.0,7.4,9.0,0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,5.0,
10382124,away,SC Cambuur,Leon Bergsma,leon-bergsma,L. Bergsma,D,21,185,33,M,795134,EUR,854150400,D,4,4,False,45.0,30.0,5.0,,23.0,28.0,7.0,17.0,4.0,5.0,,,,,90.0,56.0,6.7,15.0,1,,,3.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,2.0,,,,True,,,2.0,
10382124,away,SC Cambuur,Alex Bangura,alex-bangura,A. Bangura,D,24,183,149,M,967178,EUR,931824000,D,16,16,False,33.0,24.0,6.0,1.0,12.0,15.0,12.0,20.0,3.0,8.0,,,,,90.0,49.0,6.5,14.0,0,2.0,,3.0,3.0,,,,,1.0,1.0,,,,2.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,
10382124,away,SC Cambuur,Jamie Jacobs,jamie-jacobs,J. Jacobs,M,23,182,92,M,893744,EUR,881107200,M,8,8,False,24.0,17.0,5.0,2.0,7.0,10.0,11.0,15.0,1.0,7.0,,,,,79.0,36.0,6.5,14.0,1,1.0,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,6.0,,,,,1.0,1.0,1.0,1.0,,,,,,
10382124,away,SC Cambuur,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,47.0,32.0,6.0,4.0,19.0,24.0,13.0,23.0,3.0,6.0,,,,,88.0,63.0,6.5,19.0,0,,,3.0,2.0,,,,,,,,1.0,1.0,1.0,,,3.0,,,,,1.0,,2.0,1.0,,,,,1.0,1.0
10382124,away,SC Cambuur,Mitchell Paulissen,mitchell-paulissen,M. Paulissen,M,6,183,32,M,192290,EUR,735350400,M,10,10,False,42.0,36.0,5.0,4.0,14.0,15.0,23.0,28.0,2.0,8.0,,,,,90.0,61.0,7.0,14.0,0,1.0,1.0,5.0,4.0,2.0,1.0,,,2.0,1.0,2.0,1.0,1.0,,,,4.0,,,,,1.0,,3.0,1.0,,,,,,
10382124,away,SC Cambuur,Silvester van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,F,11,11,False,10.0,3.0,3.0,,,2.0,4.0,15.0,,2.0,,,,,62.0,26.0,6.8,18.0,0,7.0,1.0,,5.0,,,,,2.0,1.0,1.0,2.0,,,,,5.0,1.0,Silvester,van der Water,,,,,,,,,,,
10382124,away,SC Cambuur,Remco Balk,remco-balk,R. Balk,F,7,176,183,M,1023004,EUR,983491200,F,30,30,False,7.0,4.0,,,,,4.0,11.0,1.0,1.0,,,,,62.0,22.0,6.7,12.0,0,4.0,,6.0,3.0,3.0,1.0,,,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,
10382124,away,SC Cambuur,David Sambissa,david-sambissa,D. Sambissa,M,7,177,220,M,280459,EUR,821318400,D,18,18,True,9.0,5.0,,,2.0,3.0,4.0,8.0,,1.0,,,,,28.0,17.0,6.4,10.0,0,2.0,1.0,4.0,,2.0,,,,,,2.0,,,1.0,,,2.0,,,,,,,1.0,,,,,,,
10382124,away,SC Cambuur,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170,317,M,910076,EUR,979776000,F,7,7,True,8.0,7.0,,,4.0,4.0,3.0,4.0,,2.0,,,,,28.0,16.0,6.9,2.0,2,,,1.0,3.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,
10382124,away,SC Cambuur,Michael Breij,michael-breij,M. Breij,M,14,181,83,M,915171,EUR,853286400,M,14,14,True,7.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,,3.0,,,,,11.0,15.0,6.7,4.0,2,,,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,
10382124,away,SC Cambuur,Tom Boere,tom-boere,T. Boere,F,9,182,43,M,215112,EUR,722563200,F,9,9,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,11.0,3.0,6.4,1.0,0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382124,away,SC Cambuur,Roberts Uldriķis,roberts-uldrikis,R. Uldriķis,F,28,198,415,M,883327,EUR,891561600,F,28,28,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,3.0,,1.0,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,away,SC Cambuur,Robbin Ruiter,robbin-ruiter,R. Ruiter,G,,196,25,M,40935,EUR,543628800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,away,SC Cambuur,Bret Minnema,bret-minnema,B. Minnema,G,,192,13,M,981601,EUR,1010275200,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,away,SC Cambuur,Floris Smand,floris-smand,F. Smand,D,3,185,51,M,1394011,EUR,1043020800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Floris Smand,,,,,,,,,,,,
10382124,away,SC Cambuur,Sekou Sylla,sekou-sylla,S. Sylla,D,18,180,1147,M,948720,EUR,915840000,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382124,away,SC Cambuur,Jhondly van der Meer,jhondly-van-der-meer,J. v. d. Meer,D,,183,70,M,1062999,EUR,1016755200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jhondly van der Meer,,,,,,,,,,,,
10382124,away,SC Cambuur,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
