match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_blockedScoringAttempt,captain,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox
11406774,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,29.0,21.0,10.0,2.0,0.0,20.0,21.0,1.0,8.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,90.0,42.0,7.1,8.0,0.00096927,0,-0.0697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Valentin Gendrey,,,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,17,17,False,17.0,12.0,1.0,,0.0,7.0,9.0,5.0,8.0,2.0,,,,,,,88.0,45.0,6.9,14.0,0.00245588,1,,1.0,4.0,6.0,11.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,0.2146,0.3072,,,,,,,,,,,,,,
11406774,home,Lecce,Federico Baschirotto,,,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,48.0,36.0,9.0,3.0,0.0,30.0,37.0,6.0,13.0,2.0,,,,,,,90.0,57.0,6.9,14.0,0.00245647,3,,4.0,2.0,5.0,3.0,,,,1.0,2.0,,1.0,1.0,,,2.0,0.3224,0.175,2.0,1.0,,,,,,,,,,,,
11406774,home,Lecce,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,847467,EUR,873936000,D,5,5,False,58.0,51.0,6.0,3.0,0.0,42.0,44.0,9.0,14.0,3.0,4.0,,,,,,90.0,65.0,7.1,8.0,0.00653349,0,,1.0,2.0,3.0,5.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
11406774,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,37.0,27.0,11.0,3.0,0.0,16.0,18.0,11.0,20.0,,5.0,,,,,,90.0,51.0,6.8,16.0,0.0432217,0,,,,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
11406774,home,Lecce,Alexis Blin,,,alexis-blin,A. Blin,M,28,184,149,M,318657,EUR,842832000,M,29,29,False,52.0,42.0,11.0,5.0,0.0,26.0,26.0,16.0,26.0,2.0,6.0,,,,,,90.0,58.0,6.9,10.0,0.0133011,1,,2.0,2.0,3.0,4.0,,1.0,1.0,,,,,,,1.0,1.0,0.0193,,,,True,1.0,,,,,,,,,,
11406774,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,43.0,33.0,4.0,1.0,0.0,16.0,18.0,17.0,25.0,1.0,4.0,,,,,,90.0,53.0,7.1,12.0,0.0100444,0,,,,1.0,4.0,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,
11406774,home,Lecce,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,M,7,7,False,8.0,6.0,,,0.0,4.0,4.0,2.0,5.0,,3.0,,,,,,62.0,17.0,6.7,5.0,0.00714023,0,,2.0,1.0,4.0,4.0,,,,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,
11406774,home,Lecce,Rémi Oudin,,,remi-oudin,R. Oudin,M,28,185,292,M,842709,EUR,848275200,M,10,10,False,25.0,17.0,4.0,2.0,0.0,7.0,8.0,18.0,32.0,1.0,3.0,,,,,,89.0,49.0,7.9,19.0,0.655458,1,,1.0,1.0,6.0,2.0,,1.0,,,,,1.0,1.0,2.0,,3.0,0.0424,,15.0,1.0,,,,7.0,1.0,8.0,2.0,,,,,
11406774,home,Lecce,Patrick Dorgu,,,dorgu-patrick,P. Dorgu,M,13,185,26643,M,1397168,EUR,1098748800,M,13,13,False,18.0,14.0,,,0.0,5.0,5.0,9.0,15.0,1.0,1.0,,,,,,73.0,43.0,6.4,15.0,0.00678985,1,,1.0,1.0,9.0,5.0,4.0,2.0,,1.0,1.0,,1.0,1.0,2.0,3.0,2.0,0.1673,0.0445,2.0,,,,,,,,,Odogwu,,,,
11406774,home,Lecce,Roberto Piccoli,,,roberto-piccoli,R. Piccoli,F,91,190,1557,M,958982,EUR,980553600,F,91,91,False,10.0,5.0,,,0.0,2.0,3.0,3.0,7.0,1.0,3.0,,,,,,90.0,29.0,7.1,10.0,0.173879,5,,6.0,6.0,9.0,8.0,,1.0,,1.0,2.0,,,,3.0,2.0,2.0,0.9166,0.2251,,1.0,,2.0,,1.0,,,1.0,,1.0,2.0,,
11406774,home,Lecce,Nicola Sansone,Nicola,Sansone,nicola-sansone,N. Sansone,F,,175,193,M,100580,EUR,684460800,F,11,11,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,28.0,8.0,7.1,1.0,0.00547982,2,,,,2.0,,1.0,,,,1.0,,,,,,,0.9916,0.9357,,1.0,,,,,1.0,,,,,,1.0,
11406774,home,Lecce,Joan González,,,joan-gonzalez,J. González,M,,190,178,M,1137730,EUR,1012521600,M,16,16,True,3.0,1.0,1.0,,0.0,1.0,2.0,,1.0,,,,,,,,17.0,8.0,6.8,3.0,3.2e-07,0,,,,1.0,3.0,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Lorenzo Venuti,,,lorenzo-venuti,L. Venuti,D,18,176,101,M,357756,EUR,797644800,D,12,12,True,,,,,0.0,,,,,,,,,,,,2.0,1.0,,,9.108e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,F,50,50,True,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,4.0,,1.0,0.606676,0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
11406774,home,Lecce,Federico Brancolini,,,federico-brancolini,F. Brancolini,G,12,192,112,M,848420,EUR,995068800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Ahmed Touba,,,ahmed-touba,A. Touba,D,5,190,4985,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59,,,,
11406774,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,lameckbanda.10,,,,
11406774,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,home,Lecce,Rareș Burnete,,,rares-catalin-burnete,R. Burnete,F,7,185,490,M,1136325,EUR,1075507200,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406774,away,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,23.0,10.0,18.0,5.0,0.0,5.0,10.0,5.0,13.0,2.0,12.0,1.0,6.0,,1.0,1.0,90.0,46.0,8.0,14.0,0.00147626,0,0.6875,,3.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0
11406774,away,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,36.0,29.0,5.0,2.0,0.0,15.0,17.0,14.0,19.0,1.0,2.0,,,,,,90.0,57.0,6.8,12.0,0.00791125,0,,1.0,1.0,4.0,3.0,,,,,,3.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,
11406774,away,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,49.0,38.0,7.0,2.0,0.0,34.0,37.0,4.0,12.0,8.0,5.0,,,,,,90.0,65.0,7.0,14.0,0.00532902,0,,4.0,1.0,6.0,3.0,,1.0,1.0,,,,1.0,1.0,3.0,,,,,,,,,3.0,,2.0,,,,,,,
11406774,away,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,44.0,36.0,8.0,4.0,0.0,26.0,29.0,10.0,15.0,2.0,6.0,,,,,,90.0,50.0,6.8,9.0,0.00705898,0,,2.0,1.0,3.0,3.0,,,,,,,,,,2.0,1.0,,,,,True,,,,,,,,,,,
11406774,away,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,18.0,12.0,,,0.0,7.0,9.0,5.0,9.0,1.0,3.0,,,,,,90.0,32.0,6.7,13.0,0.00557285,0,,,2.0,2.0,6.0,1.0,,,,,,2.0,1.0,6.0,2.0,,,,,,,,,,1.0,,,,,,,
11406774,away,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,43.0,35.0,10.0,4.0,0.0,19.0,19.0,16.0,28.0,1.0,2.0,,,,,,90.0,60.0,7.1,13.0,0.0472887,2,,1.0,,3.0,5.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,0.0664,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,
11406774,away,Empoli,Simone Bastoni,,,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,30,30,False,17.0,13.0,2.0,1.0,0.0,5.0,6.0,8.0,13.0,,3.0,,,,,,70.0,27.0,6.7,8.0,0.00492991,0,,1.0,1.0,3.0,5.0,1.0,,,,,,2.0,1.0,,2.0,1.0,,,2.0,,,,,,,,,,,,,
11406774,away,Empoli,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,15.0,9.0,6.0,,0.0,2.0,3.0,7.0,16.0,2.0,3.0,,,,,,84.0,37.0,6.3,14.0,0.00528138,0,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,4.0,,,,,,,,,,,1.0,,
11406774,away,Empoli,Szymon Żurkowski,,,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,F,27,27,False,13.0,10.0,3.0,1.0,0.0,2.0,3.0,8.0,10.0,,2.0,,,,,,60.0,20.0,6.3,5.0,0.00397427,0,,1.0,1.0,8.0,3.0,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,3.0,,,,,,,
11406774,away,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,False,6.0,4.0,,,0.0,,,4.0,7.0,,,,,,,,60.0,14.0,6.6,7.0,0.00447222,1,,3.0,1.0,6.0,2.0,1.0,1.0,1.0,,,,,,3.0,,1.0,0.0577,,1.0,,,1.0,,,1.0,,,,,1.0,,
11406774,away,Empoli,Alberto Cerri,,,alberto-cerri,A. Cerri,F,7,196,335,M,187121,EUR,829612800,F,17,17,False,15.0,8.0,,,0.0,1.0,2.0,7.0,13.0,,,,,,,,60.0,18.0,6.7,9.0,0.0519679,0,,1.0,5.0,4.0,5.0,1.0,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,2.0,,
11406774,away,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,True,10.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,8.0,,,,,,,,30.0,13.0,6.5,2.0,0.00308923,0,,1.0,,3.0,1.0,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
11406774,away,Empoli,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,10,10,True,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,,,,,,,30.0,14.0,6.5,6.0,0.00121115,0,,3.0,1.0,4.0,4.0,1.0,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
