match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_outfielderBlock,stat_aerialLost,stat_totalOffside,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goodHighClaim
11369306,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,True,31.0,30.0,6.0,5.0,29.0,30.0,1.0,1.0,5.0,2.0,2.0,90.0,37.0,7.5,1.0,0.0,0.0,0.00034525,0,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369306,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,,48.0,42.0,2.0,2.0,21.0,22.0,21.0,26.0,6.0,,,90.0,81.0,8.3,11.0,0.1427,0.1727,0.0300836,2,,6.0,11.0,1.0,2.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
11369306,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,,79.0,72.0,1.0,1.0,52.0,58.0,20.0,21.0,8.0,,,90.0,87.0,7.4,8.0,0.0,0.0,0.00827231,0,,,6.0,,,2.0,2.0,,,,1.0,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,
11369306,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,,74.0,71.0,,,49.0,51.0,22.0,23.0,1.0,,,76.0,79.0,7.3,3.0,0.0,0.0,0.0118846,0,,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
11369306,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,False,,45.0,38.0,,,17.0,18.0,21.0,29.0,4.0,,,76.0,64.0,7.3,15.0,0.0,0.0,0.0409762,0,,3.0,7.0,,,6.0,3.0,,,,,,3.0,1.0,1.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,
11369306,home,Barcelona,Pablo Gavi,gavi,Gavi,M,6,173,250088,M,Gavi,1103693,EUR,1091664000,M,6,6,False,,57.0,55.0,1.0,1.0,37.0,38.0,18.0,19.0,2.0,,,90.0,73.0,6.8,4.0,0.0,0.0,0.010929,0,,10.0,8.0,4.0,,1.0,,,,,1.0,2.0,6.0,3.0,1.0,1.0,4.0,1.0,,,,,,1.0,1.0,,,,,,
11369306,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,False,,68.0,64.0,2.0,1.0,31.0,33.0,34.0,36.0,1.0,,,64.0,74.0,7.6,4.0,0.0409,0.0476,0.216637,1,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,
11369306,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,,110.0,104.0,5.0,4.0,56.0,58.0,49.0,53.0,5.0,,,90.0,120.0,7.4,6.0,0.0,0.0,0.104627,0,,,2.0,,,,,,,,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,
11369306,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,False,,22.0,16.0,,,5.0,5.0,11.0,19.0,3.0,,,64.0,38.0,7.6,12.0,0.1893,0.3007,0.12762,3,,2.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,3.0,1.0,,,,,1.0,2.0,,,1.0,,,,,,
11369306,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,,31.0,25.0,1.0,1.0,6.0,8.0,19.0,23.0,5.0,,,90.0,43.0,9.1,8.0,0.6546,0.8189,0.243917,3,,1.0,5.0,,,1.0,1.0,,2.0,1.0,,,,,1.0,4.0,,,2.0,,4.0,,,1.0,,,,,1.0,,
