match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,captain,stat_shotOffTarget,stat_totalOffside,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_errorLeadToAGoal,stat_goalAssist,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_clearanceOffLine
11352447,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,28.0,25.0,5.0,2.0,22.0,23.0,3.0,5.0,7.0,1.0,1.0,1.0,1.0,90.0,35.0,6.2,3.0,0.0,0.0,0.00074362,0,-1.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352447,home,Arsenal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,D,5,5,False,62.0,57.0,6.0,3.0,19.0,20.0,38.0,42.0,7.0,,,,,56.0,76.0,7.0,9.0,0.0,0.0,0.0754693,0,,1.0,1.0,3.0,6.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352447,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,91.0,82.0,12.0,8.0,40.0,42.0,43.0,52.0,5.0,,,,,90.0,108.0,7.2,15.0,0.0,0.0,0.096544,0,,1.0,1.0,2.0,1.0,,1.0,,3.0,,,,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11352447,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,93.0,89.0,4.0,4.0,38.0,41.0,51.0,52.0,9.0,,,,,90.0,106.0,7.0,7.0,0.0403,0.0,0.031843,1,,1.0,2.0,3.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11352447,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,False,59.0,51.0,7.0,4.0,20.0,20.0,31.0,41.0,1.0,,,,,90.0,76.0,7.1,12.0,0.4233,0.0,0.0313331,1,,3.0,1.0,4.0,3.0,,,,2.0,,2.0,2.0,2.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11352447,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,50.0,45.0,3.0,3.0,10.0,11.0,35.0,40.0,6.0,,,,,84.0,67.0,7.7,12.0,0.0984,0.0906,0.143359,3,,,,6.0,5.0,3.0,4.0,3.0,,,2.0,1.0,1.0,,,,2.0,,,,,2.0,2.0,True,1.0,,,,,,,,,,,
11352447,home,Arsenal,Declan Rice,,,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,71.0,68.0,5.0,4.0,26.0,26.0,42.0,45.0,8.0,,,,,89.0,82.0,7.3,5.0,0.0,0.0,0.0737691,0,,2.0,,3.0,5.0,1.0,,,2.0,2.0,5.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352447,home,Arsenal,Kai Havertz,,,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,False,22.0,20.0,,,5.0,5.0,15.0,18.0,5.0,,,,,56.0,28.0,7.0,4.0,0.2763,0.0,0.400203,1,,,1.0,1.0,3.0,,,,,,2.0,,1.0,,,,1.0,2.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,
11352447,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,59.0,49.0,,,8.0,10.0,44.0,57.0,2.0,,,,,90.0,93.0,7.5,21.0,1.3555,1.0124,1.08254,3,,3.0,,7.0,9.0,,9.0,6.0,,,2.0,,8.0,3.0,,,3.0,4.0,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,
11352447,home,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,17.0,12.0,,,5.0,6.0,10.0,15.0,1.0,,,,,45.0,26.0,7.1,10.0,0.0,0.0,0.684261,0,,1.0,,2.0,,1.0,,,,,,,4.0,3.0,,,3.0,3.0,,,,,,,,,,1.0,,,,,,,,
