match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_totalTackle,stat_ownGoals,stat_dispossessed,stat_wonContest,stat_wonTackle,stat_totalOffside,stat_keyPass,captain,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_punches,stat_outfielderBlock
14083163,home,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,False,10.0,6.0,,,0.0,3.0,3.0,3.0,7.0,,2.0,,,,,90.0,18.0,7.2,6.0,0.00135169,7.7200839373675,1.0,7.56,7.56,,3,,0.01,0.02,-0.05,,,5.0,,6.0,2.0,,,,2.0,,0.458,0.48,2.0,,,,,,1.0,,,2.0,1.0,,1.0,1.0,0.7058,,,,,
14083163,home,Valencia,Filip Ugrinić,,,filip-ugrinic,F. Ugrinić,M,23,185,685,M,857482,EUR,915494400,M,23,23,True,16.0,12.0,,,1.0,4.0,5.0,8.0,11.0,,2.0,,,,,27.0,23.0,7.0,8.0,0.161766,34.634384305001,3.0,18.795,13.65,,0,,0.33,0.07,-0.06,,3.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,1.0,,,,
14083163,home,Valencia,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,962029,EUR,985824000,M,15,15,True,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,,1.0,,,,,27.0,24.0,6.6,10.0,0.0175894,58.741260285045,4.0,6.51,5.985,,3,,0.1,0.28,-0.01,,1.0,1.0,2.0,4.0,4.0,2.0,,,1.0,,0.2878,-0.58,2.0,,,2.0,1.0,,,,,2.0,,,1.0,,0.0167,,beltranlucass,1.0,,
14083163,home,Valencia,Diego López,,,diego-lopez,D. López,M,16,172,1350,M,998950,EUR,1021248000,F,16,16,True,13.0,8.0,,,0.0,2.0,2.0,6.0,11.0,,3.0,,,,,27.0,23.0,6.7,8.0,0.0497941,89.174276830935,7.0,43.05,41.475,,0,,-0.01,0.1,0.14,,1.0,1.0,1.0,2.0,3.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,
14083163,home,Valencia,Largie Ramazani,,,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,17,17,True,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,1.0,,,,,22.0,22.0,7.4,7.0,0.0248898,76.566419103714,7.0,25.41,17.115,,1,,0.05,0.08,-0.04,,1.0,1.0,,4.0,7.0,6.0,,,3.0,,0.099,-0.02,,,,,4.0,,,,,2.0,1.0,,1.0,,0.162,,,,,
14083163,home,Valencia,Jesús Vázquez,,,jesus-vazquez,J. Vázquez,D,21,182,419,M,996929,EUR,1041465600,D,21,21,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,4.0,,,,,13.0,9.0,6.7,2.0,0.00536771,50.01927582254,3.0,41.79,37.275,,0,,0.02,0.02,0.13,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,Eray Cömert,,,eray-comert,E. Cömert,D,24,183,508,M,814023,EUR,886550400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,Rubén Iranzo,,,ruben-iranzo,R. Iranzo,D,26,182,56,M,1167704,EUR,1047600000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,Dimitri Foulquier,,,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,Dani Raba,,,dani-raba,D. Raba,F,19,184,999,M,873947,EUR,814924800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,home,Valencia,David Otorbi,David Otorbi,,otorbi-david,D. Otorbi,F,27,180,233,M,1580022,EUR,1192492800,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,1,1,False,42.0,21.0,25.0,4.0,0.0,18.0,24.0,3.0,18.0,1.0,10.0,1.0,2.0,,,90.0,52.0,6.4,21.0,0.00043181,33.230274340436,6.0,5.04,3.675,0.1637,0,-0.1155,0.06,-0.07,-0.03,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14083163,away,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,32.0,24.0,1.0,,0.0,12.0,13.0,12.0,19.0,1.0,4.0,,,,,90.0,50.0,6.3,14.0,0.0171928,88.511571131299,11.0,-25.725,11.865,,0,,-0.21,0.01,-0.24,,2.0,,1.0,7.0,8.0,1.0,,,3.0,5.0,,,,4.0,,,,2.0,,,,1.0,1.0,,,,,,,,,
14083163,away,Sevilla,César Azpilicueta,,,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,21555,EUR,620265600,D,3,3,False,53.0,45.0,7.0,1.0,0.0,30.0,31.0,15.0,22.0,6.0,3.0,,,,,90.0,69.0,6.5,9.0,0.00476603,71.640313173351,8.0,-61.215,-3.15,,0,,0.09,0.04,-0.08,,,1.0,2.0,4.0,4.0,,,2.0,,3.0,,,,2.0,,,,1.0,,,,,,,,,,,Dave,,,
14083163,away,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,44.0,40.0,6.0,3.0,0.0,36.0,38.0,4.0,6.0,11.0,1.0,,,,,90.0,59.0,6.8,4.0,0.0020037,40.667197697866,4.0,7.455,7.14,,0,,0.03,0.01,-0.16,,,,6.0,5.0,7.0,,,1.0,,2.0,,,,1.0,,,,1.0,,,True,,3.0,,,,,,,,,1.0
14083163,away,Sevilla,Andres Castrin,,,andres-castrin,A. Castrin,D,32,188,184,M,1428699,EUR,1053907200,D,32,32,False,63.0,51.0,8.0,2.0,0.0,44.0,50.0,7.0,13.0,10.0,7.0,,,,,90.0,87.0,6.8,13.0,0.00191983,102.34683518188,17.0,14.91,10.5,,1,,0.0,0.07,0.34,,,,,4.0,4.0,1.0,,2.0,1.0,2.0,0.107,-0.24,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,2.0
14083163,away,Sevilla,Oso,,,oso,Oso,M,36,183,173,M,1534422,EUR,1057708800,D,36,36,False,29.0,21.0,3.0,1.0,0.0,10.0,14.0,11.0,15.0,1.0,4.0,,,,,85.0,43.0,7.1,12.0,0.0744252,129.94173222646,9.0,-78.225,9.87,,0,,0.0,0.26,-0.01,,3.0,,2.0,1.0,5.0,1.0,,,1.0,,,,,1.0,,,1.0,,,3.0,,1.0,1.0,1.0,,,,1.0,,,,
14083163,away,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,M,14,14,False,28.0,21.0,6.0,4.0,0.0,10.0,10.0,11.0,18.0,,3.0,,,,,81.0,42.0,7.3,12.0,0.0162805,119.37024790466,14.0,-76.02,1.575,,1,,-0.2,0.33,0.0,,,,1.0,4.0,6.0,4.0,,,2.0,1.0,0.0316,0.3,,2.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,0.3985,,,,,
14083163,away,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,False,46.0,35.0,6.0,3.0,0.0,18.0,20.0,17.0,26.0,,3.0,,,,,86.0,61.0,6.8,15.0,0.0253589,53.762851110551,9.0,-28.14,4.725,,1,,-0.03,0.16,0.15,,1.0,,,1.0,4.0,,,1.0,2.0,1.0,0.0305,-0.12,1.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,
14083163,away,Sevilla,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,M,19,19,False,38.0,31.0,3.0,1.0,0.0,24.0,24.0,7.0,14.0,1.0,6.0,,,,,90.0,57.0,6.9,9.0,0.0620163,100.35053505572,10.0,-3.36,8.61,,0,,0.01,0.0,-0.03,,1.0,2.0,1.0,4.0,8.0,3.0,,1.0,1.0,,,,,4.0,,,2.0,2.0,,1.0,,,1.0,1.0,,,,,,,,
14083163,away,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,32.0,26.0,3.0,2.0,0.0,11.0,14.0,15.0,18.0,,2.0,,,,,90.0,48.0,6.7,11.0,0.0144727,143.61724347024,13.0,-52.395,7.56,,0,,-0.06,0.12,-0.06,,1.0,4.0,1.0,7.0,7.0,,,,1.0,2.0,,,,5.0,,1.0,,4.0,,,,2.0,,,,,,,,,,
14083163,away,Sevilla,Akor Adams,,,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,9,9,False,15.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,10.0,1.0,2.0,,,,,90.0,22.0,6.1,8.0,0.0262304,86.819701308336,5.0,-80.955,-0.73500000000001,,1,,-0.21,0.42,0.17,,,7.0,1.0,10.0,1.0,1.0,,,,1.0,0.1513,-0.51,1.0,,,1.0,,,3.0,,,2.0,,,,,,,,1.0,,
14083163,away,Sevilla,Joan Jordán,,,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,12.0,9.0,2.0,,0.0,3.0,4.0,6.0,8.0,3.0,1.0,,,,,9.0,17.0,6.3,4.0,0.00217011,4.4575061413306,1.0,-4.305,-4.305,,0,,0.01,0.0,-0.07,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
14083163,away,Sevilla,Alfon González,,,alfon-gonzalez,A. González,F,17,172,607,M,1468090,EUR,925776000,F,17,17,True,7.0,6.0,1.0,,0.0,2.0,2.0,4.0,5.0,,,,,,,12.0,10.0,6.6,1.0,0.00183422,9.0103669231386,2.0,-7.77,-3.15,,0,,-0.09,-0.09,0.0,,,,,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14083163,away,Sevilla,Alexis Sánchez,,,alexis-sanchez,A. Sánchez,F,10,169,29898,M,34120,EUR,598492800,F,10,10,True,5.0,4.0,,,0.0,,,4.0,5.0,,2.0,,,,,11.0,7.0,6.4,2.0,0.00278903,13.458196924001,3.0,1.26,2.625,,0,,0.02,0.01,-0.02,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,AlexisS,,,
14083163,away,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Fábio Cardoso,,,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Ramón Martínez,,,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Manu Bueno,,,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Miguel Sierra,,,miguel-sierra,M. Sierra,M,29,180,91,M,1518564,EUR,1058140800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083163,away,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
