match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_goalAssist,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_errorLeadToAGoal
10652686,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,False,19.0,7.0,1.0,,1.0,2.0,6.0,18.0,6.0,,1.0,2.0,,,,79.0,34.0,7.8,19.0,0.0266146,4,,1.0,,2.0,,2.0,2.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,1.0,0.9159,,1.0,2.0,0.9945,,2.0,,,
10652686,home,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10262,M,stefanbajcetic,1142636,EUR,1098403200,M,43,43,True,5.0,5.0,,,1.0,1.0,4.0,5.0,,,2.0,1.0,,,,12.0,11.0,6.9,2.0,0.00438681,0,,1.0,,,,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
10652686,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,5.0,5.0,,,,,5.0,5.0,1.0,,,,,,,11.0,7.0,6.5,,0.00215358,0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10652686,home,Liverpool,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,31054,M,BobbyFirmino,143697,EUR,686361600,F,9,9,True,,,,,,,,,3.0,,,1.0,,,,11.0,4.0,8.2,2.0,,1,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,0.269,1.0,,1.0,0.4497,,1.0,,,
10652686,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,3.0,2.0,,,,,2.0,3.0,2.0,1.0,1.0,1.0,,,,11.0,5.0,6.3,3.0,0.000295977,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,9.0,5.0,6.6,1.0,0.00412941,0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10652686,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,home,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,22.0,11.0,16.0,5.0,7.0,12.0,4.0,10.0,,,5.0,,1.0,,1.0,90.0,29.0,4.6,11.0,0.000387024,0,-3.0763,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,38.0,24.0,3.0,,16.0,26.0,9.0,14.0,4.0,2.0,6.0,,,,,90.0,70.0,6.6,18.0,0.0717435,1,,2.0,1.0,2.0,4.0,12.0,2.0,2.0,,6.0,2.0,6.0,4.0,,2.0,,,,,,,,0.0449,,,1.0,0.0479,,,,,
10652686,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,32.0,24.0,1.0,,23.0,28.0,1.0,4.0,,,5.0,,,,,90.0,38.0,5.5,9.0,0.000958832,0,,,,,2.0,3.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Lisandro Martínez,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,38.0,29.0,5.0,2.0,22.0,25.0,7.0,13.0,4.0,1.0,8.0,,,,,76.0,53.0,6.3,11.0,0.00313471,0,,,,1.0,,4.0,,,,4.0,1.0,3.0,2.0,1.0,,,,1.0,,,3.0,1.0,,,,,,,,,,
10652686,away,Manchester United,Luke Shaw,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,33.0,28.0,3.0,1.0,13.0,16.0,16.0,22.0,5.0,,4.0,2.0,,,,90.0,66.0,6.1,14.0,0.241719,0,,5.0,1.0,,1.0,5.0,4.0,2.0,1.0,4.0,,,,3.0,2.0,,,,,,1.0,2.0,,,,,,,,,,
10652686,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,34.0,21.0,5.0,3.0,10.0,13.0,11.0,21.0,3.0,1.0,5.0,,,,,76.0,48.0,6.8,13.0,0.362543,0,,,,1.0,2.0,4.0,1.0,1.0,,6.0,2.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,,
10652686,away,Manchester United,Fred,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,False,19.0,14.0,2.0,1.0,6.0,8.0,8.0,11.0,3.0,1.0,4.0,2.0,,,,58.0,31.0,6.6,8.0,0.00940811,0,,,,1.0,2.0,6.0,2.0,1.0,,,2.0,,,,1.0,,,,,,,3.0,,,,,,,,,,
10652686,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,19.0,15.0,,,4.0,5.0,11.0,19.0,11.0,,7.0,4.0,,,,90.0,41.0,5.7,18.0,0.0126951,2,,5.0,,3.0,,2.0,5.0,,,,,1.0,,3.0,1.0,,,,,,,1.0,0.063,,,2.0,0.5843,,,,,
10652686,away,Manchester United,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6789,M,wout.weghorst,252215,EUR,713145600,M,27,27,False,14.0,9.0,2.0,1.0,2.0,4.0,7.0,10.0,2.0,1.0,2.0,1.0,,,,58.0,21.0,6.3,7.0,0.00510347,0,,,,,,2.0,2.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,
10652686,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,28.0,20.0,4.0,3.0,6.0,9.0,14.0,23.0,6.0,2.0,3.0,,,,,90.0,43.0,6.4,14.0,0.185555,2,,4.0,,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,,1.0,,2.0,,,0.1412,,,,,True,,2.0,,
10652686,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,False,14.0,10.0,1.0,1.0,4.0,4.0,6.0,12.0,2.0,,4.0,1.0,,,,85.0,25.0,6.1,9.0,0.00637516,2,,2.0,,,,4.0,3.0,2.0,,,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,0.5353,,,1.0,0.4286,,,,1.0,
10652686,away,Manchester United,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,3.0,2.0,,,,1.0,2.0,2.0,1.0,,1.0,,,,,32.0,6.0,6.2,1.0,0.000554892,0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0
10652686,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,5.0,3.0,,,2.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,,,,32.0,11.0,6.1,6.0,0.00747096,1,,,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,0.0359,,1.0,,,,,1.0,,
10652686,away,Manchester United,Tyrell Malacia,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,5.0,5.0,,,4.0,4.0,1.0,1.0,2.0,,,,,,,14.0,9.0,6.0,1.0,0.000641747,0,,,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8505,M,marcel7sabitzer,133908,EUR,763862400,M,15,15,True,8.0,7.0,,,3.0,3.0,4.0,5.0,,,1.0,,,,,14.0,9.0,6.3,1.0,0.00566432,0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10652686,away,Manchester United,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,2.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,9.0,4.0,6.4,2.0,4.19789e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Tom Heaton,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Harry Maguire,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10652686,away,Manchester United,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
