match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,isHome,incidentClass,player_id,player_name,injury,confirmed,playerName,rescinded,reason
10652686,FT,7.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10652686,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,
10652686,,7.0,0.0,,88,,,3,,,goal,,168255607.0,True,regular,143697.0,Roberto Firmino,,,,,
10652686,,,,,85,,,6,,,substitution,,121607201.0,True,regular,,,False,,,,
10652686,,,,,85,,,6,,,substitution,,121607193.0,False,regular,,,False,,,,
10652686,,,,,85,,,6,,,varDecision,,15812.0,True,goalAwarded,159665.0,Mohamed Salah,,True,,,
10652686,,,,,84,,,7,,,card,,120651006.0,True,yellow,159665.0,Mohamed Salah,,,Mohamed Salah,False,
10652686,,6.0,0.0,,83,,,8,,,goal,,168255413.0,True,regular,159665.0,Mohamed Salah,,,,,
10652686,,,,,79,,,12,,,substitution,,121607157.0,True,regular,,,False,,,,
10652686,,,,,79,,,12,,,substitution,,121607156.0,True,regular,,,False,,,,
10652686,,,,,79,,,12,,,substitution,,121607155.0,True,regular,,,False,,,,
10652686,,,,,78,,,13,,,substitution,,121607154.0,True,regular,,,False,,,,
10652686,,,,,76,,,15,,,substitution,,121607127.0,False,regular,,,False,,,,
10652686,,,,,76,,,15,,,substitution,,121607136.0,False,regular,,,False,,,,
10652686,,5.0,0.0,,75,,,16,,,goal,,168255081.0,True,regular,924871.0,Darwin Núñez,,,,,
10652686,,4.0,0.0,,66,,,25,,,goal,,168254803.0,True,regular,159665.0,Mohamed Salah,,,,,
10652686,,,,,64,,,27,,,card,,120650951.0,False,yellow,879346.0,Scott McTominay,,,Scott McTominay,False,Foul
10652686,,,,,61,,,30,,,card,,120650941.0,False,yellow,859999.0,Lisandro Martínez,,,Lisandro Martínez,False,Foul
10652686,,,,,58,,,33,,,substitution,,121607074.0,False,regular,,,False,,,,
10652686,,,,,58,,,33,,,substitution,,121607073.0,False,regular,,,False,,,,
10652686,,,,,53,,,38,,,card,,120650908.0,False,yellow,958380.0,Antony,,,Antony,False,Foul
10652686,,3.0,0.0,,50,,,41,,,goal,,168254231.0,True,regular,862967.0,Cody Gakpo,,,,,
10652686,,2.0,0.0,,47,,,44,,,goal,,168254088.0,True,regular,924871.0,Darwin Núñez,,,,,
10652686,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10652686,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
10652686,,1.0,0.0,,43,,,3,,,goal,,168253102.0,True,regular,862967.0,Cody Gakpo,,,,,
10652686,,,,,41,,,5,,,card,,120650818.0,True,yellow,243585.0,Fabinho,,,Fabinho,False,Foul
