match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_penaltyConceded,stat_expectedGoals,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
11388403,home,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,F,11,11,False,15.0,8.0,1.0,,0.0,3.0,5.0,5.0,10.0,,2.0,,,,68.0,23.0,6.9,7.0,0.0316226,4,,,3.0,4.0,,,,,,,1.0,1.0,,,,3.0,,2.0,,0.287,,2.0,,,,,,,,2.0,,2.0,,,
11388403,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,40,40,True,8.0,6.0,1.0,1.0,0.0,,,6.0,8.0,,1.0,,,,22.0,15.0,6.7,2.0,0.0101932,0,,,2.0,3.0,,,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,F,17,17,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,22.0,10.0,6.4,6.0,0.030683,0,,Ché,7.0,1.0,,,,,1.0,1.0,,1.0,,,,,3.0,,,,Nunnely,3.0,,,1.0,,,,,,,,,,
11388403,home,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,True,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,,,22.0,14.0,6.7,5.0,0.0383275,1,,Ion,3.0,3.0,,,,,,,1.0,1.0,,,,2.0,1.0,,,0.0582,Nicolaescu,1.0,,,1.0,,,,,1.0,,,,,
11388403,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,True,16.0,13.0,2.0,1.0,0.0,2.0,3.0,11.0,13.0,,6.0,,,,21.0,22.0,6.6,5.0,0.138082,0,,,2.0,1.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Charlie Webster,charlie-webster,C. Webster,M,8,175,333,M,1142270,EUR,1075507200,M,14,14,True,4.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,1.0,,,,14.0,8.0,6.6,1.0,0.00184776,1,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.0213,,,,,1.0,,,,,,,,,,
11388403,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Djenahro Nunumete,djenahro-nunumete,D. Nunumete,D,21,179,65,M,1000673,EUR,1012176000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Loizos Loizou,loizos-loizou,L. Loizou,M,75,168,803,M,984062,EUR,1058486400,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,home,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,Daniel Karlsbakk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,away,Vitesse,Eloy Room,eloy-room,E. Room,G,,188,180,M,40859,EUR,602726400,G,1,1,False,47.0,29.0,30.0,12.0,0.0,21.0,26.0,8.0,21.0,,6.0,3.0,1.0,4.0,90.0,55.0,7.5,19.0,0.00261233,0,1.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11388403,away,Vitesse,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5896,M,794373,EUR,835920000,D,2,2,False,48.0,40.0,9.0,7.0,0.0,21.0,26.0,20.0,25.0,2.0,7.0,,,,90.0,65.0,7.2,14.0,0.215546,0,,,4.0,6.0,2.0,1.0,,,4.0,4.0,,1.0,,2.0,,2.0,,,,,,,,,1.0,,3.0,1.0,,,,,,,
11388403,away,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,5,190,131,M,874936,EUR,972777600,D,6,6,False,13.0,9.0,3.0,1.0,0.0,5.0,6.0,4.0,7.0,2.0,,,,,45.0,18.0,6.3,4.0,0.00130877,0,,,5.0,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
11388403,away,Vitesse,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,15,15,False,42.0,35.0,7.0,2.0,0.0,29.0,31.0,6.0,11.0,4.0,4.0,,,,90.0,57.0,6.9,7.0,0.0017026,0,,,4.0,5.0,,,,1.0,1.0,,3.0,2.0,,,,1.0,,,1.0,,,3.0,,4.0,,,,,,,,,,,
11388403,away,Vitesse,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,50.0,46.0,2.0,1.0,1.0,30.0,33.0,16.0,18.0,1.0,5.0,,,,90.0,60.0,7.1,5.0,0.079316,0,,,,3.0,,,,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,
11388403,away,Vitesse,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,14,14,False,18.0,17.0,,,0.0,9.0,9.0,9.0,11.0,,2.0,,,,84.0,31.0,6.6,5.0,0.0214308,1,,Paxten Aaronson,5.0,5.0,1.0,,,,3.0,2.0,1.0,2.0,,1.0,,1.0,2.0,,,0.0318,,,,,1.0,,2.0,1.0,,1.0,,,,,
11388403,away,Vitesse,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185,201,M,891795,EUR,931046400,M,20,20,False,21.0,19.0,2.0,2.0,0.0,12.0,12.0,7.0,9.0,,3.0,,,,45.0,30.0,7.0,3.0,0.00903159,1,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,0.0615,,,,2.0,,,,,,,,,,,
11388403,away,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,M,25,25,False,11.0,8.0,1.0,,0.0,1.0,1.0,7.0,10.0,,4.0,,,,87.0,21.0,6.2,7.0,0.0457251,2,,,5.0,1.0,,,,1.0,,,1.0,,,,,,2.0,,,0.1392,,3.0,2.0,,1.0,0.4222,,,,,,,,,1.0
11388403,away,Vitesse,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182,3151,M,984602,EUR,1066262400,M,17,17,False,28.0,20.0,1.0,,0.0,8.0,9.0,13.0,20.0,2.0,4.0,,,,90.0,52.0,7.4,15.0,0.115064,3,,,6.0,10.0,1.0,11.0,7.0,,1.0,1.0,1.0,,,2.0,,1.0,1.0,,,0.1625,,,1.0,,2.0,0.168,1.0,1.0,,2.0,,,,,
11388403,away,Vitesse,Amine Boutrah,amine-boutrah,A. Boutrah,M,10,173,300,M,975307,EUR,972518400,M,7,7,False,32.0,25.0,1.0,1.0,0.0,10.0,12.0,15.0,20.0,,4.0,,,,90.0,50.0,6.5,17.0,0.237637,2,,,9.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,2.0,,,0.1146,,,,,4.0,,,,,2.0,,,,,
11388403,away,Vitesse,Marco van Ginkel,marco-van-ginkel,M. van Ginkel,F,,186,361,M,112794,EUR,723168000,F,8,8,False,27.0,19.0,3.0,3.0,0.0,5.0,6.0,14.0,21.0,2.0,4.0,,,,80.0,38.0,8.6,11.0,0.0705718,4,,,4.0,6.0,,,,,1.0,1.0,,2.0,,2.0,True,5.0,1.0,,,1.2001,,1.0,3.0,,2.0,1.788,,,,1.0,2.0,,,,1.0
11388403,away,Vitesse,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185,62,M,1119473,EUR,1073001600,D,43,43,True,23.0,19.0,4.0,1.0,0.0,16.0,18.0,3.0,5.0,2.0,3.0,,,,45.0,33.0,6.6,5.0,0.00226967,1,,Giovanni van Zwam,4.0,2.0,,,,,,,1.0,2.0,,,,1.0,,,,0.0472,,2.0,,,1.0,,,,,1.0,,,,,
11388403,away,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,14.0,12.0,,,0.0,8.0,8.0,4.0,8.0,2.0,1.0,,,,45.0,20.0,6.7,4.0,0.00479362,0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,
11388403,away,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,10.0,10.0,7.6,4.0,5.8e-07,2,,Thomas,,1.0,,,,,1.0,1.0,,1.0,2.0,,,,,1.0,,0.0584,Buitink,,1.0,,3.0,0.6986,,,,,1.0,,,,
11388403,away,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,12.0,12.0,,,0.0,9.0,9.0,3.0,3.0,,2.0,,,,13.0,16.0,6.5,2.0,0.0015609,0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11388403,away,Vitesse,Anis Hadj Moussa,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,28,28,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,10.0,5.0,6.8,1.0,0.0164065,0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,hadj.a20,,,,,,
11388403,away,Vitesse,Markus Schubert,schubert-markus,M. Schubert,G,1,186,110,M,795006,EUR,897609600,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,away,Vitesse,Tom Bramel,bramel-tom,T. Bramel,G,26,196,72,M,1533788,EUR,1122163200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,Tom Bramel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,away,Vitesse,Daan Huisman,daan-huisman,D. Huisman,M,5,189,48,M,1048098,EUR,1027641600,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,away,Vitesse,Andy Visser,visser-andy,A. Visser,F,30,193,79,M,1613312,EUR,1095811200,F,58,58,True,,,,,,,,,,,,,,,,,,,,0,,Andy Visser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388403,away,Vitesse,Adrian Mazilu,adrian-mazilu,A. Mazilu,F,19,186,591,M,1152449,EUR,1126569600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Adrian Mazilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
