match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_ballRecovery,stat_fouls,stat_goodHighClaim,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,captain,stat_goalAssist,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine
10388485,home,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,27,27,False,29.0,28.0,4.0,3.0,28.0,29.0,1.0,4.0,1.0,1.0,1.0,90.0,33.0,6.2,1.0,0.0,0.0,0.00020735,0,-0.0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,False,85.0,76.0,5.0,3.0,42.0,42.0,1.0,5.0,,,,89.0,109.0,7.1,13.0,0.0,0.0,0.0390125,0,,,,34.0,45.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,146.0,134.0,17.0,9.0,69.0,70.0,4.0,13.0,1.0,,,90.0,162.0,7.1,15.0,0.2164,0.0,0.0332991,1,,,,65.0,76.0,,1.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,124.0,117.0,8.0,5.0,62.0,64.0,4.0,7.0,1.0,,,90.0,135.0,6.8,11.0,0.0617,0.0,0.0334466,1,,,,55.0,60.0,,3.0,4.0,,,2.0,1.0,1.0,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,87.0,73.0,7.0,3.0,26.0,31.0,5.0,10.0,,,,90.0,120.0,7.2,23.0,0.0,0.0,0.130287,0,,,,47.0,57.0,1.0,,11.0,6.0,6.0,,,4.0,3.0,,5.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,78.0,72.0,4.0,2.0,33.0,34.0,1.0,9.0,,,,90.0,104.0,7.9,16.0,0.0574,0.0385,0.313788,2,,,,41.0,52.0,8.0,,4.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,
10388485,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,29.0,22.0,1.0,1.0,8.0,9.0,11.0,4.0,1.0,,,70.0,53.0,6.5,17.0,0.444,0.4916,0.0595873,4,,,,14.0,20.0,,,6.0,5.0,2.0,,,4.0,4.0,,5.0,1.0,1.0,,2.0,,,,2.0,,,2.0,1.0,1.0,1.0,,,,,
10388485,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,M,25,25,False,36.0,30.0,,,11.0,13.0,3.0,2.0,1.0,,,90.0,48.0,7.3,8.0,0.5869,0.1135,0.57759,3,,,,20.0,24.0,1.0,2.0,5.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,,1.0,,1.0,,,True,1.0,,,
10388485,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,M,42,42,False,41.0,36.0,,,16.0,16.0,7.0,8.0,1.0,,,90.0,69.0,7.2,14.0,0.0318,0.0,0.237373,1,,,,20.0,26.0,1.0,1.0,10.0,8.0,6.0,,3.0,2.0,1.0,,4.0,,1.0,,2.0,1.0,,,,,3.0,,,,,,,,,
10388485,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,M,11,11,False,29.0,27.0,,,4.0,4.0,,1.0,,,,70.0,44.0,7.3,7.0,0.0213,0.0,0.367865,1,,,,24.0,27.0,2.0,,4.0,2.0,2.0,,,1.0,,,,,1.0,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,,,
10388485,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,False,25.0,18.0,,,7.0,7.0,3.0,3.0,,,,77.0,38.0,6.8,14.0,0.2758,0.0,0.398725,1,,,,11.0,19.0,1.0,2.0,4.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,4.0,,,,1.0,,1.0,,,,1.0,,,,,
10388485,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,13.0,11.0,,,4.0,4.0,3.0,2.0,,,,20.0,17.0,6.2,5.0,0.0,0.0,0.00826711,0,,,,7.0,9.0,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,
10388485,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,14.0,12.0,,,3.0,4.0,1.0,1.0,,,,20.0,18.0,6.7,5.0,0.0,0.0,0.200069,0,,,,9.0,10.0,,1.0,2.0,,,,,1.0,,,1.0,,,,1.0,,,,,,2.0,,,,1.0,,,,,
10388485,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,2.0,2.0,,,,,1.0,,,,,13.0,4.0,6.4,2.0,0.0,0.0,0.0008007,0,,,,2.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,marcel7sabitzer,133908,EUR,763862400,M,18,18,True,1.0,,,,,1.0,,,,,,1.0,5.0,,2.0,0.0,0.0,0.00013607,0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,benpavard21,787505,EUR,827971200,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,,1146018,EUR,1135296000,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388485,home,FC Bayern München,Arijon Ibrahimović,arijon-ibrahimovic,A. Ibrahimović,F,22,176,2950,M,,1142248,EUR,1134259200,M,46,46,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
