match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_dispossessed,player_sofascoreId,stat_punches,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated
10389967,home,Troyes,Tristan Dingomé,tristan-dingome,T. Dingomé,M,,174,26,,188269,EUR,666748800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389967,home,Troyes,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389967,home,Troyes,Ike Ugbo,ugbo-ike,I. Ugbo,F,11,185,426,M,791987,EUR,906336000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389967,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,22.0,16.0,11.0,5.0,13.0,14.0,3.0,8.0,1.0,4.0,1.0,1.0,2.0,,,90.0,29.0,7.3,6.0,0.0,0.0,0.000283448,0,0.3993,,,,,,,,,,,True,,,,,,,,,,,,,,1.0,,,,
10389967,away,Nantes,Sébastien Corchia,sebastien-corchia,S. Corchia,D,14,176,100,M,47549,EUR,657417600,D,24,24,False,30.0,24.0,,,9.0,12.0,16.0,24.0,2.0,6.0,,,,,,67.0,51.0,7.3,13.0,0.0,0.0,0.0543202,0,,,,6.0,1.0,2.0,5.0,,1.0,3.0,1.0,,1.0,,1.0,,1.0,,,,2.0,,,1.0,,,1.0,,,
10389967,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,37.0,34.0,4.0,3.0,26.0,28.0,8.0,9.0,2.0,2.0,,,,,,90.0,47.0,7.1,5.0,0.0,0.0,0.00391582,0,,,,,1.0,4.0,3.0,,3.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,
10389967,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,37.0,28.0,4.0,1.0,18.0,20.0,10.0,17.0,3.0,4.0,,,,,,90.0,48.0,7.1,9.0,0.2717,0.0,0.00572903,1,,,,,,2.0,5.0,,,3.0,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,
10389967,away,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,D,29,29,False,49.0,39.0,7.0,2.0,19.0,23.0,22.0,32.0,7.0,7.0,,,,,,84.0,82.0,7.4,18.0,0.0168,0.0,0.112627,1,,Quentin Merlin,,6.0,,,4.0,,3.0,1.0,,,1.0,,2.0,,3.0,,1.0,,2.0,,,,,,2.0,,,
10389967,away,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,M,3,3,False,47.0,40.0,8.0,7.0,17.0,19.0,23.0,28.0,3.0,7.0,,,,,,90.0,68.0,8.0,7.0,0.0396,0.0,0.0180789,2,,,,,2.0,8.0,12.0,,2.0,6.0,5.0,,3.0,,3.0,3.0,,,,3.0,2.0,,,,,,,,2.0,
10389967,away,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,46.0,43.0,3.0,3.0,14.0,14.0,30.0,38.0,,10.0,,,,,,90.0,74.0,7.4,18.0,0.2311,0.2611,0.220581,5,,,,6.0,2.0,10.0,4.0,1.0,,3.0,2.0,,,,,,3.0,1.0,2.0,2.0,2.0,2.0,,6.0,,,1.0,,1.0,1.0
10389967,away,Nantes,Moussa Sissoko,moussa-sissoko,M. Sissoko,M,17,187,1081,M,27014,EUR,619228800,M,17,17,False,46.0,39.0,2.0,1.0,15.0,17.0,24.0,31.0,,10.0,,,,,,90.0,63.0,6.5,15.0,0.3316,0.324,0.0692396,2,,,,2.0,1.0,6.0,4.0,1.0,,1.0,1.0,,3.0,1.0,,,2.0,,,1.0,2.0,1.0,,3.0,,,,1.0,1.0,
10389967,away,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,63.0,57.0,11.0,9.0,24.0,27.0,33.0,37.0,1.0,11.0,,,,,,75.0,73.0,7.0,8.0,0.0,0.0,0.0393518,0,,,,1.0,,3.0,2.0,1.0,1.0,,,,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,
10389967,away,Nantes,Moses Simon,moses-simon,M. Simon,F,27,168,4098,M,330051,EUR,805507200,M,27,27,False,34.0,28.0,3.0,1.0,8.0,10.0,21.0,28.0,,5.0,,,,,,84.0,41.0,6.7,10.0,0.0332,0.0,0.0204031,1,,,,4.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,
10389967,away,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,11.0,9.0,,,3.0,4.0,6.0,7.0,1.0,,,,,,,67.0,24.0,7.0,6.0,0.3456,0.1774,0.00391587,4,,,,,1.0,4.0,2.0,,1.0,,,,2.0,,,,3.0,,,2.0,,2.0,,1.0,mostafamohamed11,,,,2.0,
10389967,away,Nantes,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,D,28,28,True,6.0,5.0,,,1.0,1.0,7.0,9.0,1.0,2.0,,,,,,23.0,21.0,7.2,3.0,0.1826,0.0,0.0457679,1,,,,4.0,,1.0,3.0,1.0,3.0,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,3.0,,1.0,
10389967,away,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,,,23.0,8.0,6.5,3.0,0.0,0.0,0.00171605,0,,,,,,1.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
10389967,away,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,True,8.0,6.0,,,,1.0,7.0,8.0,,,,,,,,15.0,12.0,6.7,2.0,0.1269,0.0,0.237492,2,,Samuel,Moutoussamy,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,1.0,,,
10389967,away,Nantes,Charles Traoré,charles-traore,C. Traoré,D,,180,144,M,816115,EUR,694224000,D,93,93,True,3.0,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,11.0,7.0,6.8,2.0,0.0,0.0,0.00527094,0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,
10389967,away,Nantes,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,930245,EUR,993945600,F,7,7,True,3.0,3.0,1.0,1.0,,,3.0,3.0,,,,,,,,11.0,4.0,6.5,1.0,0.0,0.0,0.00535639,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10389967,away,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389967,away,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389967,away,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Lohann Doucet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389967,away,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,55,55,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
