match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalContest,captain,stat_dispossessed,stat_wonContest,stat_keyPass,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_accurateCross,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded
12514006,home,Sporting CP,Matheus Reis,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,1.0,,10.0,8.0,6.6,2.0,0.00503876,0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12514006,home,Sporting CP,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,True,6.0,3.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,3.0,,10.0,11.0,6.9,4.0,0.00011839,0,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12514006,home,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,True,1.0,,,,0.0,,1.0,,,,,9.0,1.0,6.4,1.0,,0,,Daniel,Bragança,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,True,,,,,0.0,,,,,,,1.0,,,,,0,,Nuno,Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,home,Sporting CP,Diego Callai,diego-callai,D. Callai,G,41,190,711,M,1130378,EUR,1090108800,G,41,41,True,,,,,,,,,,,,,,,,,0,,Diego,Callai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,home,Sporting CP,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,home,Sporting CP,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,1215904,EUR,1114646400,F,91,91,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,45.0,35.0,16.0,6.0,0.0,32.0,32.0,3.0,13.0,9.0,1.0,90.0,50.0,6.5,10.0,0.00168081,0,-0.4462,,,,,,,,,,,diogomcosta99,,,,,,,,,,,,,True,,,,,,,,,,1.0,1.0,,
12514006,away,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,1142585,EUR,1137542400,D,52,52,False,26.0,21.0,6.0,3.0,0.0,14.0,15.0,7.0,12.0,2.0,,74.0,42.0,6.6,12.0,0.0822179,0,,,,,2.0,3.0,,1.0,2.0,,,,1.0,,,1.0,,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,
12514006,away,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,97,97,False,61.0,48.0,12.0,4.0,0.0,32.0,35.0,16.0,26.0,1.0,,90.0,72.0,7.5,14.0,0.0231411,0,,,,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,2.0,2.0,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,
12514006,away,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,1069159,EUR,1019347200,D,4,4,False,43.0,39.0,10.0,6.0,0.0,29.0,29.0,10.0,14.0,4.0,,90.0,52.0,6.5,4.0,0.00436699,1,,,,,3.0,3.0,3.0,,,2.0,1.0,,1.0,1.0,,2.0,,0.0856,,,2.0,,1.0,,,,,,,,,,,,,,,1.0
12514006,away,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,D,13,13,False,35.0,31.0,5.0,2.0,0.0,16.0,17.0,15.0,19.0,6.0,,90.0,58.0,7.0,9.0,0.0232087,2,,,,,3.0,1.0,2.0,1.0,1.0,,3.0,w_galeno90,,,2.0,3.0,,0.0562,0.1322,1.0,,,2.0,1.0,,,,,,,,,,,,,,
12514006,away,FC Porto,Vasco Sousa,vasco-sousa,V. Sousa,M,15,169,899,M,1006995,EUR,1049328000,M,15,15,False,30.0,25.0,2.0,2.0,0.0,12.0,14.0,13.0,16.0,3.0,,73.0,44.0,6.8,7.0,0.0192591,2,,,,,4.0,7.0,,5.0,,1.0,1.0,,,1.0,,,2.0,0.1291,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,,,,
12514006,away,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,31.0,28.0,1.0,,0.0,16.0,17.0,13.0,17.0,4.0,,84.0,46.0,7.2,6.0,0.0777775,0,,Alan Varela,,,3.0,3.0,1.0,3.0,1.0,,2.0,alan_varela01,,,,1.0,1.0,,,3.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,1.0,
12514006,away,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,17,17,False,14.0,10.0,,,0.0,4.0,5.0,6.0,9.0,4.0,,73.0,26.0,6.8,7.0,0.010568,0,,,,,1.0,3.0,2.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,
12514006,away,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,16,16,False,40.0,36.0,1.0,1.0,0.0,18.0,18.0,18.0,22.0,5.0,,90.0,45.0,6.4,5.0,0.0105446,0,,,,4.0,10.0,4.0,,1.0,1.0,,6.0,nico14,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,15.0,13.0,,,0.0,8.0,8.0,6.0,9.0,3.0,,90.0,28.0,6.7,7.0,0.0498047,0,,,,1.0,3.0,5.0,,1.0,3.0,3.0,,pepe,1.0,,,,1.0,,,2.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,
12514006,away,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,False,22.0,15.0,2.0,1.0,0.0,8.0,12.0,7.0,10.0,4.0,,73.0,36.0,6.8,11.0,0.00956459,2,,,,1.0,6.0,9.0,1.0,1.0,1.0,2.0,2.0,,5.0,1.0,,,,0.1568,,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,
12514006,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,True,19.0,17.0,,,0.0,9.0,10.0,8.0,9.0,1.0,,17.0,25.0,6.6,4.0,0.00644766,0,,,,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193,14784,M,1503836,EUR,1083715200,F,9,9,True,2.0,2.0,,,0.0,2.0,2.0,,,,,17.0,4.0,6.4,1.0,6.468e-05,0,,Samuel,Aghehowa,,1.0,,,,,,,samuaghehowa9,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12514006,away,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,979221,EUR,985824000,F,70,70,True,2.0,1.0,,,0.0,,,2.0,6.0,,,17.0,14.0,6.6,8.0,0.0106947,0,,,,,4.0,2.0,,,2.0,1.0,1.0,,,,,,,,,4.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,
12514006,away,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,23,23,True,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,1.0,,16.0,16.0,6.4,2.0,0.00495989,1,,,,,,1.0,,,,1.0,,,,,,,,0.0649,,,,1.0,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,,,11.0,1.0,6.5,,0.00124144,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Gabriel Brás,gabriel-bras,G. Brás,D,73,183,656,M,1142587,EUR,1080172800,D,73,73,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514006,away,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,280835,EUR,829353600,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
