match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_fouls,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_goals
12450256,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,19.0,14.0,12.0,7.0,0.0,13.0,14.0,1.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,3.0,1.0,90.0,28.0,7.2,5.0,0.00031344,0,0.4929,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450256,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190,602,M,,1469180,EUR,954374400,D,64,64,False,49.0,42.0,5.0,2.0,0.0,29.0,30.0,13.0,20.0,2.0,6.0,4.0,4.0,,,,,90.0,66.0,7.8,8.0,0.244727,0,,Moise Bombito,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,
12450256,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,D,55,55,False,60.0,57.0,1.0,1.0,0.0,42.0,43.0,15.0,17.0,5.0,6.0,7.0,7.0,,,,,90.0,73.0,7.1,4.0,0.0158002,0,,,,,1.0,2.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12450256,home,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,70.0,64.0,5.0,2.0,0.0,36.0,37.0,28.0,33.0,2.0,5.0,2.0,11.0,1.0,,,,90.0,84.0,7.1,7.0,0.0175761,1,,,,,4.0,5.0,1.0,,,1.0,,2.0,1.0,,,True,1.0,0.0764,,,,,,,,,,
12450256,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,20,20,False,29.0,22.0,2.0,,0.0,10.0,11.0,14.0,25.0,1.0,5.0,1.0,1.0,1.0,,,,84.0,63.0,7.9,14.0,0.427242,5,,,,7.0,1.0,4.0,,2.0,1.0,,2.0,2.0,,5.0,1.0,,2.0,0.6381,2.0,1.0,3.0,0.4451,,,,,,
12450256,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,26.0,21.0,,,0.0,6.0,8.0,15.0,18.0,,6.0,1.0,8.0,1.0,,,,90.0,44.0,7.2,10.0,0.210663,4,,,,,1.0,9.0,2.0,1.0,1.0,,,4.0,3.0,3.0,5.0,,1.0,0.3767,,1.0,1.0,0.2072,1.0,1.0,2.0,4.0,,
12450256,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,28,28,False,44.0,38.0,6.0,2.0,0.0,18.0,18.0,20.0,26.0,1.0,3.0,,2.0,1.0,,,,68.0,50.0,6.8,8.0,0.0220283,1,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,0.094,,2.0,,,,,1.0,,,
12450256,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,M,26,26,False,45.0,38.0,2.0,2.0,0.0,14.0,15.0,26.0,35.0,2.0,6.0,1.0,7.0,3.0,,,,87.0,82.0,6.4,18.0,0.235827,2,,,,5.0,,11.0,4.0,4.0,,1.0,2.0,1.0,1.0,2.0,2.0,,1.0,0.1697,2.0,1.0,,,,1.0,1.0,2.0,1.0,
12450256,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,False,16.0,15.0,,,0.0,2.0,2.0,13.0,14.0,1.0,8.0,1.0,3.0,3.0,,,,89.0,34.0,7.7,7.0,0.165084,1,,,,,,5.0,,5.0,2.0,,1.0,2.0,1.0,,1.0,,,0.088,,1.0,1.0,0.7123,,,,2.0,,1.0
12450256,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,21.0,18.0,1.0,,1.0,5.0,5.0,14.0,18.0,3.0,5.0,2.0,1.0,2.0,,,,83.0,39.0,8.0,9.0,0.362232,5,,,,2.0,,1.0,,1.0,1.0,,,,,3.0,1.0,,2.0,0.4158,1.0,,,,1.0,,3.0,5.0,,
12450256,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,F,10,10,False,41.0,26.0,2.0,1.0,0.0,8.0,12.0,18.0,29.0,,3.0,,3.0,3.0,,,,68.0,55.0,7.1,22.0,0.504193,0,,,,,,5.0,1.0,3.0,,,1.0,,,2.0,1.0,,,,,,,,1.0,,,4.0,1.0,
12450256,home,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,,804472,EUR,852595200,M,8,8,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,22.0,11.0,6.7,3.0,0.00015891,0,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,
12450256,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,,1063235,EUR,1074470400,F,25,25,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,1.0,,,,,,,22.0,9.0,6.5,4.0,0.0695237,1,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,0.3154,,1.0,1.0,0.6802,,1.0,,2.0,,
12450256,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,1.0,,2.0,1.0,,,,16.0,5.0,6.4,2.0,2.331e-05,0,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12450256,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,4.0,3.0,,,0.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,15.0,6.0,6.3,1.0,0.00057093,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12450256,home,Nice,Ali Abdi,ali-abdi,A. Abdi,M,2,183,4213,M,,919027,EUR,756345600,D,2,2,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,,,,,,,9.0,3.0,6.2,2.0,0.00060885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450256,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450256,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450256,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,Badredine Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,
12450256,home,Nice,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,12001,M,youssoufa_10,997006,EUR,1100908800,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450256,away,Auxerre,Donovan Léon,donovan-leon,D. Léon,G,16,186,316,M,,159837,EUR,720748800,G,16,16,False,48.0,22.0,35.0,9.0,0.0,14.0,17.0,8.0,31.0,,,,8.0,,4.0,5.0,,90.0,58.0,7.2,26.0,0.00316095,0,1.0449,,,,,,,,,,,,,,,,,,,,,,,,,,,
