match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalClearance,stat_penaltyWon,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_hitWoodwork,stat_penaltyConceded
10385687,home,West Ham United,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,scamacca,807301,EUR,915148800,F,7,7,False,17.0,12.0,1.0,1.0,4.0,4.0,8.0,13.0,3.0,2.0,1.0,,,80.0,34.0,6.9,11.0,0.676,1.1033,0.0204215,5,,,1.0,,7.0,3.0,,,1.0,1.0,3.0,2.0,,,,,3.0,,,,,,,2.0,3.0,1.0,,1.0,1.0,2.0,,,,
10385687,home,West Ham United,Michail Antonio,michail-antonio,M. Antonio,F,,180,3251,M,MichailAntonio,47772,EUR,638582400,F,9,9,True,5.0,1.0,2.0,1.0,,,1.0,6.0,3.0,1.0,,,,10.0,14.0,7.3,7.0,0.434,0.8625,7.323e-05,2,,1.0,,,3.0,2.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,1.0,,3.0,3.0,,,,,
10385687,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,,155997,EUR,775872000,D,33,33,True,9.0,6.0,,,4.0,5.0,2.0,4.0,1.0,2.0,,,,12.0,13.0,6.3,6.0,0.0,0.0,0.00337573,0,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Flynn Downes,flynn-downes,F. Downes,M,4,172,375,M,,879810,EUR,916790400,M,12,12,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,0.0,0.0,0.00042206,0,,,,,,,,,,,,,,,Flynn,Downes,,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Alphonse Aréola,alphonse-areola,A. Aréola,G,23,195,3046,M,,96531,EUR,730771200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Angelo Ogbonna,angelo-ogbonna,A. Ogbonna,D,,191,389,M,,21164,EUR,580348800,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Ben Johnson,ben-johnson,B. Johnson,D,18,182,616,M,,914412,EUR,948672000,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,179,1722,M,,138024,EUR,714441600,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Manuel Lanzini,manuel-lanzini,M. Lanzini,M,22,167,1526,M,,220315,EUR,729734400,M,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,home,West Ham United,Saïd Benrahma,said-benrahma,S. Benrahma,F,10,172,11234,M,said_benrahma11,354808,EUR,808012800,F,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,24.0,22.0,4.0,2.0,20.0,20.0,2.0,4.0,1.0,5.0,,1.0,5.0,90.0,35.0,6.7,2.0,0.0,0.0,0.00025083,0,1.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,
10385687,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,D,14,14,False,53.0,41.0,7.0,3.0,22.0,25.0,19.0,29.0,3.0,8.0,1.0,,,90.0,69.0,6.5,14.0,0.0,0.0,0.0227513,0,,1.0,,,1.0,,,1.0,2.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,61.0,56.0,2.0,,38.0,39.0,18.0,22.0,4.0,3.0,1.0,,,90.0,75.0,6.5,6.0,0.0,0.0,0.00710394,0,,,1.0,2.0,3.0,,,1.0,1.0,1.0,,,8.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,
10385687,away,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,,118179,EUR,560390400,D,13,13,False,69.0,61.0,7.0,2.0,40.0,43.0,21.0,27.0,1.0,7.0,,,,90.0,81.0,6.4,11.0,0.0,0.0,0.00701608,0,,1.0,2.0,,5.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,3.0,1.0,True,,,,,,,,,,,
10385687,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,54.0,38.0,9.0,4.0,19.0,25.0,19.0,32.0,6.0,11.0,2.0,,,90.0,84.0,6.7,25.0,0.0,0.0,0.0669384,0,,3.0,1.0,2.0,2.0,,,,2.0,2.0,,,2.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,,,
10385687,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,False,42.0,35.0,2.0,1.0,23.0,23.0,12.0,19.0,2.0,4.0,,,,71.0,51.0,6.5,8.0,0.0,0.0,0.0118555,0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,26,26,False,60.0,51.0,8.0,3.0,26.0,29.0,25.0,31.0,3.0,3.0,,,,90.0,72.0,6.4,10.0,0.0,0.0,0.0240676,0,,,,,3.0,1.0,,,3.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,
10385687,away,Fulham,Daniel James,daniel-james,D. James,M,7,172,4111,M,Daniel_James97,828639,EUR,879120000,M,21,21,False,22.0,19.0,1.0,1.0,8.0,8.0,11.0,15.0,2.0,3.0,1.0,,,77.0,35.0,7.0,7.0,0.2461,0.0,0.0478074,3,,1.0,,,1.0,,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,3.0,,,1.0,
10385687,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,31.0,22.0,8.0,5.0,7.0,7.0,16.0,27.0,2.0,5.0,1.0,,,77.0,45.0,7.0,17.0,0.1907,0.9374,0.0152652,2,,3.0,1.0,,3.0,1.0,,,1.0,,1.0,1.0,,,,,3.0,1.0,,,,,,,2.0,1.0,,,,,,,,1.0
10385687,away,Fulham,Neeskens Kebano,neeskens-kebano,N. Kebano,M,92,172,576,M,,137786,EUR,700185600,M,7,7,False,21.0,18.0,1.0,,6.0,6.0,13.0,18.0,4.0,5.0,2.0,,,89.0,39.0,6.9,9.0,0.0,0.0,0.172607,0,,3.0,,,3.0,2.0,,,2.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,
10385687,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,False,14.0,8.0,1.0,,1.0,2.0,7.0,12.0,2.0,2.0,1.0,,,90.0,31.0,6.3,15.0,0.1406,0.0,0.0028875,2,,,1.0,1.0,5.0,2.0,1.0,,,,2.0,1.0,,,,,6.0,,,,,1.0,,,,,,,,1.0,,,,
10385687,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,True,19.0,17.0,1.0,,6.0,7.0,11.0,12.0,,2.0,,,,19.0,22.0,6.5,4.0,0.1203,0.0,0.00305604,1,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,True,9.0,8.0,1.0,1.0,4.0,5.0,4.0,4.0,,1.0,,,,13.0,10.0,6.3,2.0,0.0,0.0,0.00127391,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Joshua Onomah,joshua-onomah,J. Onomah,M,,185,126,,,361332,EUR,862099200,M,25,25,True,6.0,4.0,,,1.0,3.0,3.0,3.0,2.0,1.0,,,,13.0,11.0,6.3,5.0,0.0,0.0,0.00382151,0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
10385687,away,Fulham,Shane Duffy,shane-duffy,S. Duffy,D,4,193,483,M,,55570,EUR,694224000,D,5,5,True,1.0,,,,,,,1.0,1.0,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Kevin Mbabu,kevin-mbabu,K. Mbabu,D,43,184,781,M,,227900,EUR,798249600,D,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Luke Harris,luke-harris,L. Harris,M,28,177,240,M,,1134729,EUR,1112486400,M,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385687,away,Fulham,Martial Godo,martial-godo,M. Godo,F,20,169,1281,M,,1190938,EUR,1047600000,F,47,47,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
