match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,captain,stat_interceptionWon,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_bigChanceCreated,stat_lastManTackle,stat_unsuccessfulTouch,stat_goals,stat_punches,stat_errorLeadToAGoal
14035853,home,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,False,9.0,8.0,1.0,0.0,8.0,8.0,1.0,3.0,1.0,2.0,90.0,14.0,7.2,1.0,7.798e-05,0.2352,0,0.3458,0.03,0.0,0.17,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035853,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,87.0,77.0,4.0,0.0,27.0,28.0,59.0,4.0,,,90.0,97.0,7.7,12.0,0.139781,,0,,0.49,0.43,-0.1,,3.0,50.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14035853,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,72.0,70.0,3.0,0.0,40.0,41.0,31.0,6.0,,,90.0,82.0,7.3,2.0,0.0187389,,0,,0.39,0.25,0.16,,3.0,30.0,2.0,2.0,3.0,3.0,,,6.0,1.0,,,,1.0,True,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14035853,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,False,88.0,78.0,8.0,0.0,29.0,30.0,58.0,5.0,,,90.0,95.0,9.1,10.0,0.155523,,1,,0.77,0.38,0.79,,6.0,49.0,2.0,5.0,6.0,5.0,1.0,,1.0,,,,,3.0,,2.0,Fedde Leysen,,1.0,1.0,0.0415,-0.13,,,,,,,,,,,,,,,,,,
14035853,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,73.0,67.0,5.0,0.0,20.0,20.0,53.0,7.0,,,90.0,104.0,7.9,17.0,0.253995,,2,,0.36,0.18,0.17,,4.0,47.0,,,4.0,5.0,,2.0,1.0,4.0,3.0,,,,,2.0,,,,,0.1038,0.06,4.0,3.0,1.0,1.0,1.0,1.0,0.1706,2.0,,,,,,,,,,
14035853,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,84.0,73.0,3.0,0.0,19.0,19.0,65.0,7.0,,,90.0,116.0,8.0,23.0,0.500574,,1,,0.93,0.33,-0.09,,2.0,54.0,1.0,,7.0,7.0,2.0,2.0,,5.0,2.0,,2.0,2.0,,2.0,,,,,0.169,-0.31,14.0,,,1.0,,,,5.0,5.0,1.0,1.0,,,,,,,
14035853,home,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,8,8,False,55.0,52.0,2.0,1.0,8.0,8.0,47.0,3.0,,,85.0,60.0,8.0,4.0,0.900299,,0,,0.78,0.07,0.16,,2.0,44.0,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,6.0,,,,AdemZorgane,2.0,,,,,
14035853,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,32.0,29.0,3.0,0.0,15.0,17.0,15.0,8.0,,,82.0,50.0,7.2,10.0,0.0190058,,1,,-0.03,0.27,0.75,,2.0,14.0,,,4.0,5.0,,1.0,,3.0,1.0,,1.0,2.0,,,,,,,0.0344,-0.11,5.0,2.0,1.0,,1.0,,0.1606,,,,,,,1.0,,,,
14035853,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,10,10,False,53.0,43.0,5.0,0.0,8.0,8.0,45.0,1.0,,,73.0,60.0,6.6,14.0,0.30833,,2,,-0.41,-0.51,-0.01,,2.0,35.0,,,2.0,,,,,,,,,1.0,,,,,1.0,,0.0751,-0.02,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,
14035853,home,Royale Union Saint-Gilloise,Raul Florucz,raul-florucz,R. Florucz,F,30,182,964,M,1022491,EUR,992131200,F,30,30,False,24.0,19.0,,1.0,2.0,3.0,21.0,1.0,,,82.0,41.0,7.0,10.0,0.167319,,7,,0.18,0.15,0.13,,,17.0,2.0,1.0,3.0,3.0,,1.0,1.0,,,,,,,,,,4.0,,0.9019,-0.77,2.0,2.0,2.0,2.0,1.0,,0.1511,2.0,,1.0,,,1.0,,1.0,,,
