match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,captain,player_firstName,player_lastName,stat_penaltyWon,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed
11067365,home,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,AgustinRossi,1140986,EUR,808963200,G,17,17,False,23.0,20.0,8.0,5.0,19.0,21.0,1.0,2.0,8.0,1.0,2.0,3.0,4.0,90.0,34.0,7.6,3.0,0.0,0.0,0.00042085,0,0.6109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,False,30.0,26.0,2.0,2.0,7.0,7.0,19.0,28.0,2.0,,,,,66.0,50.0,6.6,15.0,0.0,0.0,0.0742214,0,,5.0,2.0,1.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,fabriciobruno96,840220,EUR,824083200,D,15,15,False,68.0,62.0,7.0,6.0,31.0,34.0,32.0,35.0,4.0,,,,,90.0,79.0,7.6,6.0,0.0,0.0,0.0792614,0,,1.0,,2.0,1.0,4.0,,,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,leopereira4,358548,EUR,823046400,D,4,4,False,81.0,71.0,7.0,3.0,44.0,48.0,27.0,34.0,9.0,,,,,90.0,91.0,7.1,13.0,0.0,0.0,0.023329,0,,1.0,1.0,4.0,4.0,7.0,,,,2.0,,,,,2.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,AyrtonLucas,818473,EUR,866678400,D,6,6,False,56.0,50.0,,,20.0,21.0,31.0,40.0,6.0,,,,,90.0,77.0,7.1,13.0,0.014,0.0,0.0564596,1,,5.0,6.0,,9.0,8.0,,3.0,2.0,,3.0,,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067365,home,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,erick05,590262,EUR,758592000,M,5,5,False,44.0,36.0,1.0,1.0,17.0,20.0,19.0,24.0,8.0,,,,,90.0,52.0,7.2,10.0,0.2584,0.1605,0.253857,4,,,1.0,2.0,3.0,4.0,1.0,,,1.0,,1.0,,,,2.0,2.0,1.0,,,3.0,1.0,2.0,,,,,,,,,,,,
11067365,home,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,,358550,EUR,859075200,M,8,8,False,37.0,29.0,1.0,1.0,10.0,13.0,19.0,24.0,3.0,,,,,66.0,42.0,6.3,10.0,0.014,0.0,0.0134575,1,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
11067365,home,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,evertonri,145063,EUR,608169600,M,7,7,False,55.0,46.0,2.0,2.0,3.0,3.0,45.0,62.0,3.0,,,,,89.0,69.0,7.5,17.0,0.0159,0.0146,0.286109,1,,10.0,1.0,,2.0,3.0,,1.0,1.0,,2.0,3.0,2.0,,,,,,1.0,,,1.0,,True,,,,,,,,,,,
11067365,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,20,20,False,49.0,45.0,3.0,2.0,12.0,12.0,33.0,39.0,5.0,,,,,90.0,65.0,6.8,10.0,0.0,0.0,0.220629,0,,2.0,2.0,,8.0,4.0,3.0,1.0,,,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,B.henrique,795291,EUR,662515200,M,27,27,False,17.0,13.0,1.0,1.0,2.0,2.0,11.0,15.0,1.0,,,,,76.0,28.0,7.0,8.0,0.0793,0.1045,0.0123954,2,,,3.0,2.0,8.0,5.0,,5.0,2.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,
11067365,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,6.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,,,,66.0,17.0,6.8,7.0,0.904,0.9592,0.0028092,2,,,3.0,1.0,4.0,5.0,1.0,,,3.0,2.0,1.0,,,,2.0,2.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,
11067365,home,Flamengo,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,mateuzinhoo,931540,EUR,968371200,D,34,34,True,10.0,10.0,,,2.0,2.0,8.0,9.0,,,,,,24.0,15.0,6.6,2.0,0.0,0.0,0.0132185,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,F,31,31,True,21.0,15.0,3.0,3.0,1.0,3.0,14.0,20.0,2.0,,,,,24.0,31.0,7.0,10.0,0.063,0.0,0.0318953,2,,2.0,1.0,2.0,3.0,5.0,,2.0,1.0,1.0,,1.0,,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,
11067365,home,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,Gabigol,358554,EUR,841363200,F,10,10,True,18.0,18.0,2.0,2.0,4.0,4.0,14.0,14.0,2.0,,,,,24.0,20.0,6.8,1.0,0.0,0.0,0.0410819,0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Everton,everton,Everton,M,11,174,12386,M,Evertons,386198,EUR,827452800,F,11,11,True,13.0,12.0,,,2.0,2.0,10.0,11.0,1.0,,,,,14.0,22.0,6.7,3.0,0.071,0.0362,0.0204921,2,,,,,3.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,2.0,1.0,,1.0,,,Everton,,,,,,,,,,
11067365,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,7.0,5.0,2.0,,1.0,1.0,4.0,6.0,,,,,,9.0,8.0,6.4,2.0,0.0,0.0,0.00618001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Santos,santos,Santos,G,23,188,1020,M,,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,
11067365,home,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,,26029,EUR,492393600,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,,243735,EUR,677462400,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189,1142,M,,358524,EUR,829353600,G,22,22,False,34.0,21.0,28.0,15.0,11.0,12.0,10.0,22.0,7.0,,,3.0,4.0,90.0,43.0,7.0,14.0,0.0,0.0,0.00169808,0,0.275,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,
11067365,away,Bahia,Gilberto,gilberto,Gilberto,D,2,181,1500,M,,261687,EUR,731462400,D,2,2,False,40.0,26.0,5.0,2.0,16.0,20.0,12.0,22.0,8.0,,,,,90.0,74.0,6.0,22.0,0.0,0.0,0.119929,0,,2.0,1.0,6.0,11.0,12.0,2.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,1.0,,,
11067365,away,Bahia,Kanu,kanu,Kanu,D,4,186,926,M,,871705,EUR,857692800,D,4,4,False,12.0,10.0,3.0,1.0,10.0,12.0,,,1.0,,,,,49.0,20.0,5.7,3.0,0.0,0.0,5.799e-05,0,,,2.0,1.0,3.0,1.0,,,,1.0,1.0,,,2.0,,,,1.0,,,,,,True,,,,,,,,,1.0,,
11067365,away,Bahia,Vitor Hugo,vitor-hugo,V. Hugo,D,14,187,899,M,,794838,EUR,674697600,D,31,31,False,16.0,13.0,1.0,,9.0,10.0,4.0,6.0,1.0,,,,,90.0,28.0,6.8,4.0,0.0,0.0,0.00393253,0,,,,1.0,1.0,3.0,,,,1.0,,,,6.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Camilo Cándido,camilo-candido,C. Cándido,D,13,174,364,M,,924073,EUR,802051200,D,38,38,False,16.0,13.0,1.0,,7.0,7.0,7.0,11.0,1.0,,,,,84.0,33.0,6.5,9.0,0.0,0.0,0.0136938,0,,2.0,,,1.0,,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11067365,away,Bahia,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,,552164,EUR,791769600,M,20,20,False,29.0,27.0,4.0,3.0,19.0,19.0,8.0,10.0,10.0,,,,,84.0,44.0,7.2,5.0,0.0,0.0,0.0458954,0,,,,,3.0,4.0,,,,3.0,2.0,,,,3.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,1.0,,
11067365,away,Bahia,Rezende,rezende,Rezende,D,5,186,736,M,,868030,EUR,789004800,M,5,5,False,21.0,16.0,,,8.0,12.0,8.0,9.0,5.0,,,,,90.0,34.0,7.0,5.0,0.0,0.0,0.00679961,0,,,1.0,1.0,4.0,2.0,,1.0,1.0,,,,,3.0,3.0,,,3.0,,,,,,,,,,,,,,,2.0,,
11067365,away,Bahia,Ademir,ademir,Ademir,F,7,172,1700,M,,922546,EUR,792892800,M,7,7,False,13.0,8.0,1.0,1.0,2.0,4.0,7.0,12.0,4.0,,,,,65.0,29.0,6.4,14.0,0.0,0.0,0.020887,0,,3.0,1.0,3.0,6.0,5.0,,5.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,
11067365,away,Bahia,Thaciano,thaciano,Thaciano,M,16,182,1796,M,,872039,EUR,800236800,M,16,16,False,23.0,18.0,3.0,2.0,12.0,12.0,6.0,11.0,2.0,,,,,90.0,36.0,7.0,9.0,0.0087,0.0,0.00739425,1,,,2.0,,5.0,6.0,,2.0,,2.0,2.0,,,,,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,,
11067365,away,Bahia,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3402,M,,352838,EUR,817689600,M,11,11,False,14.0,14.0,2.0,2.0,6.0,6.0,8.0,8.0,1.0,,,,,66.0,25.0,6.9,3.0,0.0823,0.2069,0.00902009,3,,,,1.0,5.0,4.0,1.0,,,2.0,,,,,,3.0,1.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,
11067365,away,Bahia,Everaldo,everaldo,Everaldo,F,9,181,2414,M,,386212,EUR,678672000,F,9,9,False,14.0,6.0,1.0,,2.0,2.0,5.0,13.0,,,,,,51.0,17.0,6.9,8.0,0.019,0.0257,0.045863,1,,1.0,1.0,5.0,2.0,6.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,
11067365,away,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190,1259,M,,1117710,EUR,989107200,D,3,3,True,20.0,14.0,4.0,1.0,11.0,12.0,3.0,8.0,3.0,,,,,39.0,24.0,6.5,6.0,0.0,0.0,0.0006263,0,,,1.0,2.0,1.0,2.0,,,,,,,,3.0,1.0,,,,,,,,,,Gabriel Xavier,,,,,,,,,,
11067365,away,Bahia,Biel,biel,Biel,F,20,169,2141,M,,1106140,EUR,986083200,F,10,10,True,1.0,1.0,,,,,1.0,2.0,,,,,,25.0,11.0,6.9,6.0,0.0,0.0,0.195095,0,,1.0,3.0,,4.0,2.0,,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,Gabriel,Teixeira Aragão,,,,,,,,1.0,
