match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_outfielderBlock,stat_wonTackle,stat_fouls,player_sofascoreId,captain,stat_totalContest,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_accurateCross,stat_penaltyConceded
10665974,home,Al-Ittihad,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000,F,9,9,False,18.0,17.0,,,9.0,9.0,9.0,1.0,,90.0,34.0,7.4,7.0,1,8.0,,2.0,,6.0,4.0,1.0,,,,,1.0,3.0,,,,,1.0,abderrazak_hamdallah,,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,
10665974,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,M,24,24,True,20.0,19.0,1.0,1.0,7.0,7.0,14.0,4.0,,40.0,30.0,6.6,5.0,0,12.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10665974,home,Al-Ittihad,Marwan Alsahafi,alsahafi-marwan,M. Alsahafi,F,9,179.0,1132,M,1474689,EUR,1076976000,M,36,36,True,10.0,9.0,,,2.0,2.0,8.0,2.0,,25.0,19.0,6.2,7.0,0,7.0,,,,1.0,1.0,,,,,1.0,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10665974,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,27.0,26.0,1.0,1.0,17.0,17.0,10.0,1.0,,13.0,31.0,7.0,1.0,0,9.0,,,,,2.0,,,,,2.0,,,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,
10665974,home,Al-Ittihad,Mohammed Al-Saiari,mohammed-al-saiari,M. Al-Saiari,F,70,174.0,26,M,828525,EUR,736300800,F,80,80,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,,11.0,7.0,6.3,,1,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
10665974,home,Al-Ittihad,Abdullah Al-Jadani,abdullah-al-jadani,A. Al-Jadani,G,30,183.0,41,M,818618,EUR,686707200,G,21,21,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,home,Al-Ittihad,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,95,95,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,home,Al-Ittihad,Omar Hawsawi,omar-hawsawi,O. Hawsawi,D,,184.0,54,M,350072,EUR,496627200,D,5,5,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,home,Al-Ittihad,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,28.0,24.0,10.0,7.0,21.0,23.0,5.0,4.0,,90.0,31.0,5.8,4.0,0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
10665974,away,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,80,80,False,6.0,4.0,,,3.0,3.0,4.0,2.0,,45.0,21.0,5.6,4.0,0,2.0,1.0,,,6.0,8.0,4.0,,,,2.0,1.0,4.0,,,,1.0,1.0,,,3.0,,,2.0,,,,,,,,,,,1.0,1.0
10665974,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,54.0,44.0,8.0,3.0,26.0,31.0,24.0,7.0,,90.0,67.0,6.8,11.0,0,18.0,1.0,,1.0,1.0,9.0,1.0,,3.0,1.0,3.0,,3.0,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,
10665974,away,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,42.0,39.0,8.0,6.0,32.0,33.0,9.0,2.0,,90.0,48.0,6.4,3.0,0,7.0,,,1.0,1.0,1.0,,,5.0,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,False,67.0,50.0,15.0,3.0,37.0,44.0,23.0,7.0,,90.0,71.0,6.3,17.0,1,13.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,3,3,False,21.0,18.0,2.0,1.0,10.0,11.0,12.0,1.0,,67.0,30.0,6.3,4.0,0,9.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,
10665974,away,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,False,29.0,24.0,1.0,,8.0,10.0,19.0,3.0,,69.0,38.0,6.0,10.0,0,16.0,,,1.0,2.0,2.0,,,,,1.0,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
10665974,away,Al-Fayha,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176.0,231,M,870943,EUR,762307200,M,37,37,False,62.0,57.0,8.0,7.0,29.0,31.0,31.0,12.0,,90.0,81.0,7.1,9.0,0,28.0,,,,6.0,4.0,2.0,,2.0,2.0,3.0,2.0,1.0,,,1.0,,3.0,,,,,1.0,,1.0,,,,,,,,,,,
10665974,away,Al-Fayha,Victor Ruiz,victor-ruiz,V. Ruiz,M,77,172.0,64,M,975496,EUR,752198400,M,10,10,False,42.0,39.0,1.0,1.0,22.0,23.0,23.0,6.0,,77.0,57.0,6.4,11.0,1,17.0,4.0,,,4.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,
10665974,away,Al-Fayha,Paulinho Paula,paulinho-paula,Paulinho,M,18,173.0,1795,M,879902,EUR,852681600,M,18,18,False,18.0,13.0,,,4.0,6.0,13.0,2.0,,90.0,33.0,6.1,10.0,2,9.0,1.0,,,4.0,3.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,
10665974,away,Al-Fayha,Milan Pavkov,milan-pavkov,M. Pavkov,F,50,193.0,372,M,804183,EUR,760752000,F,23,23,False,11.0,9.0,,,7.0,8.0,3.0,1.0,,45.0,14.0,6.5,3.0,0,2.0,,4.0,3.0,5.0,4.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,True,26.0,20.0,1.0,,9.0,10.0,16.0,,,45.0,38.0,6.1,15.0,0,11.0,,,,8.0,1.0,,,,,,2.0,,,,,,1.0,,,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,,
10665974,away,Al-Fayha,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600,M,26,26,True,23.0,18.0,1.0,1.0,5.0,5.0,22.0,4.0,,45.0,42.0,7.1,9.0,0,14.0,4.0,,,1.0,5.0,,,,,2.0,,2.0,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,
10665974,away,Al-Fayha,Abdullah Al Shamekh,abdullah-al-shamekh,A. Al Shamekh,D,,176.0,10,M,792279,EUR,738547200,D,17,17,True,14.0,13.0,1.0,,6.0,6.0,8.0,1.0,,23.0,19.0,6.7,1.0,0,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,27.0,26.0,2.0,2.0,12.0,13.0,14.0,2.0,,21.0,30.0,6.9,1.0,0,14.0,,,,1.0,2.0,,,,,2.0,,,Saud Zidan,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Aleksandar Trajkovski,aleksandar-trajkovski,A. Trajkovski,F,7,179.0,729,M,60184,EUR,715651200,F,7,7,True,7.0,7.0,,,2.0,2.0,5.0,2.0,,13.0,9.0,6.6,1.0,0,5.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10665974,away,Al-Fayha,Moslem Al-Freej,moslem-al-freej,M. Al-Freej,G,1,188.0,5,M,818636,EUR,517968000,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Moslem,Al-Freej,,,,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Ali Alnemer,ali-alnemer,A. Alnemer,M,16,,2,M,923076,EUR,683078400,M,16,16,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Ali,Alnemer,,,,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,M,8,8,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665974,away,Al-Fayha,Mohammed Majrashi,mohammed-majrashi,M. Majrashi,F,20,180.0,7,M,160931,EUR,674697600,F,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
