match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalClearance,captain,stat_challengeLost,stat_totalCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_outfielderBlock,stat_accurateCross,stat_hitWoodwork
11407459,home,Frosinone,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,4,4,True,20.0,19.0,1.0,,7.0,8.0,12.0,,,,,,,29.0,23.0,7.1,2.0,0.131036,0,,,,1.0,12.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,
11407459,home,Frosinone,Giuseppe Caso,giuseppe-caso,G. Caso,F,30,173,119,M,946985,EUR,913161600,F,10,10,True,8.0,8.0,,,,,8.0,,,,,,,29.0,14.0,6.9,2.0,0.0208498,0,,,,,8.0,1.0,3.0,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
11407459,home,Frosinone,Ilario Monterisi,ilario-monterisi,I. Monterisi,D,30,190,147,M,1009363,EUR,1008720000,D,30,30,True,14.0,9.0,,,4.0,5.0,9.0,1.0,,,,,,21.0,22.0,7.3,10.0,0.0113993,1,,,,,5.0,3.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,0.2602,0.6962,,,,,,1.0,,,,,,,
11407459,home,Frosinone,Francesco Gelli,francesco-gelli,F. Gelli,M,10,173,62,M,595900,EUR,845337600,M,14,14,True,6.0,6.0,1.0,1.0,3.0,3.0,3.0,,,,,,,10.0,7.0,6.7,,0.00166322,0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11407459,home,Frosinone,Kaio Jorge,kaio-jorge,K. Jorge,F,19,182,26876,M,954888,EUR,1011830400,F,9,9,True,4.0,2.0,,,,,4.0,,,,,,,10.0,5.0,6.4,3.0,0.00630614,0,,,,,2.0,3.0,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,kaiojorge,,,,,,,,
11407459,home,Frosinone,Pierluigi Frattali,pierluigi-frattali,P. Frattali,G,,185,25,M,43945,EUR,502243200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Mateus Lusuardi,mateus-lusuardi,M. Lusuardi,D,47,190,266,M,1525361,EUR,1073520000,D,47,47,True,,,,,,,,,,,,,,,,,,,0,,Mateus Lusuardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Jaime Báez,jaime-baez,J. Báez,M,28,178,206,M,796443,EUR,798768000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Luca Garritano,luca-garritano,L. Garritano,M,10,172,67,M,280087,EUR,760924800,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Karlo Lulić,karlo-lulic,K. Lulić,M,4,186,121,M,283851,EUR,831686400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Marvin Çuni,marvin-cuni,M. Çuni,F,90,188,299,M,946006,EUR,994723200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,home,Frosinone,Giorgi Kvernadze,kvernadze-giorgi,G. Kvernadze,F,17,183,783,M,1140001,EUR,1044576000,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,Giorgi Kvernadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,845291,EUR,896227200,G,1,1,False,42.0,25.0,26.0,10.0,18.0,22.0,20.0,7.0,1.0,2.0,3.0,1.0,1.0,90.0,51.0,6.4,17.0,0.00164568,0,-0.3514,,,,7.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,
11407459,away,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,False,23.0,16.0,10.0,5.0,6.0,10.0,13.0,2.0,,,,,,88.0,28.0,6.3,7.0,0.00507558,0,,,,,10.0,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,36.0,32.0,4.0,3.0,30.0,33.0,3.0,7.0,,,,,,90.0,48.0,6.5,6.0,0.00073585,0,,,,,2.0,6.0,2.0,2.0,,,2.0,1.0,1.0,,3.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,
11407459,away,Genoa,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13683,M,997103,EUR,1012694400,D,5,5,False,48.0,44.0,3.0,,37.0,38.0,10.0,5.0,,,,,,90.0,60.0,6.8,5.0,0.0145254,1,,,,,7.0,,4.0,,,,2.0,2.0,1.0,,,1.0,,2.0,2.0,,,,,0.0148,,1.0,,,,radudragusin5,,,,,,,,
11407459,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,M,20,20,False,21.0,14.0,2.0,1.0,1.0,2.0,28.0,4.0,,,,,,90.0,48.0,7.7,18.0,0.761189,1,,,,,14.0,2.0,5.0,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,,1.0,,,,9.0,,0.0683,,1.0,,,1.0,,,3.0,,,,,1.0,
11407459,away,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,False,23.0,17.0,3.0,2.0,7.0,8.0,18.0,2.0,,,,,,44.0,31.0,6.8,9.0,0.160706,0,,,,,12.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,2.0,
11407459,away,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,52.0,45.0,9.0,6.0,20.0,22.0,31.0,5.0,,,,,,88.0,62.0,7.1,8.0,0.064847,0,,,,,26.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,,,,True,3.0,1.0,,,,,,,,,,,,,,,1.0,
11407459,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,38.0,33.0,2.0,1.0,17.0,18.0,20.0,10.0,,,,,,90.0,58.0,6.8,9.0,0.0492882,1,,,,1.0,16.0,6.0,5.0,,1.0,,1.0,5.0,2.0,3.0,2.0,1.0,,,1.0,,3.0,,,0.2564,,1.0,,,,,,,1.0,,,1.0,,
11407459,away,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,M,55,55,False,34.0,29.0,4.0,3.0,14.0,15.0,22.0,6.0,,,,,,88.0,47.0,6.6,12.0,0.00976592,0,,,,,15.0,2.0,2.0,2.0,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,
11407459,away,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,F,17,17,False,38.0,33.0,3.0,1.0,10.0,12.0,27.0,5.0,,,,,,80.0,57.0,7.9,11.0,0.0422813,3,,,,,24.0,7.0,6.0,2.0,4.0,2.0,,3.0,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.0671,0.3371,2.0,,,1.0,malinovskyi18,1.0,,,,,,1.0,1.0
11407459,away,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1439,M,190319,EUR,828921600,F,37,37,False,25.0,17.0,,,6.0,7.0,18.0,5.0,,,,,,90.0,39.0,6.6,14.0,0.016436,5,,,,,11.0,6.0,3.0,2.0,1.0,,,,,3.0,,,2.0,3.0,,,1.0,,1.0,0.698,0.8463,4.0,,,,,,,1.0,,,,,
11407459,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,15.0,13.0,1.0,1.0,1.0,1.0,15.0,2.0,,,,,,46.0,24.0,6.4,7.0,0.0247148,1,,,,,12.0,6.0,2.0,1.0,,,,1.0,,3.0,4.0,1.0,3.0,1.0,,,,1.0,,0.168,,1.0,,,,,,,1.0,,,1.0,,
11407459,away,Genoa,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,F,10,10,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,10.0,6.0,6.5,2.0,0.0730986,0,,,,,2.0,2.0,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,True,4.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,9.0,8.0,6.6,3.0,0.00166494,0,,,,,1.0,,2.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,208,M,814214,EUR,877737600,D,36,36,True,3.0,2.0,,,1.0,1.0,2.0,,,,,,,9.0,3.0,6.3,1.0,0.00018366,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1069,M,386230,EUR,851904000,M,99,99,True,3.0,2.0,,,,,3.0,1.0,,,,,,9.0,5.0,6.7,1.0,0.00020737,1,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,0.0308,0.2009,,,,,,,,,,,,,
11407459,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,,,,,,,,,,,,,,,,,,,0,,Seydou,Fini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Christos Papadopoulos,papadopoulos-christos,C. Papadopoulos,M,74,188,253,M,1462307,EUR,1099267200,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407459,away,Genoa,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186,2160,M,992912,EUR,885686400,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
