match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_totalOffside,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_lastManTackle
14035884,home,RSC Anderlecht,Colin Coosemans,,,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,True,28.0,17.0,20.0,9.0,0.0,11.0,12.0,6.0,16.0,1.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,90.0,40.0,7.3,13.0,0.00194227,0.2684,0,-0.2352,0.04,0.0,0.23,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Killian Sardella,,,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,,23.0,14.0,6.0,2.0,1.0,6.0,9.0,8.0,14.0,4.0,5.0,5.0,,,,,,70.0,47.0,7.7,13.0,0.192276,,0,,0.33,0.12,0.45,,4.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Lucas Hey,Lucas Hey,,lucas-hey,L. Hey,D,3,189,338,M,1122698,EUR,1050192000,D,3,3,False,,36.0,26.0,7.0,1.0,0.0,13.0,17.0,13.0,19.0,3.0,4.0,6.0,1.0,,,,,90.0,47.0,6.5,11.0,0.00478281,,0,,0.01,0.04,-0.06,,,,1.0,,,3.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Marco Kana,,,marco-kana,M. Kana,D,55,183,383,M,964759,EUR,1028764800,D,55,55,False,,35.0,31.0,1.0,,0.0,29.0,32.0,2.0,3.0,4.0,7.0,4.0,,,,,,90.0,50.0,7.0,4.0,0.00060612,,2,,-0.03,0.07,0.53,,,,,,1.0,,2.0,2.0,,,,2.0,1.0,1.0,0.0518,-0.26,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,6,6,False,,27.0,20.0,4.0,,0.0,11.0,14.0,9.0,13.0,4.0,3.0,1.0,1.0,,,,,90.0,42.0,6.7,9.0,0.0034886,,0,,-0.01,0.08,0.26,,2.0,,3.0,,1.0,,3.0,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Nathan De Cat,Nathan De Cat,,nathan-de-cat,N. D. Cat,M,74,192,1673,M,1637689,EUR,1216425600,M,74,74,False,,9.0,4.0,,,0.0,2.0,3.0,2.0,6.0,3.0,2.0,1.0,,,,,,70.0,15.0,6.3,7.0,0.00744242,,0,,-0.16,0.08,-0.04,,,,6.0,,,,1.0,,3.0,1.0,2.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,
14035884,home,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,24,24,False,,29.0,23.0,3.0,1.0,0.0,10.0,13.0,13.0,16.0,5.0,5.0,4.0,,,,,,90.0,50.0,7.2,10.0,0.0486347,,0,,0.13,0.13,0.61,,,,5.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,
14035884,home,RSC Anderlecht,César Huerta,,,cesar-huerta,C. Huerta,M,21,173,5239,M,905257,EUR,975801600,M,21,21,False,,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,1.0,,2.0,,,,,,34.0,13.0,6.4,3.0,0.00421101,,1,,-0.07,0.04,-0.01,,,,1.0,,,1.0,,,1.0,,,,,,0.0612,-0.04,,1.0,1.0,2.0,,,1.0,0.084,,,,,,,
14035884,home,RSC Anderlecht,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,11,11,False,,29.0,24.0,3.0,3.0,0.0,9.0,11.0,15.0,18.0,2.0,1.0,6.0,,,,,,90.0,44.0,6.4,11.0,0.0621154,,2,,0.2,0.2,-0.16,,3.0,1.0,7.0,,,,2.0,1.0,2.0,1.0,,,2.0,,0.1151,-0.26,,2.0,,,1.0,2.0,,,THazard,,,,,,
14035884,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,False,,11.0,10.0,2.0,2.0,0.0,2.0,2.0,8.0,9.0,,1.0,,,,,,,30.0,17.0,5.3,3.0,0.0704051,,2,,0.22,0.21,-0.05,,,,3.0,,,,,,2.0,1.0,,,1.0,1.0,0.1114,-0.17,,,,2.0,1.0,,,,,,,,,,
14035884,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,False,,16.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,12.0,5.0,1.0,2.0,2.0,,,,,84.0,29.0,8.0,8.0,0.0203703,,2,,-0.26,0.26,0.18,,,,4.0,,,,,,,,3.0,3.0,,,0.6207,0.54,1.0,1.0,,2.0,,,2.0,0.6946,,1.0,1.0,,,,
14035884,home,RSC Anderlecht,Moussa Ndiaye,,,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,True,,13.0,12.0,,,0.0,3.0,3.0,9.0,10.0,8.0,,,,,,,,56.0,24.0,7.0,5.0,0.00656673,,0,,0.19,0.05,-0.12,,,,4.0,,,,3.0,,1.0,,2.0,5.0,,,,,,1.0,,3.0,,,,,,,,,,,
14035884,home,RSC Anderlecht,Ali Maamar,,,ali-maamar,A. Maamar,M,79,182,2960,M,1440668,EUR,1111536000,D,79,79,True,,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,,,,,20.0,10.0,6.3,2.0,0.00238567,,0,,-0.11,0.02,-0.19,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Mario Stroeykens,Mathieu,Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,2.0,2.0,1.0,1.0,,,,,20.0,15.0,6.6,2.0,0.0302103,,0,,0.23,0.01,-0.01,,,,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,
14035884,home,RSC Anderlecht,Ibrahim Kanate,Ibrahim Kanate,,ibrahim-kanate,I. Kanate,F,99,172,549,M,1542745,EUR,1161561600,M,99,99,True,,3.0,1.0,,,0.0,1.0,2.0,,1.0,,,1.0,,,,,,15.0,5.0,6.4,3.0,5.23e-06,,0,,0.0,,0.15,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,
14035884,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Anas Tajaouart,,,anas-tajaouart,A. Tajaouart,M,78,167,711,M,1473182,EUR,1126051200,M,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035884,home,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175,2686,M,1427166,EUR,1168387200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035884,away,KRC Genk,Tobias Okiki Lawal,,,tobias-okiki-lawal,T. O. Lawal,G,26,195,270,M,990025,EUR,960336000,G,26,26,False,,20.0,18.0,3.0,1.0,0.0,17.0,17.0,1.0,3.0,,1.0,9.0,,1.0,1.0,2.0,,90.0,29.0,6.9,2.0,0.00025985,0.3742,0,-0.2214,0.11,0.02,0.14,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
14035884,away,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172,3909,M,1134470,EUR,1009756800,D,77,77,False,,33.0,29.0,,,0.0,9.0,9.0,20.0,24.0,8.0,,2.0,3.0,,,,,90.0,51.0,6.1,7.0,0.0699477,,1,,-0.01,-0.06,-0.15,,,,8.0,,,1.0,2.0,1.0,,2.0,6.0,3.0,,1.0,0.0708,-0.33,,1.0,,1.0,,1.0,,,z.elouahdi,,,,,,
14035884,away,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185,237,M,935309,EUR,952992000,D,3,3,False,,65.0,61.0,1.0,,0.0,21.0,24.0,40.0,41.0,2.0,4.0,4.0,1.0,,,,,90.0,75.0,6.6,6.0,0.0307638,,1,,0.03,0.12,-0.01,,,,4.0,,1.0,1.0,,,2.0,,2.0,1.0,1.0,,0.2519,-0.21,,,,1.0,,,,,,1.0,,,,1.0,
14035884,away,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,6,6,False,,105.0,102.0,4.0,3.0,0.0,29.0,30.0,73.0,75.0,3.0,4.0,2.0,,,,,,90.0,117.0,7.4,5.0,0.0926784,,2,,0.41,0.48,-0.13,,,,2.0,,,1.0,1.0,,,1.0,2.0,2.0,2.0,,0.0546,-0.2,,,,1.0,,,,,,,,,,,
14035884,away,KRC Genk,Joris Kayembe,,,joris-kayembe-ditu,J. Kayembe,D,18,180,4977,M,354046,EUR,776304000,D,18,18,False,,67.0,61.0,2.0,2.0,1.0,11.0,12.0,50.0,55.0,6.0,,3.0,3.0,,,,,81.0,90.0,6.9,13.0,0.111946,,1,,0.05,0.06,-0.17,,2.0,1.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.0241,-0.06,,2.0,1.0,2.0,,2.0,,,joriskayembe23,,,,,,
14035884,away,KRC Genk,Ibrahima Sory Bangoura,,,ibrahima-sory-bangoura,I. S. Bangoura,M,21,190,620,M,1396027,EUR,1073260800,M,21,21,False,,28.0,25.0,1.0,1.0,0.0,13.0,14.0,12.0,14.0,4.0,2.0,4.0,,,,,,72.0,34.0,7.0,3.0,0.0215705,,0,,-0.13,0.1,0.64,,,,2.0,,1.0,1.0,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0
14035884,away,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181,436,M,801025,EUR,855187200,M,8,8,False,True,152.0,144.0,4.0,2.0,0.0,13.0,15.0,131.0,137.0,5.0,1.0,5.0,2.0,,,,,90.0,163.0,8.1,9.0,0.291075,,1,,0.65,0.3,-0.08,,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,2.0,1.0,,0.0417,-0.26,,,,,1.0,,,,,,,,,,
14035884,away,KRC Genk,Jarne Steuckers,,,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,M,7,7,False,,55.0,47.0,2.0,,0.0,4.0,5.0,43.0,50.0,1.0,,3.0,1.0,,,,,90.0,85.0,6.4,28.0,0.449189,,3,,0.04,0.21,-0.09,,17.0,1.0,,1.0,,,,,,2.0,,,2.0,1.0,0.1531,-0.5,,,,3.0,,,,,,,,,,,
14035884,away,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171,6599,M,1468744,EUR,1195430400,M,20,20,False,,19.0,18.0,3.0,3.0,0.0,4.0,4.0,14.0,15.0,6.0,1.0,3.0,3.0,,,,,72.0,47.0,6.0,12.0,0.0799924,,3,,-0.03,0.04,-0.12,,2.0,,12.0,,,,1.0,,,1.0,2.0,,1.0,2.0,0.0907,-0.53,,6.0,2.0,,1.0,5.0,,,,,,,,,
14035884,away,KRC Genk,Junya Ito,,,junya-ito,J. Ito,M,10,176,4884,M,783278,EUR,731635200,M,10,10,False,,56.0,49.0,1.0,,0.0,5.0,5.0,44.0,51.0,1.0,,1.0,1.0,,,,,81.0,74.0,6.1,16.0,0.269794,,1,,-0.44,0.02,-0.07,,8.0,3.0,4.0,1.0,,1.0,,,,3.0,1.0,,,1.0,0.0791,-0.16,1.0,1.0,,1.0,,2.0,,,ItouJky,,,,,,
14035884,away,KRC Genk,Hyun-gyu Oh,,,hyun-gyu-oh,H. Oh,F,9,185,4405,M,1010634,EUR,987033600,F,9,9,False,,18.0,17.0,,,0.0,3.0,4.0,14.0,14.0,1.0,,2.0,,,,,,90.0,22.0,6.3,2.0,0.159743,,2,,-0.15,0.03,0.13,,,,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,0.2742,-0.51,1.0,,,1.0,,,1.0,0.2263,,2.0,,,,,
14035884,away,KRC Genk,Patrik Hrošovský,,,patrik-hrosovsky,P. Hrošovský,M,17,172,366,M,198282,EUR,703900800,M,17,17,True,,13.0,13.0,1.0,1.0,0.0,,,13.0,13.0,1.0,,2.0,,,,,,18.0,20.0,7.0,2.0,0.231328,,0,,0.29,0.14,-0.02,,3.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
14035884,away,KRC Genk,Jusef Erabi,,,jusef-erabi,J. Erabi,F,99,183,639,M,1106649,EUR,1055030400,F,99,99,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,18.0,8.0,7.8,1.0,0.00015936,,2,,0.0,-0.55,-0.02,,,,3.0,,,,,,1.0,,1.0,,1.0,,0.1388,0.52,1.0,1.0,,,,,1.0,0.4511,,,1.0,,,1.0,
14035884,away,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178,1171,M,1106546,EUR,1099612800,D,19,19,True,,12.0,12.0,,,0.0,2.0,2.0,10.0,10.0,1.0,,2.0,1.0,,,,,9.0,15.0,6.8,1.0,0.0136791,,1,,-0.08,0.06,-0.01,,1.0,,1.0,,,,,,1.0,,,,,,0.0991,0.12,,,,,,,1.0,0.0874,,,,,,,
