match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_interceptionWon,player_firstName,player_lastName,stat_totalContest,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_totalOffside
11407385,home,Cagliari,Boris Radunović,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,1,1,False,24.0,19.0,6.0,2.0,17.0,18.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,90.0,32.0,5.7,6.0,0.0,0.0,0.00041551,0,-0.5051,,,,,,,,,,,,,,,,,,,,,,,,,
11407385,home,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,24.0,19.0,6.0,3.0,6.0,7.0,14.0,22.0,2.0,7.0,2.0,5.0,,1.0,,,,81.0,43.0,6.2,11.0,0.0,0.0,0.0351422,0,,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
11407385,home,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,False,14.0,12.0,3.0,2.0,8.0,9.0,4.0,5.0,1.0,3.0,2.0,,,,,,,45.0,16.0,6.1,2.0,0.0,0.0,0.00174004,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11407385,home,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,False,29.0,24.0,5.0,2.0,17.0,18.0,7.0,11.0,2.0,4.0,3.0,3.0,,1.0,,,,90.0,40.0,6.6,6.0,0.0,0.0,0.00444711,0,,,,4.0,,,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,
11407385,home,Cagliari,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,17,17,False,42.0,39.0,4.0,1.0,30.0,30.0,9.0,12.0,,1.0,1.0,9.0,,,,,,90.0,53.0,6.7,4.0,0.0,0.0,0.00224507,0,,,,2.0,,,2.0,2.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,
11407385,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,27,27,False,22.0,20.0,,,13.0,14.0,7.0,11.0,,1.0,2.0,2.0,,,,,,90.0,39.0,6.7,7.0,0.0334,0.0,0.0395736,1,,3.0,,5.0,1.0,,,2.0,2.0,,,,,,2.0,,2.0,1.0,1.0,,,,,,,
11407385,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,M,77,77,False,20.0,13.0,1.0,,3.0,3.0,11.0,19.0,,4.0,,2.0,,4.0,,,,90.0,42.0,7.6,16.0,0.3201,0.1803,0.21638,4,,2.0,1.0,5.0,,2.0,,,,,1.0,,,,4.0,1.0,2.0,1.0,2.0,LuvumboZito,1.0,2.0,1.0,,,
11407385,home,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,25,25,False,20.0,17.0,5.0,3.0,10.0,12.0,7.0,8.0,,,2.0,5.0,,,,,,67.0,33.0,6.9,3.0,0.0471,0.0306,0.0014681,2,,,,3.0,,,,1.0,,,,1.0,,,,1.0,,,2.0,,1.0,1.0,,,,
11407385,home,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,21.0,18.0,2.0,2.0,13.0,13.0,5.0,8.0,1.0,2.0,,5.0,,,,,,84.0,25.0,6.5,3.0,0.0,0.0,0.00316282,0,,,,3.0,,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,
11407385,home,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1922,M,589620,EUR,820108800,M,8,8,False,27.0,24.0,3.0,1.0,10.0,10.0,15.0,23.0,2.0,4.0,,2.0,,1.0,,,,90.0,43.0,7.1,10.0,0.0296,0.0,0.124536,1,,6.0,1.0,2.0,2.0,,,2.0,1.0,,,1.0,,,,4.0,,1.0,,,,,,True,1.0,
11407385,home,Cagliari,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,32,32,False,15.0,10.0,2.0,2.0,5.0,5.0,5.0,10.0,1.0,4.0,,,,,,,,67.0,21.0,6.9,7.0,0.1742,0.4036,0.269717,3,,,,1.0,,2.0,,,,1.0,1.0,,,,,2.0,,2.0,,,,1.0,,,,
11407385,home,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,M,19,19,True,14.0,11.0,,,3.0,5.0,9.0,10.0,,5.0,,3.0,,,,,,45.0,21.0,6.9,3.0,0.194,0.0395,0.276432,2,,1.0,1.0,2.0,1.0,,,,,4.0,,1.0,,,2.0,1.0,2.0,,,,1.0,1.0,,,,
11407385,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,17.0,13.0,5.0,2.0,5.0,5.0,8.0,13.0,,2.0,,2.0,,,,,,23.0,19.0,6.5,6.0,0.0,0.0,0.0175778,0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11407385,home,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,61,61,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,3.0,,,,,,,,23.0,8.0,6.7,3.0,0.0324,0.0,0.0252952,1,,,,1.0,,1.0,,,,1.0,1.0,,,,1.0,2.0,,,,,1.0,,,,,
